fps,value_loss,serial_timesteps,n_updates,policy_loss,clipfrac,total_timesteps,explained_variance,policy_entropy,time_elapsed,ep_reward_mean,approxkl,ep_len_mean
293,18.75463,395264,193,-0.0030254002,0.07558594,395264,0.019034206867218018,2.803411,1296.8072125911713,1449.4979663699999,0.0055418555,1535.22
294,19.063557,397312,194,-0.0002905869,0.017724609,397312,0.0018015503883361816,2.8093364,1303.7958633899689,1459.82573403,0.0023062022,1545.56
294,19.156727,399360,195,-0.002933987,0.058154296,399360,-0.0370105504989624,2.814721,1310.7556111812592,1475.2492904200003,0.0043732235,1561.85
290,18.379843,401408,196,-0.0006525171,0.017822266,401408,0.06165438890457153,2.8152707,1317.7175652980804,1491.39485336,0.0021096678,1578.84
293,18.209469,403456,197,-0.0007074646,0.028076172,403456,0.0888892412185669,2.8101478,1324.7710921764374,1507.4237133699999,0.0027143334,1595.78
292,18.974648,405504,198,-0.0010971254,0.039794922,405504,-0.0025908946990966797,2.8195536,1331.740630865097,1521.3196930900003,0.0036327958,1610.46
295,18.18512,407552,199,-0.0023406271,0.027246093,407552,0.08001971244812012,2.833793,1338.7401251792908,1532.97592062,0.0025617867,1622.92
297,18.555128,409600,200,-0.003522619,0.042675782,409600,0.0410732626914978,2.8297005,1345.680269241333,1549.6210508400002,0.003865992,1640.31
294,18.684513,411648,201,-0.00042011548,0.009033203,411648,0.06642991304397583,2.8237782,1352.576858997345,1559.80300109,0.001389272,1651.17
291,18.48443,413696,202,-0.0011385002,0.034082033,413696,0.05443990230560303,2.8258061,1359.5429680347443,1575.54211138,0.0030357447,1667.81
295,17.974709,415744,203,-0.0060821595,0.0637207,415744,0.12168997526168823,2.834041,1366.573625087738,1591.41497998,0.0052727247,1684.32
297,18.332712,417792,204,-0.002271067,0.04838867,417792,0.07180649042129517,2.851965,1373.5144517421722,1605.5086844800003,0.003990476,1699.3
295,18.395405,419840,205,-0.0034659654,0.04711914,419840,0.04518371820449829,2.8593483,1380.400132894516,1620.0891534900002,0.0039758575,1714.64
294,18.305323,421888,206,-0.00027110465,0.020214844,421888,0.06793498992919922,2.8616805,1387.3417148590088,1631.8542991600002,0.0022801538,1727.04
293,17.889174,423936,207,0.00077433174,0.005029297,423936,0.12863445281982422,2.8595214,1394.2926704883575,1648.35645713,0.0013612766,1744.18
291,20.644447,425984,208,-0.0015732406,0.020263672,425984,0.36845338344573975,2.8546422,1401.2748866081238,1665.33920486,0.002389844,1761.85
293,19.211536,428032,209,-0.0047021746,0.07265625,428032,0.16474395990371704,2.8585753,1408.2961008548737,1676.48607861,0.0057286187,1773.04
291,15.977872,430080,210,-0.004591709,0.042675782,430080,0.27115339040756226,2.8719165,1415.270757675171,1692.87904759,0.0035224755,1789.97
291,19.088293,432128,211,-0.0011541208,0.029492188,432128,0.11129552125930786,2.8805594,1422.28817820549,1707.8076133700001,0.0028465292,1805.62
292,13.463125,434176,212,-0.0011277681,0.016162109,434176,0.4304337501525879,2.8694463,1429.323848247528,1713.89375092,0.0019893013,1812.03
294,18.82346,436224,213,-0.0022482765,0.026611328,436224,0.045720458030700684,2.8656652,1436.3345348834991,1720.74231401,0.0027971847,1818.88
286,19.411749,438272,214,-0.0011787026,0.022705078,438272,0.11200875043869019,2.8780215,1443.2965471744537,1736.6840540699998,0.0025062282,1835.35
291,15.116895,440320,215,-0.004729037,0.06386719,440320,0.38194364309310913,2.8947527,1450.4373598098755,1749.84840881,0.005071278,1849.24
289,1.8543539,442368,216,-0.0026755158,0.030371094,442368,0.4699467420578003,2.9011817,1457.4536709785461,1759.89173679,0.0029890728,1859.9
294,41.07011,444416,217,-0.0010947058,0.030273438,444416,0.43314987421035767,2.8984284,1464.5380697250366,1764.8845760200002,0.002746228,1863.57
295,38.488342,446464,218,-0.0014794293,0.033837892,446464,0.4392080307006836,2.8977778,1471.485228061676,1771.2101073000001,0.0035949969,1870.07
292,35.117867,448512,219,-0.0026679598,0.031445313,448512,0.5364237129688263,2.9007206,1478.4200704097748,1765.40494885,0.00288939,1863.56
285,17.44524,450560,220,-0.0025081958,0.042236328,450560,0.23174214363098145,2.892972,1485.4169301986694,1765.6139489000002,0.003976188,1863.56
291,14.431913,452608,221,-0.0036435588,0.050146483,452608,0.4619690179824829,2.882312,1492.5815751552582,1757.27138373,0.004198173,1854.83
290,18.989944,454656,222,-0.0029975013,0.06992187,454656,0.06876617670059204,2.8807094,1499.6160809993744,1757.3136001700002,0.0055821883,1854.83
290,17.913319,456704,223,-0.0035949082,0.04892578,456704,0.07097715139389038,2.888073,1506.6574935913086,1757.47133528,0.004088341,1854.83
290,17.10723,458752,224,-0.0009024466,0.026416015,458752,0.1843395233154297,2.896498,1513.6980016231537,1757.43513688,0.0028894173,1854.83
288,19.053314,460800,225,-0.00019852557,0.015625,460800,0.014499127864837646,2.8973055,1520.7425582408905,1757.66039869,0.0019204248,1854.83
290,18.531292,462848,226,-0.0007494283,0.015429688,462848,0.024618864059448242,2.9061577,1527.8507313728333,1757.7221033100002,0.0017165933,1854.83
290,18.572521,464896,227,-0.004430741,0.035009764,464896,0.06389433145523071,2.916766,1534.90722990036,1758.0502398800004,0.0031418775,1854.83
292,17.72497,466944,228,-0.0029039886,0.023828125,466944,0.21096211671829224,2.9188595,1541.9515669345856,1758.0938235400004,0.0025008873,1854.83
290,18.343449,468992,229,-0.0036274611,0.061669923,468992,0.08411937952041626,2.9169645,1548.9587194919586,1757.8939223800003,0.005102017,1854.83
293,18.418545,471040,230,-0.0018043189,0.036474608,471040,0.08918720483779907,2.9167755,1556.005137205124,1759.1756554,0.003417174,1855.77
289,18.699856,473088,231,-0.001696306,0.030761719,473088,0.10989922285079956,2.9224422,1562.9966728687286,1771.0536568999999,0.0028096044,1867.71
291,18.866226,475136,232,-0.00017482722,0.011083985,475136,0.052504003047943115,2.9387138,1570.0838077068329,1771.2742231499997,0.0013235137,1867.71
290,16.65311,477184,233,-0.004014029,0.06293945,477184,0.24552708864212036,2.9362276,1577.122760772705,1771.5840244800002,0.0049702832,1867.71
292,19.110325,479232,234,-0.00083765556,0.034863282,479232,0.038639068603515625,2.9344041,1584.1870076656342,1783.3261611999997,0.0029630105,1879.31
290,18.740808,481280,235,-0.0005059973,0.021679688,481280,0.0393754243850708,2.9465551,1591.18913936615,1783.8006981699998,0.002021937,1879.31
291,18.716278,483328,236,-0.00080956856,0.02578125,483328,0.057061612606048584,2.94519,1598.2528018951416,1783.8130972499996,0.0024556452,1879.31
288,17.786556,485376,237,-0.0022617772,0.046679687,485376,0.13399749994277954,2.9378283,1605.2809081077576,1783.6685553199995,0.003949111,1879.31
292,18.987953,487424,238,-0.001652761,0.04482422,487424,0.030632078647613525,2.935038,1612.3737707138062,1784.15256187,0.0037879474,1879.31
290,18.428831,489472,239,-0.0017777678,0.033837892,489472,0.06750810146331787,2.9287374,1619.3698658943176,1784.1614683300002,0.0036462168,1879.31
291,16.999176,491520,240,0.0003236918,0.007910157,491520,0.2409428358078003,2.9243143,1626.4302854537964,1784.3776091200007,0.0013134283,1879.31
289,28.087591,493568,241,-0.002671827,0.035546876,493568,0.4118690490722656,2.9286351,1633.455182313919,1773.2504777899999,0.0033256174,1867.22
285,27.114227,495616,242,-0.0029752601,0.031640626,495616,0.4381430745124817,2.931795,1640.5308244228363,1759.3905867599997,0.003159748,1852.41
289,27.544973,497664,243,-0.0008138296,0.0040527345,497664,0.4301987886428833,2.9317267,1647.6953330039978,1738.7226017399996,0.0008898118,1830.78
292,14.712758,499712,244,-0.00096511235,0.019677734,499712,0.3879745602607727,2.9344923,1654.7730543613434,1731.7619844199996,0.0021802753,1823.92
291,22.963299,501760,245,-0.0014802286,0.029052734,501760,0.5936742722988129,2.9567966,1661.7860715389252,1715.32891154,0.0025334242,1807.1
290,18.032696,503808,246,-0.00520574,0.08105469,503808,0.08049798011779785,2.9676688,1668.8255739212036,1715.3965333,0.006242411,1807.1
291,18.443995,505856,247,-0.0017412758,0.064453125,505856,0.07753020524978638,2.9755003,1675.8886687755585,1715.3301455700002,0.0052647693,1807.1
285,19.230556,507904,248,-0.0020787881,0.032568358,507904,0.1276613473892212,2.9766054,1682.9041616916656,1715.3628212300005,0.0028662598,1807.1
290,18.594412,509952,249,-0.001173298,0.025439452,509952,0.07128787040710449,2.9680352,1690.0892868041992,1715.6379040900003,0.002415842,1807.1
289,19.176474,512000,250,-0.0018954121,0.045458984,512000,-0.04199802875518799,2.9712749,1697.1389818191528,1715.3244503,0.0040345797,1807.1
290,18.431967,514048,251,-0.0009936945,0.039208986,514048,0.1554551124572754,2.981396,1704.209460735321,1715.53473909,0.003585359,1807.1
292,18.258389,516096,252,-0.0007807523,0.007910157,516096,0.07862168550491333,2.9802728,1711.2571814060211,1716.26348961,0.0015176636,1807.1
291,19.066631,518144,253,-0.0017146796,0.029736329,518144,0.018598198890686035,2.9801116,1718.269591331482,1716.7860478700002,0.0027587935,1807.1
290,15.630488,520192,254,-0.0006641318,0.023242187,520192,0.5788436830043793,2.9765532,1725.3091750144958,1717.1071587900003,0.002697648,1807.1
290,19.086367,522240,255,-0.0034866761,0.06269531,522240,0.04004406929016113,2.9776688,1732.366563796997,1720.1411944700003,0.005441007,1809.96
291,18.679127,524288,256,-0.00064075063,0.023242187,524288,0.02877408266067505,2.9928355,1739.4202525615692,1732.97616642,0.0023397878,1823.13
292,17.218527,526336,257,-0.0007943646,0.01665039,526336,0.154060959815979,2.9972405,1746.4535784721375,1733.1316615399999,0.0019903437,1823.13
293,19.04024,528384,258,-0.00158168,0.0375,528384,0.029015421867370605,3.0070302,1753.4603464603424,1733.0089800299997,0.003179542,1823.13
288,18.825928,530432,259,-0.0018284697,0.041894533,530432,0.030936002731323242,3.016145,1760.4437203407288,1733.5182736799998,0.0036487877,1823.13
290,17.594774,532480,260,-0.0011490869,0.011865234,532480,0.3855675458908081,3.0104501,1767.5402100086212,1734.1542425799996,0.0017991647,1823.13
292,17.110073,534528,261,-0.0011136219,0.05913086,534528,0.28678202629089355,2.99902,1774.5908460617065,1734.35816717,0.004566471,1823.13
292,17.762165,536576,262,-0.0017807906,0.059033204,536576,0.12341886758804321,2.996353,1781.5974299907684,1734.4553761999998,0.004515189,1823.13
292,18.32866,538624,263,-0.00302326,0.047607422,538624,0.004616200923919678,2.997009,1788.5934686660767,1734.53551986,0.004311657,1823.13
294,17.854456,540672,264,-0.0054259943,0.042041015,540672,0.15262585878372192,2.9959736,1795.587922334671,1736.59724807,0.0040228954,1824.95
294,18.582554,542720,265,-0.0018455989,0.039697267,542720,0.25823789834976196,2.9969723,1802.5523462295532,1736.9132048499998,0.0034633465,1824.95
289,17.736097,544768,266,-0.0046105846,0.0659668,544768,0.1685609221458435,2.9943762,1809.500875711441,1736.50145421,0.0053616143,1824.95
291,18.98587,546816,267,0.000968638,0.021337891,546816,0.010487020015716553,2.9993925,1816.5794744491577,1736.3437785999997,0.0023535888,1824.95
290,17.813427,548864,268,-0.0012429653,0.026464844,548864,0.07850378751754761,3.0035176,1823.6047151088715,1736.62348099,0.0032400074,1824.95
290,17.659964,550912,269,-0.002468345,0.045410156,550912,0.10764992237091064,3.0003543,1830.6681861877441,1736.4286161300001,0.0034554712,1824.95
289,18.54555,552960,270,-0.0012706546,0.04399414,552960,0.08272033929824829,2.9914908,1837.7088055610657,1736.7007372699998,0.0037438783,1824.95
289,19.29681,555008,271,-0.00022261209,0.018847656,555008,-0.01655864715576172,2.982432,1844.7773823738098,1736.89181984,0.0024382253,1824.95
287,18.050352,557056,272,-0.0032756901,0.075976565,557056,0.06730073690414429,2.9946241,1851.8494074344635,1736.7663795899998,0.005804352,1824.95
289,18.61508,559104,273,-0.00094205525,0.037744142,559104,0.07158505916595459,3.0104997,1858.9799602031708,1736.93370958,0.0034985114,1824.95
292,18.39419,561152,274,-0.0019576726,0.04550781,561152,0.07234686613082886,3.0041418,1866.0662410259247,1736.9609283399998,0.003918344,1824.95
288,19.221867,563200,275,-0.00065445836,0.0128417965,563200,0.025589287281036377,3.0158715,1873.0670454502106,1737.0072362199999,0.0013170473,1824.95
291,18.957561,565248,276,-0.0011928908,0.017431641,565248,0.05446827411651611,3.0381606,1880.1598000526428,1736.7704787799998,0.0019628552,1824.95
290,19.511766,567296,277,-0.0014173051,0.02446289,567296,-0.03494274616241455,3.0388958,1887.1768527030945,1736.5415723599997,0.002530781,1824.95
284,18.750813,569344,278,-0.0006113066,0.020361328,569344,0.024858295917510986,3.0436463,1894.233369588852,1736.76519694,0.0020384374,1824.95
289,19.314238,571392,279,-0.0018684048,0.049121093,571392,-0.013949751853942871,3.0517838,1901.4286017417908,1737.08613369,0.004314869,1824.95
290,19.197132,573440,280,-0.0011105667,0.016455078,573440,0.0065898895263671875,3.056306,1908.5143556594849,1737.6368149399998,0.0018969426,1824.95
292,18.598684,575488,281,-0.0012747074,0.021191407,575488,0.05004090070724487,3.064074,1915.5552129745483,1737.0653723300002,0.0025292472,1824.95
290,18.00906,577536,282,-0.0014643951,0.046289064,577536,0.1631576418876648,3.0856485,1922.5583853721619,1737.1832790100002,0.003870468,1824.95
290,19.23581,579584,283,-0.0020733215,0.04345703,579584,-0.020508408546447754,3.1050644,1929.6133487224579,1737.3004955999997,0.0034594717,1824.95
286,18.80444,581632,284,-0.0018092829,0.049560547,581632,0.022425472736358643,3.1173892,1936.6583533287048,1737.56934189,0.00411843,1824.95
291,18.67812,583680,285,-0.0046795146,0.064453125,583680,0.07564306259155273,3.124982,1943.8045101165771,1737.86147512,0.0052727982,1824.95
291,19.403109,585728,286,-0.0014887719,0.023046875,585728,-0.005201935768127441,3.1262372,1950.8337984085083,1737.7957558800001,0.002919104,1824.95
292,17.849436,587776,287,-0.0012888587,0.035107423,587776,0.12493544816970825,3.1230903,1957.8623867034912,1737.9435154200003,0.0032880201,1824.95
291,19.151295,589824,288,-0.0009881243,0.036474608,589824,0.025600194931030273,3.1298106,1964.8686926364899,1738.10785071,0.0032584271,1824.95
291,18.065641,591872,289,-0.003203968,0.043554686,591872,0.14292150735855103,3.124403,1971.8870198726654,1738.3390453999998,0.0039037685,1824.95
292,18.259678,593920,290,-0.0019626047,0.023046875,593920,0.08017778396606445,3.1235075,1978.912293434143,1738.3118388099997,0.002182074,1824.95
285,18.13432,595968,291,-0.0032107197,0.03491211,595968,0.11914700269699097,3.1374216,1985.9141790866852,1738.4994649999999,0.0030901239,1824.95
288,17.997791,598016,292,-0.0032518215,0.034570314,598016,0.0850328803062439,3.140237,1993.1010146141052,1738.25890228,0.0033123319,1824.95
292,18.28114,600064,293,-0.0021466885,0.05996094,600064,0.0154801607131958,3.1411731,2000.1927976608276,1738.0440374899997,0.004893655,1824.95
289,19.10779,602112,294,0.00052722485,0.005859375,602112,-0.04723691940307617,3.1556885,2007.1923184394836,1737.7809371299998,0.000962715,1824.95
290,18.853334,604160,295,-0.00021749506,0.0043945312,604160,0.0009828805923461914,3.1631215,2014.2644040584564,1738.0665857099998,0.0008683746,1824.95
288,18.729382,606208,296,-0.00067436125,0.03540039,606208,0.0211336612701416,3.162478,2021.3086528778076,1738.0251561999999,0.003258191,1824.95
285,19.083342,608256,297,-0.0020702113,0.023095703,608256,-0.013731241226196289,3.171187,2028.409245967865,1738.03793338,0.0022808122,1824.95
289,18.821138,610304,298,-7.833492e-05,0.0067382813,610304,-0.008666396141052246,3.1817431,2035.578332901001,1738.1701189099997,0.0009880146,1824.95
289,18.46559,612352,299,-0.0009767597,0.030664062,612352,0.0750153660774231,3.1776476,2042.6538214683533,1738.0666483899997,0.003236433,1824.95
290,18.949879,614400,300,-0.0045972327,0.07558594,614400,-0.02892303466796875,3.1876404,2049.718535900116,1737.9673524799998,0.005855143,1824.95
290,18.191061,616448,301,0.00039090752,0.0071289064,616448,0.08959066867828369,3.2049878,2056.7639350891113,1747.3933195,0.0012151672,1834.91
291,18.76315,618496,302,0.0005933205,0.010986328,618496,0.036793291568756104,3.2129753,2063.8086512088776,1747.31774737,0.0016944266,1834.91
293,18.330769,620544,303,-0.0005738564,0.027685547,620544,0.11668682098388672,3.2173398,2070.8350636959076,1747.18414096,0.0026391854,1834.91
289,19.211681,622592,304,-0.0024747727,0.060546875,622592,-0.03815007209777832,3.219275,2077.8258152008057,1747.3304978799997,0.004746656,1834.91
287,18.479609,624640,305,-0.0028424794,0.035888672,624640,0.06044483184814453,3.2160225,2084.8960123062134,1751.6050146700002,0.0033974976,1839.11
293,19.166956,626688,306,-0.0027636937,0.03730469,626688,-0.034102559089660645,3.2122588,2092.0191814899445,1750.96816305,0.0035853907,1839.11
290,18.943598,628736,307,-0.0025484576,0.027929688,628736,0.005878925323486328,3.2123363,2098.9997193813324,1763.6493629800004,0.0027873474,1852.25
291,18.460194,630784,308,-0.0012973782,0.021582032,630784,0.07159423828125,3.2122445,2106.0418059825897,1779.1316434000003,0.0022859774,1868.72
290,18.437664,632832,309,-0.003226202,0.056005858,632832,0.060879290103912354,3.211937,2113.0789771080017,1792.4618063200005,0.0042831963,1882.75
293,18.238358,634880,310,-0.0020032595,0.027001953,634880,0.10053390264511108,3.2235188,2120.1288878917694,1803.1698437400003,0.0026325237,1894.01
293,18.743092,636928,311,-0.0032055848,0.034082033,636928,0.018131613731384277,3.2324803,2127.1037781238556,1818.8067612100003,0.0033687563,1910.52
292,19.301186,638976,312,-0.0015978586,0.030517578,638976,-0.038138508796691895,3.2309043,2134.090272665024,1833.13166531,0.0030460418,1925.76
294,19.061619,641024,313,-0.0042372383,0.06318359,641024,0.024403512477874756,3.2285504,2141.090112686157,1847.35949122,0.0051431637,1940.33
289,19.42249,643072,314,-0.0023246254,0.034375,643072,-0.03106081485748291,3.2335014,2148.0398190021515,1862.1945563699999,0.003124127,1955.63
294,15.412573,645120,315,-0.0018424948,0.024853516,645120,0.33735406398773193,3.2371075,2155.1131484508514,1873.73196869,0.0024355473,1968.06
295,26.218369,647168,316,-0.0013312122,0.023046875,647168,0.48398685455322266,3.246963,2162.0577211380005,1862.59133064,0.0023031998,1956.16
296,17.515697,649216,317,-0.00029284548,0.055517577,649216,0.19058799743652344,3.2614822,2168.9917697906494,1862.32049441,0.0045500174,1956.16
291,18.669312,651264,318,-0.0034171715,0.034570314,651264,0.005273997783660889,3.2743614,2175.8906157016754,1862.1780006500003,0.0031418845,1956.16
