ep_len_mean,n_updates,fps,ep_reward_mean,serial_timesteps,clipfrac,total_timesteps,time_elapsed,value_loss,approxkl,explained_variance,policy_loss,policy_entropy
2033.11,915,304,1938.12859388,1873920,0.020214844,1873920,6276.7499186992645,19.352861,0.0019493839,-0.010578393936157227,-0.0014259409,5.882898
2033.11,916,306,1938.0476097699998,1875968,0.016015625,1875968,6283.487074375153,18.09058,0.0017125038,0.11543846130371094,-0.0017906515,5.886489
2033.11,917,307,1938.0608084799999,1878016,0.029199218,1878016,6290.176168203354,18.796835,0.0026866233,0.03794974088668823,-0.0013795195,5.901204
2033.11,918,304,1938.4107866299998,1880064,0.0040527345,1880064,6296.829451799393,19.158846,0.0008747699,-0.02912306785583496,0.00017860049,5.9134283
2033.11,919,302,1938.54827923,1882112,0.0034179688,1882112,6303.563723325729,19.096497,0.000755829,-0.004125714302062988,-0.00023629393,5.916827
2033.11,920,300,1938.77416056,1884160,0.028808594,1884160,6310.346674919128,18.71965,0.0026834898,-0.009302139282226562,-0.0007931244,5.921197
2033.11,921,305,1938.85660959,1886208,0.004931641,1886208,6317.153028249741,18.401669,0.000917085,0.04761546850204468,-0.00067538605,5.924634
2033.11,922,310,1938.7292145299998,1888256,0.0060058595,1888256,6323.859024524689,18.71891,0.0009852357,0.0038810372352600098,-0.00027990917,5.9318094
2020.31,923,310,1926.2429283599997,1890304,0.03388672,1890304,6330.454140663147,30.714626,0.0029866805,0.2947864532470703,-0.0023230747,5.920485
2020.31,924,306,1926.31446738,1892352,0.03491211,1892352,6337.047074079514,18.360662,0.0028240143,0.07071685791015625,-0.0038738567,5.9103317
2020.31,925,304,1926.32041973,1894400,0.013867187,1894400,6343.722149372101,17.496365,0.0013777292,0.17319512367248535,-0.0013515105,5.927079
2020.31,926,300,1925.9832286899996,1896448,0.013818359,1896448,6350.458038568497,18.875713,0.0016992207,0.007466912269592285,-0.00055361906,5.9337697
2020.31,927,302,1926.0587821999998,1898496,0.0068359375,1898496,6357.265599012375,18.666628,0.0011353506,0.028278827667236328,0.0003494979,5.933667
2013.3,928,301,1919.27180885,1900544,0.010058594,1900544,6364.048020601273,9.070756,0.0014491557,0.7131909430027008,-0.0033499754,5.9371133
2013.3,929,303,1919.0069068199998,1902592,0.01665039,1902592,6370.848356723785,18.919685,0.0018748926,0.014732837677001953,-0.00038029885,5.9386306
2007.75,930,298,1913.6561229099998,1904640,0.04296875,1904640,6377.605544090271,17.389822,0.003448354,0.14396750926971436,-0.0052648354,5.947049
1991.63,931,300,1897.89362042,1906688,0.017724609,1906688,6384.468832015991,33.636353,0.0018186094,0.20311850309371948,-0.0009806354,5.952301
1991.63,932,301,1897.9838950300002,1908736,0.0105957035,1908736,6391.296100854874,18.141483,0.0012586063,0.08918225765228271,-0.0005208586,5.9484653
1991.63,933,303,1898.1171067500002,1910784,0.013769532,1910784,6398.1007471084595,17.989437,0.0015159656,0.14211905002593994,-0.0008459167,5.959787
1991.63,934,300,1898.1399644200003,1912832,0.012988281,1912832,6404.845722913742,18.31532,0.0014853044,0.06422126293182373,-0.0010031582,5.9729013
1991.63,935,304,1898.47881123,1914880,0.031347655,1914880,6411.674090385437,19.0536,0.0026421896,0.011561930179595947,-0.002226676,5.969909
1991.63,936,300,1898.7422769200002,1916928,0.023730468,1916928,6418.411008834839,19.305521,0.0023067216,-0.009620189666748047,-0.000986575,5.970304
1991.63,937,306,1898.9304081500002,1918976,0.014453125,1918976,6425.229679822922,18.71709,0.0014513395,0.02532482147216797,-0.0025166445,5.9737573
1991.63,938,306,1899.04454491,1921024,0.022216797,1921024,6431.9112200737,18.878157,0.0021800706,0.04928666353225708,-0.0025354854,5.9817286
1991.63,939,304,1898.5192697900002,1923072,0.049316406,1923072,6438.585317134857,18.86933,0.0040122312,0.011005699634552002,-0.0053291097,5.991229
1991.63,940,307,1898.4527942600002,1925120,0.025292968,1925120,6445.306386232376,18.252405,0.0023398986,0.1101117730140686,-0.0019040245,5.9899206
1991.63,941,298,1898.47105702,1927168,0.01015625,1927168,6451.963245391846,19.301533,0.0014414397,-0.02783489227294922,-0.0009033421,5.9711614
1991.63,942,303,1898.48366614,1929216,0.015917968,1929216,6458.822344779968,17.809132,0.0020402803,0.1152692437171936,-0.00095750735,5.9572744
1991.63,943,298,1898.42439981,1931264,0.00029296876,1931264,6465.565067529678,18.449858,0.00035629483,0.07316553592681885,0.00014671686,5.9531155
1991.63,944,300,1898.4911301600002,1933312,0.010546875,1933312,6472.428987979889,17.642021,0.0013058654,0.17547285556793213,-0.00034748914,5.964816
1991.63,945,305,1898.49158972,1935360,0.007519531,1935360,6479.250311374664,19.139822,0.0011929161,0.0046988725662231445,-0.0010196011,5.9677644
1991.63,946,307,1898.55210322,1937408,0.025927734,1937408,6485.9563002586365,16.589794,0.002506505,0.22998046875,-0.0021700808,5.962432
1991.63,947,305,1898.76616863,1939456,0.022607422,1939456,6492.616289138794,19.179373,0.0022500872,0.021955251693725586,-0.0012114999,5.964683
1986.37,948,308,1893.6067368499998,1941504,0.018554688,1941504,6499.318439483643,17.90556,0.0021946947,0.1460626721382141,-0.0028120386,5.96069
1969.52,949,308,1877.4358324400005,1943552,0.062646486,1943552,6505.967661857605,33.56626,0.0046789274,0.2352975606918335,-0.0038118549,5.9554634
1969.52,950,310,1877.3580840700004,1945600,0.02602539,1945600,6512.600450515747,19.223877,0.0026339758,0.004055619239807129,-0.0011771272,5.9555025
1969.52,951,307,1877.17322251,1947648,0.02084961,1947648,6519.203184366226,19.008083,0.0021062917,-0.011393547058105469,-0.00090188964,5.9536905
1969.52,952,302,1876.8681168500002,1949696,0.02211914,1949696,6525.863742351532,18.98872,0.002245708,0.030676186084747314,-0.0014944643,5.9603553
1969.52,953,309,1877.2323319700001,1951744,0.030957032,1951744,6532.63764667511,19.083445,0.002520394,0.00888746976852417,-0.0033476055,5.964326
1969.52,954,303,1877.35068628,1953792,0.021972656,1953792,6539.266484260559,18.791464,0.0019486683,0.0012952089309692383,-0.0021461719,5.970662
1969.52,955,299,1877.65477812,1955840,0.012792969,1955840,6546.009535551071,18.778736,0.0013436793,0.030728697776794434,-0.000822136,5.980522
1969.52,956,298,1877.94297244,1957888,0.0029785156,1957888,6552.851339817047,19.171535,0.00067933573,-0.005120277404785156,-0.00013810059,5.9912724
1969.52,957,304,1878.30558413,1959936,0.03745117,1959936,6559.708904981613,18.621466,0.0031934301,0.0498773455619812,-0.0040205913,6.0055075
1969.52,958,305,1878.4742342799998,1961984,0.039453126,1961984,6566.431349277496,19.118595,0.0035714242,-0.027373313903808594,-0.0022478527,6.01135
1969.52,959,306,1878.0180829899996,1964032,0.026953125,1964032,6573.138912200928,17.97025,0.0024952325,0.10523951053619385,-0.0020538205,6.017245
1970.34,960,304,1878.44723798,1966080,0.008691406,1966080,6579.829644918442,19.000002,0.0014281069,-0.007302403450012207,-0.0008290425,6.0242033
1970.34,961,307,1878.32046474,1968128,0.018115234,1968128,6586.559908390045,18.995869,0.0017708602,-0.011057615280151367,-0.0014012132,6.0140605
1970.34,962,307,1878.39898079,1970176,0.044384766,1970176,6593.219588756561,18.60741,0.0036211633,0.03996908664703369,-0.0025797451,6.017472
1970.34,963,306,1878.8610898700001,1972224,0.025390625,1972224,6599.882009506226,18.57357,0.0026109656,0.0414007306098938,-0.001119989,6.020591
1970.34,964,315,1878.80889164,1974272,0.007910157,1974272,6606.560616016388,18.570183,0.0010596791,0.10372614860534668,-0.00039880522,6.012969
1970.34,965,306,1878.6478433599998,1976320,0.00913086,1976320,6613.053373336792,18.869434,0.0014094891,0.03264260292053223,-0.00013606965,6.018056
1970.34,966,309,1878.7573771099999,1978368,0.0052246093,1978368,6619.741518497467,18.760815,0.0010153574,0.11923646926879883,-0.0010833391,6.0248003
1970.34,967,308,1878.9524842600001,1980416,0.013476563,1980416,6626.3672387599945,19.034077,0.001580639,-0.004979252815246582,-0.0011793978,6.0292344
1970.34,968,306,1879.68381593,1982464,0.05493164,1982464,6633.01788020134,18.946106,0.00423682,0.0008951425552368164,-0.004328822,6.0369935
1970.34,969,306,1880.0531169799997,1984512,0.037060548,1984512,6639.701238870621,18.45477,0.003358207,0.09073704481124878,-0.0011913537,6.0509744
1958.36,970,307,1869.0840837699998,1986560,0.012011719,1986560,6646.382694482803,37.019665,0.0015589001,0.0448378324508667,-0.0014067837,6.0448995
1947.92,971,310,1858.7914751699998,1988608,0.0072265626,1988608,6653.0488476753235,16.423132,0.001004904,0.28756988048553467,-0.0022357244,6.0485024
1941.05,972,311,1852.5614303099999,1990656,0.015722657,1990656,6659.641853094101,35.559727,0.0018131146,0.12434399127960205,-0.0012693673,6.0553493
1941.05,973,308,1852.31532552,1992704,0.031591795,1992704,6666.209992408752,17.836018,0.0030582815,0.10396605730056763,-0.0019386669,6.052244
1941.05,974,308,1852.5065459799998,1994752,0.022949219,1994752,6672.844795465469,18.932667,0.0024466158,0.02189946174621582,-0.0027072649,6.051215
1941.05,975,305,1852.4179205900002,1996800,0.008984375,1996800,6679.490422010422,18.999186,0.0012907402,0.003072500228881836,-0.0011732981,6.035901
1941.05,976,310,1852.3114677199999,1998848,0.026953125,1998848,6686.202949762344,19.279428,0.0025543731,-0.028288722038269043,-0.001983413,6.0231485
1941.05,977,311,1852.09475802,2000896,0.03676758,2000896,6692.806408882141,19.425694,0.0031759832,0.08476138114929199,-0.0028846548,6.0236034
1941.05,978,307,1852.5972814499996,2002944,0.020117188,2002944,6699.378466844559,19.095806,0.0020037056,0.0022169947624206543,-0.0012124523,6.0243273
1941.05,979,305,1852.4507793799994,2004992,0.035791017,2004992,6706.04243350029,19.038494,0.0031577938,0.021357715129852295,-0.0029621653,6.0216956
1941.05,980,303,1852.57586161,2007040,0.00913086,2007040,6712.748582601547,18.979845,0.0011654398,0.04109281301498413,-0.00045941008,6.01305
1940.75,981,300,1852.06892473,2009088,0.03666992,2009088,6719.489481687546,14.20934,0.0033712587,0.407001256942749,-0.00447823,6.013332
1940.75,982,296,1852.04571895,2011136,0.026660156,2011136,6726.301029205322,19.22015,0.0025697623,-0.032572388648986816,-0.003990606,6.018396
1940.75,983,303,1851.87653785,2013184,0.027880859,2013184,6733.215032577515,19.250319,0.002431071,-0.004977703094482422,-0.0021036642,6.029044
1918.14,984,306,1829.94675235,2015232,0.020703126,2015232,6739.968172550201,31.571507,0.0022759861,0.32595282793045044,-0.0019507685,6.0213976
1875.54,985,302,1789.19612581,2017280,0.022265624,2017280,6746.649613142014,52.65622,0.0025142604,0.09515339136123657,-0.0012965859,6.01718
1875.54,986,304,1789.03445912,2019328,0.015820313,2019328,6753.424057722092,19.116611,0.0017568764,0.02509140968322754,-0.0014184694,6.0200663
1864.65,987,307,1778.82513429,2021376,0.01430664,2021376,6760.160080432892,18.23074,0.0017697982,0.1019902229309082,-0.0025833996,6.0166297
1864.65,988,307,1778.9991552200001,2023424,0.062304687,2023424,6766.831081628799,19.241621,0.0050348677,0.021523237228393555,-0.0053382074,6.0287924
1864.65,989,302,1779.24277342,2025472,0.029833984,2025472,6773.484042406082,19.02571,0.0029263536,0.0008293986320495605,-0.0019345948,6.044284
1864.65,990,309,1778.7469025300004,2027520,0.053369142,2027520,6780.258041858673,18.741993,0.004455965,0.0286291241645813,-0.0034319982,6.0516467
1864.65,991,309,1778.8515604,2029568,0.0024414062,2029568,6786.884781599045,18.853285,0.0006429492,0.004243731498718262,-0.0001605568,6.0574217
1878.3,992,304,1792.0698622100003,2031616,0.059667967,2031616,6793.503639936447,18.370693,0.0050341873,0.06624037027359009,-0.0042267786,6.077148
1878.3,993,305,1791.90484405,2033664,0.038378906,2033664,6800.225774049759,18.54167,0.0034332548,0.06357210874557495,-0.0027280874,6.0950785
1878.3,994,299,1792.1376778600002,2035712,0.028027344,2035712,6806.923097848892,18.877682,0.0025847033,0.020525693893432617,-0.00092478597,6.0907183
1878.3,995,298,1792.1180948700003,2037760,0.0077636717,2037760,6813.756272554398,18.4153,0.0012255048,0.07194024324417114,-0.00021459989,6.0893373
1878.3,996,297,1791.9424543600003,2039808,0.026660156,2039808,6820.609169006348,19.166122,0.0025057853,8.559226989746094e-05,-0.0019796577,6.089526
1878.3,997,299,1791.6254576899998,2041856,0.017041016,2041856,6827.484612941742,18.9984,0.0017647631,0.00400543212890625,-0.0016243698,6.0949125
1878.3,998,300,1791.70792422,2043904,0.007421875,2043904,6834.3197338581085,19.261799,0.0011574732,-0.0053637027740478516,-0.0002495951,6.1038313
1878.3,999,303,1791.8977494799997,2045952,0.04736328,2045952,6841.1260414123535,17.506388,0.0039881095,0.21009713411331177,-0.0042374926,6.114629
1878.3,1000,304,1792.0061833199998,2048000,0.021240234,2048000,6847.8828892707825,19.126535,0.0020517705,-0.028111577033996582,-0.00090810395,6.1189475
1878.3,1001,301,1792.1728493299995,2050048,0.010107422,2050048,6854.616664886475,18.74873,0.0015746874,0.05600762367248535,-0.0016384606,6.1035495
1868.18,1002,301,1782.4000271999998,2052096,0.01669922,2052096,6861.4001994133,34.941345,0.0019196912,0.1383761763572693,-0.0011262653,6.0991535
1868.18,1003,301,1782.6011532000002,2054144,0.013232422,2054144,6868.190825462341,18.195206,0.0016371869,0.08761674165725708,-0.0009723559,6.1237173
1868.18,1004,302,1782.26598876,2056192,0.024169922,2056192,6874.977464199066,18.581043,0.0024201493,0.06046336889266968,-0.0025115155,6.150629
1868.18,1005,302,1782.2368399000002,2058240,0.027929688,2058240,6881.743787050247,18.692163,0.0026685928,0.0323297381401062,-0.0022438099,6.1582346
1856.56,1006,307,1770.9433708400002,2060288,0.021826172,2060288,6888.504966497421,18.56933,0.002350108,0.018780767917633057,-0.0029214914,6.148173
1856.56,1007,304,1770.4903390800005,2062336,0.024316406,2062336,6895.168111085892,17.953526,0.0022525622,0.10428357124328613,-0.0018653262,6.1412587
1856.56,1008,313,1770.4651764500002,2064384,0.03149414,2064384,6901.899448394775,18.30988,0.0026356636,0.07531821727752686,-0.0019704108,6.14449
1856.56,1009,306,1770.36985778,2066432,0.043896485,2066432,6908.437036275864,18.352049,0.0041334527,0.04699188470840454,-0.0034829956,6.138387
1856.56,1010,302,1770.3052367799996,2068480,0.009521484,2068480,6915.116983652115,18.76567,0.0012930005,-0.0128403902053833,-0.00059717754,6.1261277
1856.56,1011,301,1770.7133818199998,2070528,0.02319336,2070528,6921.896411657333,18.626083,0.00216877,0.02039957046508789,-0.0019636774,6.122736
1856.56,1012,300,1770.7901975299997,2072576,0.030517578,2072576,6928.686856269836,18.610811,0.0030335155,0.029834628105163574,-0.0031132433,6.121632
1856.56,1013,303,1770.76332238,2074624,0.027734375,2074624,6935.51377415657,18.31417,0.002559317,0.07014614343643188,-0.0016405974,6.1441417
1856.56,1014,299,1770.8511156400002,2076672,0.014990235,2076672,6942.265348911285,18.755917,0.0015173652,0.04059422016143799,-0.0004959877,6.165142
1869.36,1015,297,1783.4450946200002,2078720,0.017919922,2078720,6949.114917039871,18.77056,0.0017797841,-0.021652698516845703,-0.0023425142,6.1568375
1856.71,1016,296,1770.84544525,2080768,0.029101562,2080768,6956.005383968353,34.369057,0.0026385526,0.14554369449615479,-0.0017778266,6.1459455
1856.71,1017,300,1770.86253532,2082816,0.012207031,2082816,6962.9142780303955,18.508389,0.0013629945,0.032393038272857666,-0.0015352292,6.1474857
1856.71,1018,304,1770.64365881,2084864,0.008105469,2084864,6969.721659421921,18.902506,0.0010525302,-0.0011304616928100586,-0.00057631277,6.1537294
1863.72,1019,301,1777.2690995199998,2086912,0.019580077,2086912,6976.4540848731995,18.356125,0.002111409,0.03760749101638794,-0.0011641814,6.1566544
1854.8,1020,299,1768.78060454,2088960,0.025976563,2088960,6983.258235216141,35.179432,0.0023457438,0.09947782754898071,-0.0035336446,6.1550703
1854.8,1021,304,1768.7744529899999,2091008,0.031591795,2091008,6990.087346076965,18.184853,0.0031233933,0.13380825519561768,-0.0013164028,6.143527
1870.92,1022,298,1784.21531302,2093056,0.011279297,2093056,6996.816707611084,18.716486,0.0014070672,0.03944164514541626,-0.00036113235,6.1363735
1870.92,1023,306,1784.7669474400004,2095104,0.045703124,2095104,7003.672903299332,19.055168,0.0038485136,0.003815591335296631,-0.003932265,6.1564355
1870.92,1024,307,1784.9896937800002,2097152,0.0071289064,2097152,7010.355170965195,18.511875,0.001070081,0.053395211696624756,-0.0009772668,6.1775274
1870.92,1025,300,1785.1660929600005,2099200,0.009472656,2099200,7017.01807141304,18.735168,0.0013345068,0.01098102331161499,-0.0009509772,6.1927004
1870.92,1026,307,1785.12662601,2101248,0.02836914,2101248,7023.846491098404,17.703304,0.0023870622,0.12277817726135254,-0.0015490187,6.202113
1870.92,1027,304,1784.6829968200002,2103296,0.038330078,2103296,7030.507331371307,18.877575,0.0032109306,-0.011971235275268555,-0.003068307,6.221906
1870.92,1028,306,1784.60177118,2105344,0.023632813,2105344,7037.231605768204,18.890018,0.0022134674,-0.003043651580810547,-0.0025798013,6.232625
1858.12,1029,310,1772.57398792,2107392,0.013427734,2107392,7043.92516875267,16.656225,0.0020189215,0.2735190987586975,-0.0017114766,6.2105722
1843.56,1030,303,1759.1130007900001,2109440,0.039257813,2109440,7050.53281545639,35.06243,0.0031456705,0.08952975273132324,-0.0030244063,6.1859527
1843.56,1031,301,1759.0507353400003,2111488,0.04448242,2111488,7057.289387226105,19.014446,0.003679901,-0.018120646476745605,-0.0027145813,6.191165
1810.32,1032,304,1726.9594198599998,2113536,0.008203125,2113536,7064.07749581337,52.29307,0.0012511979,0.11066126823425293,-0.0014888641,6.18967
1810.32,1033,306,1726.99692938,2115584,0.036083985,2115584,7070.813842058182,19.070042,0.0031487644,0.0006945133209228516,-0.0022320824,6.174521
1810.32,1034,303,1726.8641563800002,2117632,0.011572266,2117632,7077.487326860428,18.984287,0.0012441613,-0.012337327003479004,-0.00081273663,6.1835904
1802.47,1035,303,1719.3431995800004,2119680,0.01303711,2119680,7084.231019735336,18.609564,0.0016725376,0.051007211208343506,-0.0016982902,6.1780844
