total_timesteps,ep_reward_mean,clipfrac,value_loss,explained_variance,fps,ep_len_mean,time_elapsed,policy_entropy,policy_loss,approxkl,n_updates,serial_timesteps
1886208,0.0,0.11259766,5.2179367e-09,-0.10366880893707275,401,804.18,4542.108742713928,0.025481185,-0.0048803454,0.011297133,921,1886208
1888256,0.0,0.09760742,1.9231842e-07,-0.2594573497772217,400,803.15,4547.217020988464,0.027957832,-0.0030367854,0.0077905296,922,1888256
1890304,0.0,0.09643555,3.875541e-09,-0.29382550716400146,403,803.45,4552.333114624023,0.014861387,-0.004694606,0.008887232,923,1890304
1892352,0.0,0.10385742,2.0971619e-08,-0.42409467697143555,390,804.13,4557.4040784835815,-0.0046668123,-0.0045612473,0.008368613,924,1892352
1894400,0.0,0.09057617,6.901072e-07,-0.19630718231201172,379,803.68,4562.6505246162415,-0.013736139,-0.0024487209,0.008187597,925,1894400
1896448,0.0,0.0680664,2.932495e-07,-0.3518894910812378,381,804.04,4568.057810783386,-0.012627919,-0.0041043926,0.0057449327,926,1896448
1898496,0.0,0.10727539,6.53551e-08,-0.08022630214691162,416,804.22,4573.426291227341,-0.011151796,-0.006067318,0.008633977,927,1898496
1900544,0.0,0.10185547,5.8001735e-08,0.04519534111022949,419,805.19,4578.341945171356,-0.005559427,-0.0055596693,0.008894458,928,1900544
1902592,0.0,0.099121094,6.111678e-07,-0.13361907005310059,401,807.47,4583.225707292557,-0.0017951385,-0.0050119283,0.008397083,929,1902592
1904640,0.0,0.10322265,1.1239993e-08,0.10619419813156128,410,809.55,4588.326236963272,-0.0038846966,-0.0044964654,0.007991871,930,1904640
1906688,0.0,0.09682617,2.2991362e-08,-0.06546378135681152,377,810.52,4593.318517208099,-0.017830715,-0.002701434,0.009723328,931,1906688
1908736,0.0,0.102148436,1.46801735e-08,-0.04157054424285889,398,812.67,4598.74987411499,-0.03434359,-0.0034117873,0.009539677,932,1908736
1910784,0.0,0.08862305,2.1560047e-06,0.002445995807647705,400,814.41,4603.892232656479,-0.037861407,-0.0024254364,0.007192361,933,1910784
1912832,0.0,0.104003906,2.8428546e-09,-0.15588021278381348,410,814.82,4609.00640296936,-0.043237634,-0.0020226086,0.008266146,934,1912832
1914880,0.0,0.10083008,1.7144121e-09,-0.3132777214050293,378,816.08,4613.99575138092,-0.047094263,-0.0045248745,0.008095978,935,1914880
1916928,0.0,0.08618164,1.2574229e-08,-0.2109593152999878,420,815.09,4619.400995254517,-0.04693388,-0.0021423274,0.007031434,936,1916928
1918976,0.0,0.09658203,2.894432e-09,-0.21515607833862305,416,817.2,4624.273056745529,-0.042957794,-0.00318299,0.008457321,937,1918976
1921024,0.0,0.09628906,2.5066236e-09,-0.19221675395965576,402,816.59,4629.187119483948,-0.03997021,-0.001588577,0.008118063,938,1921024
1923072,0.0,0.09648438,3.7147712e-09,-0.2873575687408447,397,818.01,4634.281868696213,-0.03016911,-0.0018695785,0.0074955104,939,1923072
1925120,0.0,0.1109375,2.9724547e-09,-0.30629825592041016,406,817.42,4639.432589054108,-0.013735706,-0.005150172,0.00814504,940,1925120
1927168,0.0,0.10263672,2.4960794e-08,-0.6040202379226685,394,819.79,4644.476243495941,-0.0068878783,-0.005543606,0.00824017,941,1927168
1929216,0.0,0.11020508,3.9798056e-08,-0.3823974132537842,418,819.75,4649.675429105759,-0.012692238,-0.0042464635,0.008826317,942,1929216
1931264,0.0,0.11757813,9.017823e-08,-0.8151990175247192,415,819.53,4654.574863195419,-0.022542354,-0.004801482,0.009164444,943,1931264
1933312,0.0,0.08725586,1.5305982e-08,-0.32606637477874756,392,819.93,4659.504120349884,-0.020289907,-0.0024033636,0.0073879347,944,1933312
1935360,0.0,0.087646484,2.6928982e-08,-0.05401146411895752,385,821.66,4664.719481229782,-0.010494998,-0.00052848645,0.0069575543,945,1935360
1937408,0.0,0.07768555,6.436857e-07,-0.08769536018371582,419,822.32,4670.029992818832,-0.010595133,-0.0027313181,0.0066139847,946,1937408
1939456,0.0,0.091845706,1.5413996e-06,-0.26354551315307617,401,824.24,4674.919385910034,-0.021631097,-0.0035993468,0.0074822395,947,1939456
1941504,0.0,0.10209961,2.3889748e-07,-0.004696369171142578,393,825.54,4680.017085075378,-0.0279899,-0.0057580033,0.008083237,948,1941504
1943552,0.0,0.10913086,4.073906e-07,0.09677720069885254,399,827.85,4685.220301151276,-0.018667154,-0.003195918,0.009165302,949,1943552
1945600,0.0,0.07084961,1.0727251e-06,0.12436866760253906,402,830.98,4690.345093727112,-0.0045404835,-0.0016857246,0.005694878,950,1945600
1947648,0.0,0.09082031,1.3027346e-07,-0.15417706966400146,375,833.07,4695.434574842453,0.00605465,-0.0037308554,0.009815625,951,1947648
1949696,0.0,0.10234375,1.4122631e-07,-0.026223182678222656,411,832.63,4700.886456251144,0.018957853,-0.005500242,0.009121412,952,1949696
1951744,0.0,0.089990236,1.11613204e-07,0.03762155771255493,379,833.71,4705.861565113068,0.027228888,-0.0031195949,0.008547536,953,1951744
1953792,0.0,0.087695315,3.1947796e-08,0.1722612977027893,373,833.33,4711.259510755539,0.030581975,-0.0052297283,0.0077158054,954,1953792
1955840,0.0,0.0980957,1.6158985e-08,-0.17010605335235596,398,834.96,4716.75080537796,0.035332378,-0.0034450975,0.007761009,955,1955840
1957888,0.0,0.09682617,1.762339e-07,0.2850618362426758,398,835.1,4721.888979434967,0.039396185,-0.00372411,0.008005966,956,1957888
1959936,0.0,0.08344726,1.5265874e-07,0.36249876022338867,401,836.53,4727.032376766205,0.038602915,-0.003496788,0.0067889327,957,1959936
1961984,0.0,0.09194336,2.1791595e-06,-0.28428030014038086,400,839.1,4732.129796504974,0.034931205,-0.0011394947,0.007646081,958,1961984
1964032,0.0,0.11123047,5.6631343e-08,-0.06152379512786865,403,839.3,4737.249775648117,0.044840146,-0.005349566,0.010386245,959,1964032
1966080,0.0,0.10073242,3.1921868e-08,0.053734779357910156,424,839.19,4742.328457832336,0.06126339,-0.003281304,0.008949023,960,1966080
1968128,0.0,0.085791014,1.6428292e-08,0.07454317808151245,419,839.88,4747.153034210205,0.077260725,-0.0063756807,0.006569773,961,1968128
1970176,0.0,0.09633789,7.87906e-09,0.13332611322402954,396,839.0,4752.040731430054,0.07355657,-0.0054964377,0.008434025,962,1970176
1972224,0.0,0.08481445,1.759022e-08,0.06096440553665161,397,839.47,4757.211503744125,0.064045176,-0.0015740566,0.0068236915,963,1972224
1974272,0.0,0.09907226,1.6386805e-08,-0.05985689163208008,409,840.51,4762.3668847084045,0.06582232,-0.0030366993,0.008860055,964,1974272
1976320,0.0,0.08930664,2.1438103e-08,0.17734509706497192,390,840.67,4767.373897075653,0.074037954,-0.005677109,0.0078067146,965,1976320
1978368,0.0,0.1003418,2.73514e-06,0.2122778296470642,399,840.76,4772.626288890839,0.09077747,-0.007074374,0.008478524,966,1978368
1980416,0.0,0.084179685,1.7663414e-09,0.11200964450836182,374,842.05,4777.751529216766,0.09076634,-0.0019100491,0.007319797,967,1980416
1982464,0.0,0.093652345,1.5547801e-09,0.13088303804397583,395,844.16,4783.223556280136,0.08752544,-0.0034670744,0.007279129,968,1982464
1984512,0.0,0.09262695,2.2494118e-09,0.42302489280700684,399,843.77,4788.407682180405,0.08372867,-0.0017597433,0.0073476643,969,1984512
1986560,0.0,0.085351564,2.3150017e-09,0.14086884260177612,410,843.01,4793.538724899292,0.07225431,-0.0027985738,0.0068005077,970,1986560
1988608,0.0,0.103564456,8.658354e-09,-0.6290849447250366,389,842.03,4798.523746013641,0.059936006,-0.0054571163,0.008318402,971,1988608
1990656,0.0,0.11601563,3.411143e-09,-0.1803220510482788,395,842.38,4803.778512716293,0.042063553,-0.004643228,0.009896635,972,1990656
1992704,0.0,0.118896484,6.8573804e-09,0.11635112762451172,396,842.07,4808.964603185654,0.02048989,-0.0052023656,0.010314516,973,1992704
1994752,0.0,0.118652344,3.5214057e-07,-0.19585061073303223,407,842.44,4814.126029968262,0.0017325155,-0.0033971616,0.009898281,974,1994752
1996800,0.0,0.08520508,9.056055e-09,-0.2683863639831543,402,844.17,4819.157315015793,-0.0015239343,-0.001531088,0.006552627,975,1996800
1998848,0.0,0.07919922,4.9043227e-09,-0.15672457218170166,415,845.22,4824.2517466545105,0.0020665731,-0.0029480215,0.0061066267,976,1998848
2000896,0.0,0.08637695,3.855031e-09,0.020991384983062744,400,845.69,4829.179378271103,-0.016574064,-0.0042005377,0.0071364627,977,2000896
2002944,0.0,0.091113284,1.1125968e-06,-0.10916662216186523,411,846.16,4834.295386552811,-0.02294781,-0.0031849318,0.0072796717,978,2002944
2004992,0.0,0.08530273,3.0849076e-08,-0.2926288843154907,406,847.02,4839.278998374939,-0.018591667,-0.0026005828,0.0074769794,979,2004992
2007040,0.0,0.09472656,3.1240917e-09,0.012879908084869385,391,846.77,4844.316160440445,-0.02170044,-0.0015288895,0.0073862514,980,2007040
2009088,0.0,0.10849609,5.9589045e-09,0.11078119277954102,381,847.27,4849.554938793182,-0.023438908,-0.0060472926,0.009139499,981,2009088
2011136,0.0,0.091308594,4.4124584e-09,-0.055400848388671875,395,847.15,4854.925482749939,-0.014663048,-0.00578311,0.0079690525,982,2011136
2013184,0.0,0.085839845,6.4086274e-09,0.002982616424560547,391,846.93,4860.10694360733,-0.014673941,-0.0034947481,0.0073640384,983,2013184
2015232,0.0,0.101660155,8.115336e-09,-0.011083483695983887,395,846.71,4865.338872671127,-0.017451243,-0.0050990325,0.008236648,984,2015232
2017280,0.0,0.099414065,9.129623e-08,0.04408544301986694,380,846.52,4870.513465166092,-0.009880135,-0.003959392,0.007913036,985,2017280
2019328,0.0,0.077783205,8.1923247e-07,-0.28590095043182373,392,846.54,4875.897639274597,-0.0051766625,-0.0011781256,0.0066130487,986,2019328
2021376,0.0,0.09101562,6.9396407e-07,0.02355748414993286,397,847.58,4881.111084222794,-0.0054356195,-0.003134109,0.0073140366,987,2021376
2023424,0.0,0.074804686,4.5630603e-08,0.14535939693450928,394,848.26,4886.258792877197,-0.0012622733,-0.001564306,0.0060373046,988,2023424
2025472,0.0,0.07768555,1.3466418e-07,0.2073303461074829,390,848.0,4891.448351144791,0.003553377,-0.0024607996,0.006277186,989,2025472
2027520,0.0,0.09951172,2.5711676e-08,0.27773863077163696,393,845.69,4896.698589086533,0.006049298,0.0022621625,0.009745894,990,2027520
2029568,0.0,0.09921875,3.6729148e-07,0.2669243812561035,380,844.26,4901.90749502182,-0.0009924341,-0.0043247216,0.007887692,991,2029568
2031616,0.0,0.072509766,3.4780758e-08,0.004933953285217285,406,844.15,4907.28653383255,-0.016424486,-0.0012890412,0.0061322986,992,2031616
2033664,0.0,0.10224609,3.787253e-09,0.06120651960372925,393,845.05,4912.329206705093,-0.01844849,-0.003966055,0.00852138,993,2033664
2035712,0.0,0.10195313,3.0807932e-08,0.19920742511749268,386,844.99,4917.5402636528015,-0.01401226,-0.0026028478,0.00937132,994,2035712
2037760,0.0,0.087841794,3.541377e-06,-0.13671886920928955,391,845.95,4922.845155954361,-0.01196645,-0.0017293235,0.0069851824,995,2037760
2039808,0.0,0.08486328,1.7226093e-08,-0.05926215648651123,405,844.08,4928.081069946289,-0.015427686,-0.0021530958,0.0069231587,996,2039808
2041856,0.0,0.10209961,5.8597345e-09,0.07556736469268799,406,844.73,4933.138072252274,-0.0077650277,-0.0046227113,0.008101922,997,2041856
2043904,0.0,0.103027344,2.7607254e-09,0.17250460386276245,402,843.8,4938.176700592041,0.007591917,-0.005039255,0.009239736,998,2043904
2045952,0.0,0.084033206,2.563137e-09,0.06334424018859863,394,842.1,4943.271022796631,0.012333186,-0.0033440485,0.007376209,999,2045952
2048000,0.0,0.08955078,3.3877274e-09,0.1823909878730774,357,841.21,4948.462089776993,0.00471538,-0.0027708434,0.007807845,1000,2048000
2050048,0.0,0.09741211,3.2647667e-09,-0.11491656303405762,375,840.22,4954.189976215363,-0.002873233,-0.0025845715,0.007628872,1001,2050048
2052096,0.0,0.11206055,7.635821e-09,0.0028055310249328613,399,838.87,4959.643696308136,-0.015438492,-0.006580299,0.009998295,1002,2052096
2054144,0.0,0.093896486,5.938806e-09,0.030798614025115967,413,838.66,4964.774123430252,-0.034573644,-0.004787561,0.007893926,1003,2054144
2056192,0.0,0.10654297,3.7927537e-09,0.08969175815582275,383,837.24,4969.727991342545,-0.038032483,-0.0036810264,0.009050574,1004,2056192
2058240,0.0,0.1328125,1.5263682e-07,-0.009872913360595703,386,836.44,4975.071525096893,-0.03229497,-0.006181037,0.012257497,1005,2058240
2060288,0.0,0.097998045,2.5593788e-08,0.138022780418396,406,834.66,4980.366011381149,-0.01521651,-0.007361099,0.011155509,1006,2060288
2062336,0.0,0.10854492,4.1380395e-07,0.024290859699249268,404,834.6,4985.401594877243,-0.012757286,-0.0068565556,0.009133363,1007,2062336
2064384,0.0,0.07885742,2.896476e-09,-0.0006024837493896484,418,830.92,4990.466111421585,-0.024588794,-0.00019471732,0.0066478653,1008,2064384
2066432,0.0,0.12192383,7.712771e-09,-0.0774158239364624,378,829.42,4995.365152359009,-0.024247581,-0.002993322,0.010315455,1009,2066432
2068480,0.0,0.10341797,4.301517e-06,-0.20983660221099854,403,828.88,5000.784016370773,-0.022929678,-0.0061894977,0.008639991,1010,2068480
2070528,0.0,0.09536133,2.252599e-09,-0.27348530292510986,390,827.69,5005.865050792694,-0.016520873,-0.0060239853,0.008021969,1011,2070528
2072576,0.0,0.10151367,1.776978e-09,-0.5572099685668945,384,827.39,5011.11513543129,-0.014854306,-0.003568954,0.00803172,1012,2072576
2074624,0.0,0.10844727,2.131069e-09,-0.46390318870544434,362,827.27,5016.437448263168,-0.021108566,-0.0061816843,0.009527158,1013,2074624
2076672,0.0,0.10263672,1.7369084e-09,-0.46553075313568115,380,826.42,5022.088374853134,-0.026659306,-0.004605651,0.008019792,1014,2076672
2078720,0.0,0.11723633,1.4434216e-09,-1.174438714981079,382,823.84,5027.466598033905,-0.02549631,-0.0075666755,0.009067195,1015,2078720
2080768,0.0,0.13623047,2.1871163e-08,-0.3645085096359253,390,823.07,5032.818997859955,-0.031797282,-0.009285294,0.012697751,1016,2080768
2082816,0.0,0.10703125,3.9138417e-09,-0.29341793060302734,387,822.54,5038.0717651844025,-0.034516267,-0.0046365787,0.008336004,1017,2082816
2084864,0.0,0.100097656,4.213808e-09,-0.2248009443283081,391,821.27,5043.359068632126,-0.042290114,-0.0040521626,0.008226437,1018,2084864
2086912,0.0,0.0796875,1.0595558e-07,-0.3262209892272949,384,819.86,5048.585382699966,-0.06473905,-0.00068051013,0.006558274,1019,2086912
2088960,0.0,0.09057617,2.6267164e-09,-0.4333847761154175,409,820.83,5053.914751052856,-0.074284375,-0.0021306875,0.007560592,1020,2088960
2091008,0.0,0.099169925,2.8639007e-09,-0.2821577787399292,408,819.02,5058.923464775085,-0.076368034,-0.002272781,0.0077181705,1021,2091008
2093056,0.0,0.11416016,1.4694143e-07,-0.41846132278442383,384,818.25,5063.942460775375,-0.08305673,-0.004847584,0.010526164,1022,2093056
2095104,0.0,0.097070314,4.363248e-07,-0.244543194770813,371,819.03,5069.276232242584,-0.08611168,-0.0026471969,0.007903299,1023,2095104
2097152,0.0,0.09663086,1.6130196e-08,0.12466561794281006,399,820.58,5074.797633647919,-0.09391201,-0.0039421357,0.0077265054,1024,2097152
2099200,0.0,0.08945312,7.430967e-09,-0.06355834007263184,411,820.31,5079.927527189255,-0.09307198,-0.002847131,0.007328109,1025,2099200
2101248,0.0,0.10073242,6.717756e-09,0.052321434020996094,389,820.83,5084.9130136966705,-0.08058472,-0.00070188683,0.008458085,1026,2101248
2103296,0.0,0.09106445,1.8723674e-07,-0.23960423469543457,395,819.79,5090.166877985001,-0.06974062,-0.0031774226,0.0072237393,1027,2103296
2105344,0.0,0.0875,5.728099e-08,-0.2037731409072876,383,819.62,5095.345688343048,-0.052675925,-0.003375503,0.007297451,1028,2105344
2107392,0.0,0.111083984,1.8999684e-08,-0.028701305389404297,397,819.89,5100.68749833107,-0.038869165,-0.005322478,0.009971632,1029,2107392
2109440,0.0,0.10576172,3.1728978e-06,0.018081188201904297,389,820.45,5105.838449478149,-0.024934001,-0.005069803,0.008868523,1030,2109440
2111488,0.0,0.0803711,9.364519e-06,-0.24233508110046387,378,823.04,5111.097748756409,-0.02625153,-0.0034961016,0.0069316784,1031,2111488
2113536,0.0,0.08305664,1.3960596e-06,-0.025199294090270996,377,823.46,5116.508861064911,-0.031464003,-0.0035875752,0.007234921,1032,2113536
2115584,0.0,0.087939456,8.9670186e-07,-0.010210037231445312,381,825.75,5121.938654899597,-0.02598379,-0.0014664601,0.0069193244,1033,2115584
2117632,0.0,0.08979492,5.4742844e-07,0.028292715549468994,397,827.81,5127.309566497803,-0.022631373,-0.0026787876,0.0075432323,1034,2117632
2119680,0.0,0.09794922,3.3100272e-07,0.01696157455444336,393,829.74,5132.461946725845,-0.029663915,-0.005314323,0.008166401,1035,2119680
2121728,0.0,0.093847655,2.3638913e-07,0.029550015926361084,398,829.82,5137.670139074326,-0.024258602,-0.002266333,0.008018021,1036,2121728
2123776,0.0,0.08227539,4.8145825e-08,0.03867006301879883,402,832.31,5142.807628393173,-0.018098969,-0.0015478883,0.0067552896,1037,2123776
2125824,0.0,0.09331055,1.8895637e-08,0.17214268445968628,389,834.03,5147.894500255585,-0.02019747,-0.0055410126,0.007403586,1038,2125824
2127872,0.0,0.09008789,1.3802234e-07,0.3090583086013794,392,836.81,5153.154794454575,-0.029122507,-0.003438469,0.007415621,1039,2127872
2129920,0.0,0.091357425,8.861572e-08,-0.018119096755981445,392,838.18,5158.369686603546,-0.04692484,-0.0051184255,0.008263542,1040,2129920
2131968,0.0,0.09926758,1.2792795e-07,0.2265474796295166,394,841.04,5163.5879027843475,-0.04575038,-0.0055161724,0.0086008785,1041,2131968
2134016,0.0,0.0859375,7.371731e-07,0.584877997636795,380,844.23,5168.779456377029,-0.040652417,-0.0031156458,0.007771303,1042,2134016
2136064,0.0,0.0925293,3.7482826e-09,0.7715475857257843,405,848.73,5174.159791469574,-0.043812793,1.9554467e-05,0.00742954,1043,2136064
2138112,0.0,0.102148436,1.9026418e-08,0.774062380194664,387,853.03,5179.213887691498,-0.039993964,-0.0037109368,0.008374605,1044,2138112
2140160,0.0,0.095507815,2.6601123e-07,0.5670626163482666,377,855.69,5184.496781349182,-0.028838435,-0.001509175,0.008507024,1045,2140160
2142208,0.0,0.098925784,2.9866736e-09,0.6472202837467194,390,859.85,5189.919943332672,-0.029555649,-0.003730186,0.008382803,1046,2142208
2144256,0.0,0.09746094,5.42887e-09,0.6636950969696045,395,861.83,5195.161523580551,-0.040315665,-0.003839434,0.008316806,1047,2144256
2146304,0.0,0.10600586,1.2708449e-07,0.40332597494125366,387,865.29,5200.346747875214,-0.04461109,-0.0031364537,0.008898279,1048,2146304
2148352,0.0,0.09702148,5.909385e-08,-0.04805576801300049,386,867.05,5205.639203071594,-0.043863647,-0.006033436,0.008067338,1049,2148352
2150400,0.0,0.101904295,1.6392747e-08,0.18963587284088135,409,868.96,5210.9432537555695,-0.050167542,-0.0050374754,0.008746979,1050,2150400
2152448,0.0,0.10224609,2.214337e-08,-0.03317105770111084,384,870.89,5215.954945325851,-0.04958051,-0.0019848002,0.0077378317,1051,2152448
2154496,0.0,0.0909668,3.7556983e-06,-0.06119799613952637,365,873.3,5221.284401893616,-0.03927169,-0.0019244222,0.007460757,1052,2154496
2156544,0.0,0.08115234,8.4878096e-08,-0.14391601085662842,405,875.61,5226.886875867844,-0.043304674,-0.0027726432,0.0066976473,1053,2156544
2158592,0.0,0.10195313,1.4037892e-08,0.0022673606872558594,386,876.19,5231.939836025238,-0.0568927,-0.0040072515,0.008671617,1054,2158592
2160640,0.0,0.09418945,1.1635598e-08,0.0007379651069641113,391,876.0,5237.242812395096,-0.0649372,-0.003926915,0.0079596685,1055,2160640
2162688,0.0,0.10092773,6.196623e-09,-0.004427552223205566,393,876.62,5242.472164154053,-0.08063989,-0.0056564948,0.00872465,1056,2162688
2164736,0.0,0.1109375,4.961914e-09,-0.06111347675323486,393,878.29,5247.674169063568,-0.084800914,-0.002292789,0.009336389,1057,2164736
2166784,0.0,0.11757813,1.3246968e-08,-0.045903682708740234,391,879.94,5252.876834630966,-0.071032725,-0.004483521,0.009576619,1058,2166784
2168832,0.0,0.10957031,4.3348955e-08,-0.0544588565826416,395,883.03,5258.110067605972,-0.068192884,-0.0066978685,0.009340482,1059,2168832
2170880,0.0,0.07993164,1.21955335e-08,-0.11630547046661377,407,883.29,5263.294540405273,-0.0793965,-0.0011971698,0.006918604,1060,2170880
