ep_len_mean,policy_loss,explained_variance,n_updates,time_elapsed,policy_entropy,serial_timesteps,fps,total_timesteps,value_loss,ep_reward_mean,approxkl,clipfrac
203.08,-0.0028706323,0.9573373235762119,953,5872.672986030579,0.9124101,1951744,333,1951744,7.950248,75.0,0.0093956385,0.10527344
198.05,4.526834e-05,0.9052766114473343,954,5878.823064088821,0.91777724,1953792,345,1953792,14.777273,68.07,0.011348674,0.11303711
195.99,-0.00022879387,0.9215835481882095,955,5884.752323389053,0.9232836,1955840,336,1955840,17.063818,64.63,0.006184045,0.05644531
194.81,0.0004879456,0.9524385780096054,956,5890.840219974518,0.9294442,1957888,332,1957888,13.749173,67.09,0.0064996458,0.059326172
194.61,-0.0053482503,0.9532194994390011,957,5897.007766246796,0.9429081,1959936,332,1959936,6.9453974,65.22,0.0097945025,0.107861325
191.58,0.0010887663,0.931856207549572,958,5903.173873662949,0.949612,1961984,336,1961984,14.873817,63.1,0.0077408133,0.087841794
188.5,-0.0047318917,0.9194573312997818,959,5909.262017965317,0.95817864,1964032,337,1964032,14.4134245,58.25,0.009582552,0.09741211
187.11,-0.0023656976,0.9514619968831539,960,5915.326609611511,0.9626522,1966080,338,1966080,7.6983795,54.5,0.008406344,0.09477539
187.89,0.0020186275,0.9908462902531028,961,5921.377589941025,0.9557412,1968128,337,1968128,1.587527,56.76,0.00824232,0.0921875
187.01,-3.2638833e-05,0.9805180709809065,962,5927.446229696274,0.9494793,1970176,333,1970176,3.3602881,55.07,0.009579385,0.105322264
188.15,-0.0016376922,0.9871355043724179,963,5933.5839676856995,0.951667,1972224,331,1972224,3.5828457,57.78,0.0057317954,0.059423827
189.02,-0.002871997,0.9865895342081785,964,5939.756776332855,0.94247216,1974272,332,1974272,1.9089047,59.8,0.006159288,0.06303711
186.66,0.0020245085,0.9852288318797946,965,5945.926983118057,0.93790644,1976320,331,1976320,1.5763195,54.47,0.0057375277,0.06313477
190.05,0.0017040416,0.994632207788527,966,5952.112756490707,0.94203407,1978368,325,1978368,1.8817583,60.18,0.0047723805,0.05678711
191.43,-0.00086153735,0.9956708191893995,967,5958.41325378418,0.9361607,1980416,327,1980416,1.0055618,63.97,0.0052982373,0.060595702
195.82,0.0002608353,0.99632723396644,968,5964.668717622757,0.9266448,1982464,329,1982464,1.5703576,70.59,0.006754736,0.084375
193.35,5.929499e-05,0.9944928348995745,969,5970.883345842361,0.9121033,1984512,335,1984512,1.1301605,71.27,0.0061505022,0.06933594
190.94,0.00036089242,0.9948024381883442,970,5976.994434118271,0.90056,1986560,330,1986560,1.1946008,71.56,0.003945819,0.04243164
191.13,-0.0036851298,0.9961398562882096,971,5983.191333532333,0.89754725,1988608,328,1988608,0.73744035,72.47,0.005416399,0.0637207
188.89,-0.006909591,0.9945925152860582,972,5989.429019212723,0.89646417,1990656,334,1990656,1.3812273,74.54,0.009142792,0.119628906
188.11,0.0011754271,0.9928074548952281,973,5995.553587675095,0.89346874,1992704,329,1992704,1.5117077,76.74,0.004743507,0.051855467
187.03,-0.0033574167,0.9940512152388692,974,6001.769328594208,0.8827006,1994752,331,1994752,1.321049,79.27,0.008503046,0.09794922
184.89,-0.0007431031,0.9960146825760603,975,6007.951612949371,0.87622136,1996800,333,1996800,1.0966394,78.23,0.0066885576,0.07807617
183.53,-0.00037208045,0.9958529439754784,976,6014.106385231018,0.86665505,1998848,335,1998848,1.1931694,78.04,0.005108893,0.053369142
178.46,0.0014512079,0.9953814810141921,977,6020.211237192154,0.86675215,2000896,333,2000896,1.0969863,74.94,0.0067554256,0.07851563
177.81,0.0019664722,0.9895622851327062,978,6026.35825586319,0.8776954,2002944,327,2002944,1.4527661,76.71,0.0053871116,0.0625
177.55,-0.0003852775,0.9922389788553119,979,6032.614216327667,0.87386215,2004992,331,2004992,2.3579497,75.91,0.005618969,0.07172851
175.92,-0.00020049971,0.995132508687675,980,6038.7917721271515,0.8744084,2007040,333,2007040,1.0119146,75.6,0.008159592,0.086035155
173.23,-0.0022209338,0.9950171001255512,981,6044.939796447754,0.88942784,2009088,333,2009088,1.2141812,73.82,0.008533375,0.10727539
172.83,-0.0003814035,0.9967885210644454,982,6051.081139326096,0.89050996,2011136,331,2011136,0.71706235,74.65,0.0050905226,0.06323242
168.5,-0.0048003276,0.9953098795376718,983,6057.269844293594,0.8771526,2013184,338,2013184,0.9213212,70.88,0.007545264,0.091992185
168.64,-0.0040251967,0.9964160521049052,984,6063.322401046753,0.8691882,2015232,327,2015232,1.0351285,71.37,0.0057663294,0.064208984
170.23,0.0017322004,0.9962784687522799,985,6069.583713293076,0.8683627,2017280,334,2017280,1.0010334,72.1,0.0040217238,0.04501953
170.8,-0.0044811256,0.9953364357352257,986,6075.7103152275085,0.868745,2019328,334,2019328,1.1195549,71.07,0.009497365,0.111083984
170.68,6.944624e-05,0.9960056762211025,987,6081.827206611633,0.8758241,2021376,329,2021376,0.8032352,71.81,0.0081488285,0.0953125
173.44,0.0025466343,0.9963496974669397,988,6088.053370952606,0.8820241,2023424,330,2023424,1.1363952,74.64,0.00679714,0.07954101
174.86,-0.00093049445,0.9969018939882517,989,6094.2459552288055,0.8826459,2025472,330,2025472,0.9343478,77.3,0.00545024,0.06479492
175.77,7.3423595e-05,0.9864488076418638,990,6100.453543663025,0.86753494,2027520,333,2027520,3.3112252,77.96,0.006518097,0.084472656
174.83,0.0024456189,0.9891793848946691,991,6106.592504024506,0.8632035,2029568,337,2029568,1.6939776,75.78,0.0060241283,0.072705075
177.79,0.00031828508,0.9912643190473318,992,6112.667266368866,0.87548053,2031616,332,2031616,2.3331137,75.97,0.005105362,0.061816406
176.32,0.0006456884,0.9944557165727019,993,6118.825697183609,0.8809515,2033664,330,2033664,1.8852928,74.56,0.0060214554,0.07670899
174.96,0.0013158654,0.9899971568956971,994,6125.0217134952545,0.8791143,2035712,328,2035712,2.7801452,73.71,0.00525584,0.06289063
177.09,0.0014460491,0.9960934049449861,995,6131.266194105148,0.88208264,2037760,332,2037760,1.1060548,76.25,0.0042216647,0.04892578
175.85,-0.0044140005,0.9961576405912638,996,6137.424786567688,0.8862764,2039808,330,2039808,0.83503807,75.82,0.007284491,0.0894043
174.42,0.0016920458,0.9954201886430383,997,6143.616590023041,0.88348883,2041856,334,2041856,0.9228609,73.29,0.00732218,0.08413086
174.97,0.00067212567,0.9930564071983099,998,6149.742910861969,0.8754693,2043904,334,2043904,1.710963,71.93,0.005543716,0.06914063
175.67,0.0030549902,0.9938576770946383,999,6155.863580942154,0.8754967,2045952,335,2045952,1.4000522,70.57,0.005793646,0.07026367
177.88,0.00220585,0.9939749357290566,1000,6161.968598365784,0.87834436,2048000,332,2048000,1.727614,76.6,0.0064138523,0.07861328
178.94,0.001188515,0.9849273031577468,1001,6168.1388828754425,0.8690134,2050048,329,2050048,4.9165616,78.2,0.004223883,0.048876952
180.97,0.001345868,0.9924675361253321,1002,6174.359529972076,0.8685547,2052096,329,2052096,2.9953828,80.48,0.0036931727,0.042529296
179.06,0.00083864015,0.9967986354604363,1003,6180.58315205574,0.87068146,2054144,329,2054144,0.70891166,78.22,0.0060689347,0.07524414
178.62,0.0028360002,0.9925508280284703,1004,6186.80343914032,0.87040156,2056192,331,2056192,1.4777286,77.01,0.0070378194,0.07924805
178.52,0.00020500566,0.9983114210190251,1005,6192.978357791901,0.8608214,2058240,340,2058240,0.27662978,77.56,0.0066629015,0.07758789
176.6,0.0014294728,0.985257656313479,1006,6198.998928070068,0.859412,2060288,330,2060288,1.6613995,73.34,0.005562662,0.06523438
178.37,-0.0015809729,0.9957012487575412,1007,6205.206921815872,0.86276215,2062336,328,2062336,1.1280448,76.15,0.00740545,0.09492187
178.86,0.0015693546,0.9945207480341196,1008,6211.44246339798,0.8521522,2064384,327,2064384,1.4213963,77.16,0.0054827216,0.066748045
178.21,-0.0005566665,0.9947073902003467,1009,6217.699641704559,0.84959716,2066432,327,2066432,1.4344395,74.77,0.004917999,0.056591798
179.08,0.00029426976,0.9976739401463419,1010,6223.95031785965,0.852544,2068480,328,2068480,0.616686,75.74,0.0064919004,0.07875977
173.59,0.0022688392,0.9970573778264225,1011,6230.193068265915,0.8521476,2070528,332,2070528,0.46460754,69.07,0.008750932,0.1078125
173.68,0.0010867125,0.9954396546818316,1012,6236.360387086868,0.8494356,2072576,336,2072576,0.8667878,69.24,0.0042509725,0.049609374
177.49,0.0018123441,0.9958277875557542,1013,6242.454260349274,0.83603936,2074624,332,2074624,1.435854,74.48,0.007322396,0.088574216
178.9,0.002055706,0.995652967132628,1014,6248.607435464859,0.82803696,2076672,331,2076672,1.3037145,75.6,0.006166519,0.07460938
180.44,0.0016095958,0.995214925147593,1015,6254.7842054367065,0.82681197,2078720,329,2078720,1.6738236,79.94,0.0053354725,0.060839843
181.34,-0.00048689306,0.9984698266489431,1016,6261.011923551559,0.8326314,2080768,329,2080768,0.4729907,81.06,0.004059452,0.04633789
180.02,-0.00085042894,0.9958058674819767,1017,6267.224533081055,0.8355528,2082816,330,2082816,0.91785276,80.54,0.007780501,0.09887695
177.76,0.0012895527,0.9976391391828656,1018,6273.426859617233,0.82381904,2084864,329,2084864,0.5101565,78.54,0.0050705136,0.05708008
175.75,0.0014376775,0.9980892591411248,1019,6279.64183473587,0.81148547,2086912,334,2086912,0.25335205,78.44,0.005480864,0.06694336
177.3,0.0010330579,0.9960377831012011,1020,6285.762611627579,0.8043844,2088960,336,2088960,0.9540677,80.53,0.007219173,0.08876953
179.27,-0.0019190056,0.996440959861502,1021,6291.844275712967,0.7881099,2091008,330,2091008,1.2666143,82.9,0.0066570183,0.07880859
178.46,-0.0015572424,0.9959850530140102,1022,6298.038688182831,0.77335477,2093056,331,2093056,1.236977,82.49,0.0073302276,0.094335936
177.19,-0.0007082306,0.9948049443773925,1023,6304.212623119354,0.76090777,2095104,331,2095104,1.4217296,80.47,0.008168111,0.095019534
176.07,-0.0049080397,0.9960064757615328,1024,6310.400569677353,0.739797,2097152,328,2097152,1.3321457,78.71,0.008757574,0.10083008
176.48,0.00040903137,0.9960121032781899,1025,6316.641317605972,0.7226666,2099200,328,2099200,1.1028597,77.39,0.007314081,0.0881836
177.07,0.00028562848,0.9970945515669882,1026,6322.88582611084,0.70833725,2101248,334,2101248,0.73483485,78.46,0.009089251,0.10239258
177.67,0.0007211765,0.9931527744047344,1027,6329.019096374512,0.70485944,2103296,334,2103296,1.7845976,79.43,0.0069459914,0.08125
178.52,-0.0035596848,0.9923449289053679,1028,6335.135578870773,0.7103366,2105344,337,2105344,1.581024,81.09,0.010078194,0.117529295
175.88,0.0006178414,0.9961860347539186,1029,6341.209978342056,0.7067419,2107392,335,2107392,0.8209604,78.71,0.0071301796,0.087939456
174.31,-0.000730424,0.9958873279392719,1030,6347.311076879501,0.711498,2109440,330,2109440,1.0315955,76.75,0.009402935,0.118457034
170.5,0.0026706979,0.989906458184123,1031,6353.50283741951,0.7163447,2111488,338,2111488,1.5223378,72.51,0.0073114587,0.08911133
168.49,0.0011355516,0.997121688676998,1032,6359.552443981171,0.72811973,2113536,334,2113536,0.6172781,70.76,0.005008708,0.059228517
168.23,0.0002798171,0.9963773535564542,1033,6365.672754049301,0.72767633,2115584,332,2115584,1.0237741,72.61,0.008775334,0.09785156
168.8,-0.000881682,0.9947556350380182,1034,6371.8324456214905,0.71850806,2117632,333,2117632,1.3409986,71.83,0.005213914,0.062109374
168.57,0.0002866999,0.9961559956427664,1035,6377.976665496826,0.71698326,2119680,336,2119680,1.0034565,72.56,0.0073487693,0.09462891
169.74,-0.0024757392,0.9948411025106907,1036,6384.058144330978,0.7229362,2121728,333,2121728,1.4458733,72.58,0.0066610114,0.07211914
171.84,0.002331592,0.9946712260134518,1037,6390.193130493164,0.7154029,2123776,330,2123776,1.242862,74.61,0.0052628005,0.06044922
172.23,0.0012111807,0.9951946414075792,1038,6396.390984773636,0.7081078,2125824,331,2125824,1.2811872,74.43,0.0044985656,0.05258789
172.44,0.0021109518,0.9905587146058679,1039,6402.570890426636,0.71951306,2127872,333,2127872,1.4154164,73.95,0.0079901405,0.08901367
174.42,0.00040394097,0.9949370040558279,1040,6408.718105792999,0.724429,2129920,330,2129920,1.5606018,76.51,0.006926487,0.08125
174.36,-0.0030151461,0.9942999868653715,1041,6414.925853013992,0.7290289,2131968,328,2131968,1.8129486,76.03,0.0066751936,0.07910156
174.31,0.0014591409,0.9889202676713467,1042,6421.159727334976,0.7355293,2134016,337,2134016,2.7659688,74.74,0.0054150997,0.065625
174.23,-0.0021366212,0.989042429253459,1043,6427.232370376587,0.7392141,2136064,332,2136064,2.3730593,74.23,0.009792829,0.112695314
174.43,-0.0016868226,0.9914186494424939,1044,6433.3920814991,0.7434586,2138112,330,2138112,2.2569292,73.58,0.008667966,0.10161133
170.81,-0.00046102586,0.9884908143430948,1045,6439.5896146297455,0.74764264,2140160,334,2140160,2.9802146,69.17,0.008690706,0.11220703
170.07,-0.00084714236,0.988951631821692,1046,6445.705618619919,0.73876846,2142208,331,2142208,2.7149062,68.8,0.0056961495,0.06367187
171.74,0.00097429275,0.9923568298108876,1047,6451.89423084259,0.7218478,2144256,329,2144256,2.1319025,72.56,0.006060318,0.07734375
171.99,-0.0013857106,0.9904258903115988,1048,6458.112551212311,0.71821517,2146304,330,2146304,2.8282785,72.43,0.0048571066,0.054785155
170.98,0.0020592634,0.9881286369636655,1049,6464.3023686409,0.7129145,2148352,336,2148352,2.6277623,72.41,0.005977244,0.072460935
171.23,0.00034250104,0.9904429772868752,1050,6470.394699811935,0.70141256,2150400,335,2150400,3.4449055,71.69,0.0053899908,0.061816406
174.43,0.0023125669,0.9765921048820019,1051,6476.498528957367,0.6913031,2152448,329,2152448,7.0482597,72.87,0.009083273,0.111767575
176.56,-0.0035090647,0.991992530412972,1052,6482.72204041481,0.6977552,2154496,327,2154496,2.1792681,74.88,0.00700046,0.087402344
176.95,0.0013996458,0.9925706372596323,1053,6488.970543384552,0.7072586,2156544,335,2156544,1.9602497,75.33,0.004045101,0.04575195
175.85,0.0012227071,0.9703324306756258,1054,6495.085307598114,0.709913,2158592,331,2158592,8.185014,74.24,0.0051185014,0.0625
179.9,0.00023268603,0.9890453740954399,1055,6501.26438164711,0.7072543,2160640,334,2160640,3.8250852,78.37,0.0040226677,0.04472656
180.63,0.0007387381,0.991368611343205,1056,6507.381778478622,0.6972186,2162688,330,2162688,2.6680264,78.84,0.0073248595,0.092236325
179.83,-1.9510375e-05,0.9893170706927776,1057,6513.588636398315,0.6900882,2164736,335,2164736,2.6318307,75.93,0.006380208,0.075976565
181.19,-0.00070422364,0.9556177258491516,1058,6519.697975635529,0.68402135,2166784,343,2166784,6.053389,75.22,0.006966489,0.07739258
176.75,-0.0020787441,0.9939177664928138,1059,6525.65953373909,0.6840329,2168832,333,2168832,1.0403576,70.31,0.0058937646,0.070410155
176.83,-0.0002859491,0.9921212093904614,1060,6531.797879457474,0.6874105,2170880,331,2170880,1.7717254,70.61,0.0045434763,0.05102539
175.86,-1.0889186e-05,0.9767438974231482,1061,6537.980073213577,0.681911,2172928,334,2172928,6.9215345,69.23,0.008236862,0.08134766
179.75,-0.0034825567,0.9508196897804737,1062,6544.104392528534,0.68288386,2174976,335,2174976,12.159739,70.97,0.007479389,0.07241211
178.68,-0.0008972436,0.9631184488534927,1063,6550.207412004471,0.69286144,2177024,334,2177024,7.2849975,70.19,0.0062000607,0.0625
176.22,-7.958848e-05,0.9567627348005772,1064,6556.327226161957,0.70373833,2179072,340,2179072,10.494158,64.74,0.010626709,0.07885742
178.55,-0.0003509086,0.9931422220543027,1065,6562.350703716278,0.71185166,2181120,336,2181120,1.7195051,67.32,0.0042642998,0.051953126
180.64,0.0002601488,0.9707304928451777,1066,6568.4310603141785,0.7059878,2183168,340,2183168,8.810868,68.5,0.009737952,0.10288086
182.11,-0.0023055333,0.9812867548316717,1067,6574.454813480377,0.6934811,2185216,336,2185216,4.6050496,70.37,0.009634125,0.10908203
183.28,-0.001587267,0.9589727930724621,1068,6580.542808055878,0.69522905,2187264,337,2187264,12.93741,71.2,0.006481255,0.064501956
182.19,-3.0089927e-06,0.9638908952474594,1069,6586.620594024658,0.6971368,2189312,333,2189312,6.3196044,71.75,0.008296233,0.0875
177.48,-0.0065564043,0.9717511050403118,1070,6592.76088142395,0.69209194,2191360,331,2191360,6.22285,68.31,0.010464551,0.11069336
177.24,-0.00048034862,0.9694456122815609,1071,6598.940746545792,0.6962638,2193408,335,2193408,6.487124,69.73,0.005664614,0.0597168
178.29,-0.0008012673,0.9932402232661843,1072,6605.054600954056,0.7079167,2195456,338,2195456,1.861603,71.34,0.007883921,0.09770508
177.15,-0.002149285,0.9948745393194258,1073,6611.113799571991,0.7142136,2197504,331,2197504,1.2789727,73.38,0.0062807,0.07001953
177.69,0.002881487,0.9950773105956614,1074,6617.29406619072,0.7087127,2199552,333,2199552,1.2226171,74.74,0.0069788443,0.07714844
176.3,-0.0005760072,0.9911008570343256,1075,6623.428152561188,0.7087172,2201600,330,2201600,2.6164374,74.96,0.0060606413,0.070458986
174.77,-0.0033457496,0.9877768587321043,1076,6629.635194540024,0.718154,2203648,331,2203648,2.9787784,75.09,0.0068750596,0.0625
178.18,0.0011799091,0.9777980744838715,1077,6635.813801527023,0.7226438,2205696,332,2205696,6.599599,75.58,0.005447711,0.06362305
181.82,-0.0013766102,0.9946126593276858,1078,6641.9704413414,0.72309536,2207744,331,2207744,1.7002512,80.42,0.006527964,0.07817383
184.85,-0.0025557333,0.9929659022018313,1079,6648.155003070831,0.7109417,2209792,332,2209792,1.6389433,79.2,0.00791605,0.087646484
189.93,0.0007167702,0.9828699585050344,1080,6654.32288146019,0.70822173,2211840,332,2211840,6.79659,84.44,0.010775495,0.08886719
191.43,-0.0011933096,0.9952009059488773,1081,6660.485687255859,0.71586615,2213888,330,2213888,1.5188075,84.46,0.0067572584,0.08544922
193.05,0.00069571764,0.9748978596180677,1082,6666.678036212921,0.71626145,2215936,335,2215936,7.9024935,84.59,0.007896682,0.0793457
193.7,5.9177342e-05,0.9929600027389824,1083,6672.785898208618,0.71335936,2217984,331,2217984,1.8177469,83.43,0.0047820443,0.058642577
192.47,0.0009862041,0.9877709383144975,1084,6678.969898223877,0.7109961,2220032,334,2220032,1.9888735,81.18,0.0051878034,0.05620117
191.15,0.00050307496,0.9907739413902164,1085,6685.098042011261,0.7140114,2222080,334,2222080,1.9363617,78.21,0.00629999,0.07758789
194.23,-0.00060422265,0.987454567104578,1086,6691.213932275772,0.71823823,2224128,328,2224128,4.9447837,82.55,0.006848158,0.09233399
197.41,0.001802513,0.9920550780370831,1087,6697.454594612122,0.71982145,2226176,324,2226176,3.4330337,87.21,0.0064342716,0.07973633
195.21,-0.0034985729,0.9961785038467497,1088,6703.7611355781555,0.7250055,2228224,339,2228224,0.9589513,86.35,0.010772081,0.13222656
195.03,-0.002491116,0.988420738838613,1089,6709.793278694153,0.7211072,2230272,330,2230272,2.8101351,86.43,0.0053728903,0.060009766
193.5,-0.0007155272,0.9864925602450967,1090,6715.986651420593,0.7104653,2232320,331,2232320,3.600999,83.9,0.008094804,0.08803711
196.65,-0.00060383684,0.9912040205672383,1091,6722.170361995697,0.70923644,2234368,326,2234368,2.8542743,86.29,0.0037982198,0.042919923
200.17,-0.0012310133,0.9895428717136383,1092,6728.447418451309,0.69869816,2236416,328,2236416,3.3341346,87.18,0.0069550173,0.08828125
203.85,-0.0010147529,0.9900009455159307,1093,6734.679210662842,0.68920577,2238464,327,2238464,3.06325,87.69,0.004074118,0.045996092
