serial_timesteps,ep_reward_mean,ep_len_mean,policy_loss,approxkl,value_loss,policy_entropy,total_timesteps,clipfrac,n_updates,fps,time_elapsed,explained_variance
2715648,1781.6615394699995,1873.92,-0.00043599043,0.001091686,18.049862,7.200843,2715648,0.011328125,1326,292,9168.448321819305,0.06624329090118408
2717696,1781.54700221,1873.92,-0.0017182501,0.002126286,18.463615,7.2065187,2717696,0.026806641,1327,295,9175.442456245422,0.03395205736160278
2719744,1788.45514709,1880.99,-0.0006068471,0.00058764045,33.10122,7.2175093,2719744,0.0059082033,1328,294,9182.385268688202,0.2077428102493286
2721792,1788.80979063,1880.99,-0.0012835867,0.002057642,18.600117,7.217946,2721792,0.024121094,1329,293,9189.335704565048,0.010174870491027832
2723840,1788.99901778,1880.99,-0.00085288135,0.0007322341,19.021809,7.2184877,2723840,0.006884766,1330,292,9196.303384780884,0.006049752235412598
2725888,1789.23842815,1880.99,-6.172098e-05,0.0003629894,18.61437,7.2141733,2725888,0.0025878907,1331,291,9203.300993442535,0.044303834438323975
2727936,1788.93433917,1880.99,-0.0009462211,0.001777065,17.895575,7.217173,2727936,0.021826172,1332,291,9210.336182832718,0.1109820008277893
2729984,1800.1273931699998,1892.65,-7.0600334e-05,0.001232963,18.338717,7.2359633,2729984,0.0108886715,1333,290,9217.356969118118,0.06705844402313232
2732032,1799.9781939,1892.65,-0.0052676466,0.004133976,16.92271,7.253714,2732032,0.041015625,1334,291,9224.414979696274,0.21650546789169312
2734080,1814.6202592400002,1908.53,-0.0010293468,0.0015094148,18.24294,7.2651267,2734080,0.016064454,1335,297,9231.440747976303,0.06198680400848389
2736128,1807.1803881499998,1901.1,-0.0011047999,0.00046961912,13.579991,7.260619,2736128,0.0024414062,1336,302,9238.33013868332,0.4302626848220825
2738176,1808.60709395,1902.68,-0.0015138157,0.0029408943,18.360895,7.253171,2738176,0.036474608,1337,294,9245.102934598923,0.060625433921813965
2740224,1808.9591439700002,1902.68,-0.0007132696,0.0008071704,18.614595,7.244897,2740224,0.005957031,1338,296,9252.067855119705,0.013918578624725342
2742272,1811.6666338399998,1905.01,-0.0011386279,0.0011323384,31.093811,7.2322755,2742272,0.011621093,1339,292,9258.98737359047,0.3060021996498108
2744320,1811.5499329299998,1905.01,-0.0018885046,0.0017858772,18.282207,7.2406898,2744320,0.021582032,1340,293,9265.98836350441,0.07924902439117432
2746368,1811.63609224,1905.01,-0.0007013497,0.0017250788,19.022879,7.2533083,2746368,0.021875,1341,295,9272.97777223587,0.004762172698974609
2748416,1811.8146209800002,1905.01,-0.0024425804,0.0022748297,19.086521,7.26018,2748416,0.029345702,1342,292,9279.909047603607,-0.006312251091003418
2750464,1811.6190427900003,1905.01,-0.0014072884,0.0015671037,18.323515,7.2501564,2750464,0.012597656,1343,292,9286.91991186142,0.0598258376121521
2752512,1811.44517541,1905.01,-0.0012924214,0.0020292224,18.284378,7.2251387,2752512,0.025048828,1344,295,9293.924684762955,0.02623581886291504
2754560,1811.0386375100002,1905.01,-0.00080445985,0.0018263394,18.789991,7.212573,2754560,0.018066406,1345,293,9300.854053735733,-0.014896988868713379
2756608,1810.3891886800002,1905.01,-0.0017732034,0.0021796178,18.431732,7.207319,2756608,0.023779297,1346,295,9307.829292535782,0.039196550846099854
2758656,1810.11298888,1905.01,-0.0008227746,0.0021522157,18.905193,7.200879,2758656,0.0265625,1347,291,9314.761587619781,0.03285318613052368
2760704,1809.8043054400002,1905.01,0.00032111633,0.00062043977,17.346968,7.2050714,2760704,0.005566406,1348,292,9321.793140172958,0.17582839727401733
2762752,1809.4382865600003,1905.01,-0.0010714978,0.0016751349,19.056166,7.221814,2762752,0.019238282,1349,295,9328.797471046448,0.020331859588623047
2764800,1809.4544478000003,1905.01,-0.001137682,0.0020002543,18.235382,7.227182,2764800,0.023046875,1350,298,9335.733444452286,0.10401934385299683
2766848,1809.4265156200001,1905.01,-0.0009464553,0.001931283,18.30817,7.210692,2766848,0.023095703,1351,293,9342.596502780914,0.07600438594818115
2768896,1809.60331692,1905.01,-0.0006074283,0.0015182098,18.801296,7.2014756,2768896,0.0146484375,1352,291,9349.576531887054,0.01478123664855957
2770944,1802.0141007799998,1896.91,-2.988177e-05,0.00022876446,13.107725,7.196925,2770944,0.0009765625,1353,296,9356.61339879036,0.4942706823348999
2772992,1802.09902419,1896.91,-0.000606518,0.0012365032,19.129263,7.2018976,2772992,0.01171875,1354,295,9363.515736103058,0.013530254364013672
2775040,1783.4285679300003,1877.37,-0.00025557863,0.00077306206,32.4644,7.197175,2775040,0.0058105467,1355,294,9370.440375089645,0.2569507360458374
2777088,1783.48979072,1877.37,-0.0024254846,0.0036917292,19.224491,7.1943564,2777088,0.04765625,1356,294,9377.395714759827,0.01230156421661377
2779136,1783.22931269,1877.37,8.15089e-05,0.00083530403,18.745846,7.199746,2779136,0.0072265626,1357,292,9384.349170923233,0.03652799129486084
2781184,1783.3251182299998,1877.37,-0.0010467182,0.0016446132,18.672894,7.2076607,2781184,0.017138671,1358,299,9391.345289945602,0.11253112554550171
2783232,1783.3127982899998,1877.37,-0.0005610549,0.0011304975,19.489914,7.215815,2783232,0.0105957035,1359,298,9398.182498455048,-0.006379127502441406
2785280,1783.3212155599995,1877.37,-0.0017126573,0.0009138365,19.041477,7.2182136,2785280,0.0063964846,1360,296,9405.034060955048,-0.018226265907287598
2787328,1783.0153834799996,1877.37,-0.0012101817,0.0016489753,19.024279,7.2096186,2787328,0.015917968,1361,301,9411.931578159332,-0.017108559608459473
2789376,1782.8580938899997,1877.37,0.00024529494,0.0005952074,17.786058,7.1985917,2789376,0.0034179688,1362,299,9418.721750736237,0.06747692823410034
2791424,1774.8760575800002,1868.93,-0.0013020687,0.001166207,29.735498,7.19979,2791424,0.012402344,1363,299,9425.56050491333,0.3633795380592346
2793472,1774.7517665300004,1868.93,-0.0008277625,0.002616199,17.526234,7.1976814,2793472,0.030810546,1364,293,9432.411072969437,0.1502113938331604
2795520,1774.7182249500004,1868.93,-0.0002562544,0.00073850306,18.636082,7.1985426,2795520,0.0044433596,1365,301,9439.383246898651,0.03966522216796875
2797568,1774.4236441400003,1868.93,-0.0004357777,0.0015905763,18.062809,7.2001824,2797568,0.016845703,1366,296,9446.17780303955,0.07170158624649048
2799616,1779.03166444,1873.75,-0.00182516,0.001792908,18.703707,7.1916785,2799616,0.016210938,1367,295,9453.087635755539,0.04914766550064087
2801664,1778.93990323,1873.75,-0.0017920615,0.0022191536,17.393528,7.1873245,2801664,0.024121094,1368,296,9460.029025316238,0.15860658884048462
2803712,1778.61535795,1873.75,-0.0014274206,0.0023863127,18.136097,7.185199,2803712,0.026708985,1369,295,9466.930639982224,0.09186142683029175
2805760,1766.61481761,1861.37,-0.001393297,0.0011151549,16.228193,7.1725945,2805760,0.00703125,1370,296,9473.861909151077,0.25794726610183716
2807808,1766.04279832,1861.37,0.0009291202,0.0025575827,17.129313,7.1524315,2807808,0.026464844,1371,296,9480.778113603592,0.2005862593650818
2809856,1766.3755652300001,1861.37,8.1336955e-05,0.00078485056,18.57712,7.148617,2809856,0.0063964846,1372,291,9487.696478843689,0.013640165328979492
2811904,1766.4945018800001,1861.37,0.0003194025,0.0031663396,18.50333,7.152931,2811904,0.037060548,1373,297,9494.713189840317,0.05090010166168213
2813952,1766.43281331,1861.37,-0.0010766368,0.0022586035,18.518953,7.147981,2813952,0.022216797,1374,298,9501.5966527462,0.02601778507232666
2816000,1766.5293055700004,1861.37,-0.00031502295,0.0009369689,19.094305,7.1458907,2816000,0.008496094,1375,298,9508.448298931122,-0.02335798740386963
2818048,1766.77239119,1861.37,-0.00085100345,0.0020376588,19.065405,7.1445107,2818048,0.021289062,1376,290,9515.325746297836,-0.00864863395690918
2820096,1767.1667945800002,1861.37,-0.0025399553,0.0020353796,18.416595,7.144431,2820096,0.020898437,1377,291,9522.368253469467,0.03075718879699707
2822144,1767.4245360900002,1861.37,-0.00056878023,0.0014676374,18.669174,7.1482925,2822144,0.016748047,1378,294,9529.390233516693,0.058975040912628174
2824192,1767.2884904900004,1861.37,-0.0021769744,0.0021066254,18.502316,7.1589723,2824192,0.025292968,1379,293,9536.356072187424,0.08561187982559204
2826240,1767.32641979,1861.37,-0.00011576668,0.0023285453,18.6416,7.180686,2826240,0.026513672,1380,294,9543.344261407852,0.040794551372528076
2828288,1767.12844042,1861.37,-4.5087432e-05,0.00073239097,17.272945,7.1939116,2828288,0.005517578,1381,291,9550.303753852844,0.11516863107681274
2830336,1766.9246461100001,1861.37,-0.0019346358,0.0014599105,18.513288,7.1890745,2830336,0.0125,1382,294,9557.326125383377,0.07968080043792725
2832384,1766.9317022999999,1861.37,-0.0006989951,0.0012391527,18.529804,7.1807494,2832384,0.012402344,1383,289,9564.279552936554,0.035411953926086426
2834432,1766.6371261999996,1861.37,-0.0015272297,0.0023118411,18.601948,7.182682,2834432,0.027392577,1384,292,9571.360477924347,0.019244611263275146
2836480,1766.1222629499998,1861.37,-0.0009079868,0.0018354084,18.114822,7.1904283,2836480,0.020361328,1385,297,9578.372139692307,0.07027393579483032
2838528,1766.22758813,1861.37,-0.0027402802,0.0035282478,18.481138,7.188676,2838528,0.043847658,1386,296,9585.261161327362,0.03838831186294556
2840576,1766.3596958800001,1861.37,-0.0013703413,0.0016257552,18.662342,7.1859374,2840576,0.017724609,1387,295,9592.172112703323,0.005993783473968506
2842624,1766.6807008100002,1861.37,-0.0004742566,0.0013707385,18.311626,7.186447,2842624,0.013574218,1388,295,9599.113200426102,0.037562668323516846
2844672,1776.9166659000005,1872.38,-0.0009794161,0.0019956932,18.541697,7.18633,2844672,0.02211914,1389,294,9606.034534931183,0.06340134143829346
2846720,1790.2453292700002,1886.16,-0.00040213502,0.0013974762,17.940086,7.1803694,2846720,0.014208985,1390,298,9612.99932718277,0.07979589700698853
2848768,1790.2025767300001,1886.16,-0.001379255,0.0024662674,18.817013,7.183291,2848768,0.028955078,1391,297,9619.865555524826,0.0699014663696289
2850816,1790.4589786900003,1886.16,-0.0026952126,0.0018900267,18.608553,7.1915984,2850816,0.020898437,1392,294,9626.757834911346,0.04545396566390991
2852864,1791.05374095,1886.16,-6.854777e-05,0.00072415895,18.57886,7.2042084,2852864,0.0045898436,1393,293,9633.710483312607,0.04924994707107544
2854912,1791.2826195700002,1886.16,-0.0016699629,0.002756902,17.843431,7.21757,2854912,0.0340332,1394,297,9640.680401086807,0.12345057725906372
2856960,1791.3043232700002,1886.16,0.0004816636,0.0013493086,18.0315,7.2335715,2856960,0.013476563,1395,298,9647.574825525284,0.11323350667953491
2859008,1797.7902033399996,1892.87,-0.0015470497,0.0027320536,18.121883,7.239249,2859008,0.03378906,1396,298,9654.448588132858,0.05175578594207764
2861056,1797.8967585100002,1892.87,-0.00025465927,0.0027064583,18.067448,7.243457,2861056,0.031103516,1397,300,9661.31384062767,0.008497536182403564
2863104,1798.4195116899998,1892.87,-0.00047884666,0.0006946985,18.743942,7.249059,2863104,0.005517578,1398,295,9668.129137277603,0.005545139312744141
2865152,1798.3622988199995,1892.87,-0.0012543142,0.0022827885,17.989367,7.2579308,2865152,0.028955078,1399,296,9675.06083202362,0.0781627893447876
2867200,1806.9653994699997,1901.63,-0.0010007054,0.0016195413,18.292706,7.2580023,2867200,0.014990235,1400,301,9681.962146997452,0.04706329107284546
2869248,1806.9158804400004,1901.63,-0.00075527036,0.0010544795,18.69274,7.251091,2869248,0.007910157,1401,301,9688.768760442734,0.03642404079437256
2871296,1807.03140062,1901.63,-0.00096892455,0.0020823218,18.304468,7.2411246,2871296,0.024316406,1402,300,9695.570197343826,0.08340704441070557
2873344,1807.1525911100002,1901.63,-0.00092083507,0.0023411303,19.301945,7.2471824,2873344,0.02734375,1403,300,9702.386152029037,-0.03999769687652588
2875392,1806.96002161,1901.63,-0.0014661308,0.0017384464,17.939337,7.2522826,2875392,0.017236328,1404,301,9709.20005106926,0.04860496520996094
2877440,1821.79035165,1916.9,-0.0032336426,0.0035867498,18.567242,7.257029,2877440,0.043945312,1405,298,9715.990632295609,0.01805323362350464
2879488,1813.3167501300004,1907.57,-0.001334847,0.0016494014,36.704075,7.2739167,2879488,0.01665039,1406,303,9722.849086284637,0.031284451484680176
2881536,1812.9815602899998,1907.57,-0.004980332,0.00408968,17.716791,7.2856956,2881536,0.04951172,1407,308,9729.606450796127,0.13168197870254517
2883584,1814.2434581500002,1908.21,-2.48575e-05,0.00073770795,18.845457,7.3067994,2883584,0.005761719,1408,301,9736.243678808212,0.03979301452636719
2885632,1804.44314605,1897.81,-0.0008351073,0.0017159965,17.484625,7.320413,2885632,0.019042969,1409,303,9743.037249326706,0.12920063734054565
2887680,1812.6665957599998,1906.1,-0.00027209308,0.00031298306,35.519753,7.3157783,2887680,0.0016113281,1410,298,9749.78237080574,0.12350672483444214
2889728,1828.87943975,1923.4,-0.0036040742,0.0023563525,18.191317,7.313227,2889728,0.023535157,1411,303,9756.653941631317,0.08187437057495117
2891776,1829.0486755600002,1923.4,-0.0014010078,0.0020867214,17.789991,7.315526,2891776,0.02055664,1412,306,9763.395399808884,0.11618167161941528
2893824,1829.1993031200004,1923.4,-0.0013912639,0.0019116342,17.344126,7.31886,2893824,0.018701172,1413,304,9770.085835933685,0.17910665273666382
2895872,1831.9659899600003,1926.22,-0.0007182903,0.0010956588,18.995855,7.3187857,2895872,0.009228515,1414,298,9776.818657636642,0.00774693489074707
2897920,1835.4339920500001,1929.73,-6.785921e-05,0.0023476877,19.369823,7.31892,2897920,0.02602539,1415,298,9783.687800645828,0.017053961753845215
2899968,1835.64352622,1929.73,-0.00050167367,0.00242828,18.303402,7.312318,2899968,0.028710937,1416,303,9790.552178144455,0.06442207098007202
2902016,1835.5854234299998,1929.73,-0.0013204642,0.002282647,19.436731,7.3069916,2902016,0.024609376,1417,298,9797.303384065628,-0.011240005493164062
2904064,1835.62303035,1929.73,-0.0023818307,0.004182362,18.263227,7.291391,2904064,0.04736328,1418,297,9804.154827594757,0.09022855758666992
2906112,1844.28435015,1938.99,-0.0011123265,0.0027070972,18.601871,7.2889047,2906112,0.03310547,1419,297,9811.038125991821,0.03194236755371094
2908160,1844.6011556199999,1938.99,-0.003240728,0.002352494,18.127344,7.304357,2908160,0.024560547,1420,297,9817.93217086792,0.1028667688369751
2910208,1844.8799699400001,1938.99,-0.001750612,0.0019276928,18.79194,7.3142004,2910208,0.020507812,1421,296,9824.81545305252,0.0262414813041687
2912256,1836.2554148499999,1929.99,-0.0014475684,0.0012996395,34.274952,7.29799,2912256,0.009863282,1422,302,9831.724564790726,0.19419634342193604
2914304,1814.60910184,1907.38,-5.779761e-05,0.00032133926,32.44562,7.277749,2914304,0.00078125,1423,296,9838.502382278442,0.24435001611709595
2916352,1814.85614703,1907.38,-0.00034888688,0.0014827051,18.689592,7.270601,2916352,0.016015625,1424,295,9845.41157412529,0.05386120080947876
2918400,1815.1470540900002,1907.38,-0.0017891896,0.0018600641,19.302334,7.263068,2918400,0.017773438,1425,297,9852.353366613388,-0.012567996978759766
2920448,1815.0989520199998,1907.38,3.2523425e-05,0.0008434968,18.684502,7.263562,2920448,0.008056641,1426,294,9859.247245788574,0.058119118213653564
2922496,1815.0717059799995,1907.38,-0.0006504726,0.0016963293,17.75884,7.268219,2922496,0.01640625,1427,297,9866.195934057236,0.10202163457870483
2924544,1815.9420245299996,1907.38,-0.0011050447,0.0018538417,19.206022,7.2707314,2924544,0.019970704,1428,293,9873.091708421707,0.006183266639709473
2926592,1805.3175277799999,1896.02,-0.001100887,0.001373548,38.015656,7.267141,2926592,0.011816407,1429,300,9880.069553613663,0.0027549266815185547
2928640,1788.8142621300003,1878.4,-0.0018640279,0.0030476465,34.99076,7.2484794,2928640,0.033203125,1430,299,9886.894142389297,0.1179041862487793
2930688,1798.4342107000002,1888.37,0.000401547,0.0036112606,18.737354,7.2352996,2930688,0.04116211,1431,292,9893.736639261246,0.06049138307571411
2932736,1798.33573914,1888.37,-0.0009287929,0.0025498318,18.606031,7.24168,2932736,0.030908203,1432,294,9900.739403247833,-0.011165618896484375
2934784,1798.09789228,1888.37,-0.0023097557,0.0034801357,18.761723,7.2435455,2934784,0.03642578,1433,296,9907.694389343262,0.027928531169891357
2936832,1798.13824952,1888.37,-0.00022188497,0.00057596376,19.16129,7.2355843,2936832,0.0035644532,1434,294,9914.606768608093,-0.025196313858032227
2938880,1798.48249322,1888.37,0.00012175266,0.0009432421,18.618116,7.232396,2938880,0.008740234,1435,293,9921.557072162628,0.02859717607498169
2940928,1798.5207739100003,1888.37,-0.001410289,0.0027606213,18.432634,7.230943,2940928,0.031835936,1436,295,9928.545680761337,0.03131455183029175
2942976,1798.7227682900002,1888.37,-0.0020853537,0.00243119,18.709795,7.229136,2942976,0.027929688,1437,297,9935.47254371643,0.0008510351181030273
2945024,1799.22140087,1888.37,-0.0015545394,0.0012928365,18.11369,7.2370567,2945024,0.013427734,1438,295,9942.364206075668,0.08921611309051514
2947072,1799.26162408,1888.37,-0.0016313391,0.0013536401,18.377459,7.260981,2947072,0.014599609,1439,295,9949.30684709549,0.07817196846008301
2949120,1799.3949921900003,1888.37,-0.0005458024,0.001578385,18.475925,7.2755938,2949120,0.016162109,1440,293,9956.243523359299,0.02904421091079712
2951168,1799.8045855,1888.37,-0.0002020834,0.000719447,18.315048,7.2826204,2951168,0.006640625,1441,291,9963.218461751938,0.07339227199554443
2953216,1800.1162531999998,1888.37,-0.00028616638,0.0015641382,18.913345,7.2851014,2953216,0.014892578,1442,294,9970.245474338531,0.0026001334190368652
2955264,1800.2044670299997,1888.37,-0.00012876622,0.0013067635,18.191608,7.2823,2955264,0.01303711,1443,290,9977.191696882248,0.07327663898468018
2957312,1800.3148723899994,1888.37,-0.00068003644,0.0014722004,18.801289,7.284519,2957312,0.013720703,1444,297,9984.246328353882,-0.006755232810974121
2959360,1808.2184209399995,1896.47,-0.0014673133,0.002932811,18.495441,7.285389,2959360,0.036083985,1445,297,9991.13638329506,0.03836953639984131
2961408,1808.2943883099995,1896.47,-0.00045883283,0.001141004,19.034483,7.293386,2961408,0.009912109,1446,295,9998.027559280396,-0.026474952697753906
2963456,1808.1307397699995,1896.47,-0.0029650084,0.003426922,17.830465,7.3186493,2963456,0.044970702,1447,296,10004.949577331543,0.12439674139022827
2965504,1821.9660629899997,1911.02,-0.0005774883,0.0005007429,15.653101,7.3259306,2965504,0.0037109375,1448,299,10011.851057052612,0.32306796312332153
