fps,explained_variance,policy_loss,n_updates,ep_reward_mean,serial_timesteps,value_loss,policy_entropy,approxkl,total_timesteps,time_elapsed,clipfrac,ep_len_mean
382,-1.739445686340332,0.007512279,788,2433.61,1613824,9.239934e-06,-2.2166696,0.013418203,1613824,4579.310345411301,0.1631836,2898.15
393,0.18757164478302002,-0.0033969872,789,2433.61,1615872,9.555703e-07,-2.2305758,0.014596812,1615872,4584.67215514183,0.17475586,2898.15
397,-0.16323864459991455,0.0031834282,790,2433.61,1617920,4.096008e-05,-2.23202,0.015774515,1617920,4589.879357814789,0.17705078,2898.15
386,-1.4015097618103027,0.0022962769,791,2433.61,1619968,7.4316413e-06,-2.2284112,0.014861423,1619968,4595.033563137054,0.17353515,2898.15
381,-1.9096670150756836,0.0053602876,792,2433.61,1622016,2.584297e-06,-2.2212162,0.01563682,1622016,4600.336413145065,0.17690429,2898.15
383,-1.1263797283172607,0.0049935644,793,2433.61,1624064,0.0007086414,-2.2142682,0.013138783,1624064,4605.7090084552765,0.15283203,2898.15
395,-2.6557154655456543,0.009534782,794,2433.61,1626112,1.10614884e-07,-2.212623,0.013487737,1626112,4611.046174526215,0.15786132,2898.15
386,-5.868293285369873,0.008999996,795,2433.61,1628160,1.04958374e-07,-2.217686,0.01731879,1628160,4616.231179237366,0.17680664,2898.15
382,0.28271663188934326,0.002143087,796,2433.61,1630208,1.4267569e-07,-2.2233908,0.014441845,1630208,4621.527056455612,0.17138672,2898.15
393,0.15051382780075073,-0.002855359,797,2433.61,1632256,2.0194136e-07,-2.221523,0.016688386,1632256,4626.880345106125,0.19594726,2898.15
396,-0.6049516201019287,0.00923031,798,2433.61,1634304,1.7873268e-07,-2.2191696,0.016133444,1634304,4632.091396331787,0.18256836,2898.15
382,-0.02506840229034424,-0.0012947287,799,2433.61,1636352,7.93634e-07,-2.2185035,0.011944665,1636352,4637.260731220245,0.15258789,2898.15
385,-1.0294432640075684,0.012990758,800,2433.61,1638400,3.8559853e-07,-2.216975,0.021746097,1638400,4642.61696767807,0.23847656,2898.15
394,-2.553323268890381,0.008059322,801,2433.61,1640448,8.193102e-08,-2.2231824,0.013168814,1640448,4647.928875684738,0.1559082,2898.15
386,-4.074252128601074,0.011477735,802,2433.61,1642496,0.00010938586,-2.2266781,0.014766501,1642496,4653.126712560654,0.14951172,2898.15
380,-0.362648606300354,0.009448705,803,2433.61,1644544,2.7210339e-05,-2.2401707,0.021357238,1644544,4658.4334218502045,0.22070312,2898.15
389,-0.47631990909576416,0.0090327235,804,2433.61,1646592,0.001245708,-2.258697,0.018824596,1646592,4663.812276601791,0.19711915,2898.15
389,-0.2356489896774292,0.012126409,805,2433.61,1648640,3.5526386e-06,-2.263846,0.022562081,1648640,4669.078418254852,0.21567383,2898.15
387,-0.4302119016647339,0.0080348,806,2433.61,1650688,1.17561e-06,-2.2711713,0.018773396,1650688,4674.341378211975,0.20288086,2898.15
378,-0.7956529855728149,0.009836365,807,2433.61,1652736,6.7061967e-07,-2.2764192,0.01404804,1652736,4679.621957778931,0.16220704,2898.15
388,-2.0009429454803467,0.012955034,808,2433.61,1654784,7.4729096e-06,-2.2775304,0.017719816,1654784,4685.028540849686,0.19951172,2898.15
393,-1.2001128196716309,0.0120781455,809,2433.61,1656832,4.1333637e-06,-2.2792697,0.018230457,1656832,4690.304365873337,0.19213867,2898.15
384,-1.0385863780975342,0.010348512,810,2433.61,1658880,3.8238073e-07,-2.277393,0.015015642,1658880,4695.509932041168,0.1709961,2898.15
389,-0.7525264024734497,0.008469725,811,2433.61,1660928,1.8231536e-06,-2.2779317,0.013693824,1660928,4700.839489221573,0.16381836,2898.15
397,-3.371967315673828,0.009265926,812,2433.61,1662976,2.0541638e-07,-2.2860043,0.015630495,1662976,4706.102863550186,0.18120117,2898.15
391,-2.5584168434143066,0.0073257713,813,2433.61,1665024,1.8232708e-05,-2.2807884,0.014954592,1665024,4711.255965709686,0.16445312,2898.15
382,-2.5605826377868652,0.0106749665,814,2433.61,1667072,1.897387e-07,-2.282228,0.0153255295,1667072,4716.495168924332,0.17939453,2898.15
393,-1.9497389793395996,0.010800168,815,2433.61,1669120,4.9109167e-07,-2.2799478,0.017722765,1669120,4721.84613442421,0.17939453,2898.15
401,-1.4430453777313232,0.012305735,816,2433.61,1671168,1.5686528e-06,-2.2777963,0.01774534,1671168,4727.056083917618,0.20371094,2898.15
389,-0.37117183208465576,0.005668608,817,2433.61,1673216,0.00021203533,-2.2873206,0.016539719,1673216,4732.159123659134,0.17646484,2898.15
386,-2.474909543991089,0.008766076,818,2433.61,1675264,0.00026635948,-2.2920818,0.01417281,1675264,4737.4214832782745,0.1625,2898.15
395,-1.3405323028564453,0.0032411567,819,2433.61,1677312,1.0663198e-07,-2.2855268,0.015837038,1677312,4742.721089363098,0.18691406,2898.15
395,-3.1731810569763184,0.008197406,820,2433.61,1679360,8.354411e-08,-2.2881494,0.0122327935,1679360,4747.8960638046265,0.14975587,2898.15
382,-3.6112966537475586,0.0076422254,821,2433.61,1681408,0.00065751007,-2.2973008,0.013136849,1681408,4753.077264308929,0.15195313,2898.15
394,-2.881168842315674,0.00926576,822,2433.61,1683456,1.2132463e-07,-2.3045785,0.013436215,1683456,4758.430550336838,0.15703125,2898.15
400,-3.907766819000244,0.014343085,823,2433.61,1685504,1.515905e-05,-2.3105159,0.022760693,1685504,4763.6197011470795,0.2097168,2898.15
392,-7.45388126373291,0.012217769,824,2433.61,1687552,8.771347e-08,-2.3130956,0.01710562,1687552,4768.74112534523,0.19262695,2898.15
385,-4.788536071777344,0.016513107,825,2433.61,1689600,8.386496e-08,-2.3180406,0.020780228,1689600,4773.961940288544,0.21850586,2898.15
389,-2.135178565979004,0.0056117116,826,2433.61,1691648,9.380351e-08,-2.3165288,0.015943501,1691648,4779.285171508789,0.1784668,2898.15
397,-4.304936408996582,0.009969132,827,2433.61,1693696,4.6862255e-07,-2.310553,0.013206387,1693696,4784.540897369385,0.15688476,2898.15
380,-0.23319578170776367,-0.0033439968,828,2433.61,1695744,1.126066e-06,-2.3061798,0.01861544,1695744,4789.695839166641,0.20366211,2898.15
392,-1.533329963684082,0.007823105,829,2433.61,1697792,3.414837e-05,-2.304275,0.013359934,1697792,4795.078340291977,0.15771484,2898.15
403,-0.4062535762786865,0.003226234,830,2433.61,1699840,1.9336744e-06,-2.3055158,0.012539668,1699840,4800.297597885132,0.16088867,2898.15
396,-1.4251890182495117,0.003811401,831,2433.61,1701888,0.0010773089,-2.309551,0.008809755,1701888,4805.3785490989685,0.118652344,2898.15
385,-0.09116733074188232,0.005305306,832,2433.61,1703936,9.696043e-07,-2.3131204,0.016096594,1703936,4810.5472593307495,0.17905274,2898.15
393,-0.002125859260559082,0.00024409674,833,2433.61,1705984,3.489046e-07,-2.3120053,0.017610434,1705984,4815.861799001694,0.19941406,2898.15
401,-0.2023252248764038,0.0058726287,834,2433.61,1708032,9.300541e-07,-2.313965,0.017043926,1708032,4821.070803642273,0.19916992,2898.15
383,-0.7782363891601562,0.0013648989,835,2433.61,1710080,1.956156e-07,-2.3142905,0.012852272,1710080,4826.170660734177,0.14902344,2898.15
394,-0.36312592029571533,0.006151925,836,2433.61,1712128,1.2521954e-07,-2.3206186,0.013331493,1712128,4831.506384849548,0.1609375,2898.15
409,-2.6798722743988037,0.0045432122,837,2433.61,1714176,1.3210054e-05,-2.3257115,0.012241484,1714176,4836.698938846588,0.13862304,2898.15
396,-4.587380886077881,0.0100540165,838,2433.61,1716224,1.3432838e-05,-2.3264747,0.015266207,1716224,4841.701864719391,0.17216797,2898.15
387,-0.6211322546005249,0.0033449195,839,2433.61,1718272,7.804691e-08,-2.3347785,0.013288227,1718272,4846.867573738098,0.15375976,2898.15
403,-1.9243547916412354,0.005506898,840,2433.61,1720320,2.4560023e-07,-2.342951,0.009129558,1720320,4852.1589069366455,0.11586914,2898.15
401,-1.7403709888458252,0.0110298125,841,2433.61,1722368,9.9711635e-08,-2.340868,0.01717232,1722368,4857.236078262329,0.19125977,2898.15
391,-2.9406309127807617,0.008099638,842,2433.61,1724416,7.43257e-06,-2.3403268,0.012484572,1724416,4862.338239908218,0.15820312,2898.15
400,-3.590435028076172,0.006935102,843,2433.61,1726464,0.00020124306,-2.3440878,0.011387694,1726464,4867.568217039108,0.13120118,2898.15
405,-2.113882064819336,0.007884317,844,2433.61,1728512,1.11378895e-07,-2.3500156,0.015850203,1728512,4872.682938337326,0.18256836,2898.15
399,-3.038196563720703,0.007994639,845,2433.61,1730560,6.4959835e-08,-2.3561525,0.012742883,1730560,4877.735644578934,0.15541992,2898.15
393,-4.017153739929199,0.008775795,846,2433.61,1732608,3.3207755e-07,-2.3524005,0.013413439,1732608,4882.861213922501,0.15854493,2898.15
406,-3.901784896850586,0.008405676,847,2433.61,1734656,5.131787e-06,-2.3428123,0.01224629,1734656,4888.074343919754,0.13930663,2898.15
400,-2.2050185203552246,0.013002537,848,2433.61,1736704,0.0011653461,-2.3382623,0.019193005,1736704,4893.1095016002655,0.21108398,2898.15
394,-0.6944122314453125,0.0028467295,849,2433.61,1738752,3.00767e-07,-2.34684,0.011746729,1738752,4898.225159168243,0.14848633,2898.15
397,-4.84293270111084,0.0036639185,850,2433.61,1740800,9.040069e-08,-2.3474238,0.0141067,1740800,4903.423894405365,0.15878907,2898.15
409,-2.263094425201416,0.006342859,851,2433.61,1742848,9.7776045e-08,-2.3464932,0.014330837,1742848,4908.577945947647,0.17270508,2898.15
388,-2.2801218032836914,0.0021749274,852,2433.61,1744896,8.2869356e-08,-2.3421052,0.01035882,1744896,4913.579243183136,0.12631837,2898.15
403,-4.6162896156311035,0.0033698934,853,2433.61,1746944,8.556334e-08,-2.3315914,0.0137142865,1746944,4918.84624838829,0.16743164,2898.15
402,-5.7965312004089355,0.0058944286,854,2433.61,1748992,7.367102e-08,-2.3140483,0.013913466,1748992,4923.926748991013,0.16025391,2898.15
392,-1.7354793548583984,0.006044072,855,2433.61,1751040,6.053473e-06,-2.3226285,0.016545335,1751040,4929.013030767441,0.18916015,2898.15
391,-2.9274702072143555,0.006069938,856,2433.61,1753088,8.1507224e-08,-2.327714,0.011960837,1753088,4934.237375736237,0.14238282,2898.15
398,-1.4305717945098877,0.007318401,857,2433.61,1755136,0.0001232523,-2.3326955,0.015412236,1755136,4939.470681667328,0.17207031,2898.15
405,-3.6105475425720215,0.010444433,858,2433.61,1757184,1.831284e-06,-2.324652,0.01668508,1757184,4944.608496189117,0.16635743,2898.15
388,-1.5030348300933838,0.0116881775,859,2433.61,1759232,7.132064e-08,-2.3148572,0.016767446,1759232,4949.658287763596,0.17197266,2898.15
398,-0.9154602289199829,0.0050296946,860,2433.61,1761280,0.00025554438,-2.3147447,0.01608589,1761280,4954.9305193424225,0.17797852,2898.15
407,-3.233112335205078,0.0053117517,861,2433.61,1763328,0.0005329337,-2.3059611,0.011919181,1763328,4960.073539018631,0.15063477,2898.15
397,0.04250776767730713,0.0019454524,862,2433.61,1765376,2.0243559e-07,-2.3084314,0.013229403,1765376,4965.099608898163,0.1644043,2898.15
390,-1.1325798034667969,0.0042731594,863,2433.61,1767424,1.9298905e-07,-2.3124027,0.01180355,1767424,4970.250022888184,0.14321288,2898.15
409,-0.674382209777832,-0.0015987728,864,2433.61,1769472,1.7723002e-07,-2.3205798,0.01552999,1769472,4975.497573137283,0.1840332,2898.15
400,-0.7636786699295044,0.00060914987,865,2433.61,1771520,3.2920076e-07,-2.3211663,0.015146026,1771520,4980.499400615692,0.18564454,2898.15
388,-3.8132200241088867,0.0047934037,866,2433.61,1773568,1.0803503e-07,-2.3170242,0.013378491,1773568,4985.619720458984,0.15839843,2898.15
405,-1.9448838233947754,0.0051889857,867,2433.61,1775616,1.5824953e-07,-2.3117828,0.012786682,1775616,4990.887081384659,0.14907226,2898.15
410,-3.521885395050049,0.006754602,868,2433.61,1777664,2.7229322e-07,-2.3133898,0.010128439,1777664,4995.94283246994,0.120751955,2898.15
394,-3.798468589782715,0.00621444,869,2433.61,1779712,1.3315373e-07,-2.3006413,0.010857656,1779712,5000.930201768875,0.14033203,2898.15
405,-2.505378246307373,0.0058286074,870,2433.61,1781760,9.077489e-05,-2.3065362,0.018553013,1781760,5006.117965459824,0.19125977,2898.15
414,-0.14570176601409912,0.0066135796,871,2433.61,1783808,9.845841e-05,-2.2990835,0.0141606275,1783808,5011.1658000946045,0.14692383,2898.15
405,-0.44411981105804443,0.009351678,872,2433.61,1785856,5.245268e-06,-2.2769547,0.01935323,1785856,5016.110362768173,0.18891601,2898.15
403,-0.4558345079421997,0.010005044,873,2433.61,1787904,9.563069e-05,-2.26241,0.01926266,1787904,5021.163530349731,0.19853516,2898.15
408,-0.3030034303665161,0.0038806617,874,2433.61,1789952,5.738339e-05,-2.252936,0.010397017,1789952,5026.245833873749,0.12412109,2898.15
399,-0.03965198993682861,0.0038226384,875,2433.61,1792000,0.00055077916,-2.251253,0.013470811,1792000,5031.266353368759,0.15874024,2898.15
392,-1.838291883468628,0.006625344,876,2433.61,1794048,3.0312998e-05,-2.2472134,0.0127680525,1794048,5036.393505811691,0.15820312,2898.15
405,-1.529083013534546,0.0053054043,877,2433.61,1796096,4.1331137e-07,-2.2414773,0.013714366,1796096,5041.617613792419,0.15981445,2898.15
406,-2.6689608097076416,0.0072833523,878,2433.61,1798144,5.203837e-05,-2.24863,0.012598434,1798144,5046.672641515732,0.14750977,2898.15
396,-3.3675012588500977,0.0081919255,879,2433.61,1800192,2.9783052e-07,-2.246341,0.013866405,1800192,5051.707126617432,0.15776367,2898.15
402,-2.188459873199463,0.009134894,880,2433.61,1802240,0.00017668967,-2.2510455,0.01632031,1802240,5056.869214773178,0.17910156,2898.15
413,-3.3616929054260254,0.006072497,881,2433.61,1804288,0.0002352648,-2.2466338,0.016414508,1804288,5061.960813760757,0.18637696,2898.15
395,-1.7225008010864258,0.0058861044,882,2433.61,1806336,5.284375e-07,-2.2391515,0.011648667,1806336,5066.9117975234985,0.14638671,2898.15
402,-0.4181166887283325,0.0029993656,883,2433.61,1808384,2.3635421e-07,-2.240555,0.012360917,1808384,5072.096184015274,0.15917969,2898.15
412,-0.8582006692886353,0.0034696956,884,2433.61,1810432,1.0503146e-07,-2.2342486,0.015507862,1810432,5077.191681146622,0.171875,2898.15
405,-1.6656255722045898,0.00014534325,885,2433.61,1812480,0.00012625728,-2.2360425,0.007916512,1812480,5082.156276702881,0.101660155,2898.15
397,-5.609321594238281,0.007968086,886,2433.61,1814528,1.3535943e-07,-2.2331278,0.013584301,1814528,5087.206427097321,0.16254883,2898.15
410,-0.18713653087615967,-0.003798791,887,2433.61,1816576,2.7637645e-07,-2.22841,0.013897233,1816576,5092.360394001007,0.17016602,2898.15
407,-2.516777276992798,0.00468471,888,2433.61,1818624,4.3811224e-07,-2.2181602,0.019215662,1818624,5097.349341630936,0.20673828,2898.15
398,-3.868706703186035,0.008767588,889,2433.61,1820672,2.6351995e-07,-2.2137313,0.013274098,1820672,5102.371876478195,0.15576172,2898.15
404,-3.455594062805176,0.00605668,890,2433.61,1822720,1.0772166e-06,-2.2216823,0.009783251,1822720,5107.508547782898,0.12412109,2898.15
412,-0.07146227359771729,0.00031271967,891,2433.61,1824768,1.8850594e-07,-2.229759,0.016550895,1824768,5112.570669174194,0.19414063,2898.15
397,-0.4084465503692627,-0.0051610814,892,2433.61,1826816,2.8380227e-05,-2.2367163,0.012767998,1826816,5117.535207986832,0.16772461,2898.15
399,-0.09005200862884521,0.00454548,893,2433.61,1828864,0.0013502538,-2.241053,0.014309362,1828864,5122.68425822258,0.16142578,2898.15
418,-1.9282934665679932,0.009441563,894,2433.61,1830912,7.9475024e-07,-2.2443469,0.016031053,1830912,5127.808543205261,0.17924805,2898.15
402,-0.7447824478149414,0.006140535,895,2433.61,1832960,6.574584e-07,-2.2489903,0.01582616,1832960,5132.709490060806,0.1663086,2898.15
405,-1.0814285278320312,0.002913385,896,2433.61,1835008,4.470691e-07,-2.2503037,0.011703808,1835008,5137.8038103580475,0.14638671,2898.15
415,-0.9501312971115112,0.002347276,897,2433.61,1837056,6.0279973e-07,-2.2512631,0.013134281,1837056,5142.8588325977325,0.15083008,2898.15
404,-2.6889896392822266,0.008982866,898,2433.61,1839104,2.0606794e-07,-2.2555842,0.015882546,1839104,5147.788437604904,0.18105468,2898.15
396,-0.611237645149231,0.0047995476,899,2433.61,1841152,1.2991119e-06,-2.2593532,0.013614444,1841152,5152.847211122513,0.16684571,2898.15
415,-0.919120192527771,0.004830956,900,2433.61,1843200,3.7895796e-05,-2.2607713,0.016327698,1843200,5158.01539683342,0.19316407,2898.15
410,-1.6400554180145264,0.004144173,901,2433.61,1845248,1.5978809e-07,-2.2528427,0.013178969,1845248,5162.953396558762,0.15600586,2898.15
395,-3.722019672393799,0.006029203,902,2433.61,1847296,1.071466e-06,-2.248773,0.01023556,1847296,5167.943466186523,0.12954101,2898.15
410,-1.2813475131988525,0.0004537207,903,2433.61,1849344,0.00020027456,-2.2442777,0.007660324,1849344,5173.12066078186,0.101660155,2898.15
420,-2.9254660606384277,0.004472914,904,2433.61,1851392,4.8120593e-05,-2.2311935,0.011915134,1851392,5178.107437133789,0.1480957,2898.15
401,-1.6982271671295166,0.008338837,905,2433.61,1853440,1.6085883e-07,-2.219109,0.013888964,1853440,5182.97382235527,0.16523437,2898.15
405,-0.48229050636291504,0.0016080098,906,2433.61,1855488,6.146283e-06,-2.220117,0.0098526385,1855488,5188.0817012786865,0.12612304,2898.15
415,-2.0720956325531006,0.002135964,907,2433.61,1857536,6.853148e-08,-2.2166104,0.010050768,1857536,5193.135715723038,0.12963867,2898.15
409,-4.003833770751953,0.01127591,908,2433.61,1859584,2.9372774e-07,-2.2081017,0.015637703,1859584,5198.06791472435,0.18964843,2898.15
410,-1.2370471954345703,0.0016490746,909,2433.61,1861632,1.0434443e-07,-2.2118847,0.0096131535,1861632,5203.06968164444,0.119091794,2898.15
410,-0.9288556575775146,0.0015611327,910,2433.61,1863680,0.00026392387,-2.202803,0.011965568,1863680,5208.067004919052,0.1484375,2898.15
405,-1.1821248531341553,0.0024398812,911,2433.61,1865728,6.506453e-08,-2.194915,0.012022325,1865728,5213.058387041092,0.14882812,2898.15
405,-0.8503488302230835,-0.006086604,912,2433.61,1867776,4.4877046e-07,-2.2043462,0.01390644,1867776,5218.114130020142,0.1644043,2898.15
420,0.13115018606185913,0.0013126733,913,2433.61,1869824,5.9481522e-08,-2.2036119,0.009440275,1869824,5223.163810014725,0.12480469,2898.15
412,-2.7361207008361816,0.0057552587,914,2433.61,1871872,0.00046264628,-2.2052112,0.010662088,1871872,5228.030529022217,0.13579102,2898.15
408,-2.08158540725708,0.0048510777,915,2433.61,1873920,8.339468e-05,-2.2069695,0.007855304,1873920,5232.99844121933,0.10107422,2898.15
426,-3.3134565353393555,0.008852119,916,2433.61,1875968,5.1914833e-07,-2.2066097,0.012543616,1875968,5238.011492490768,0.14770508,2898.15
418,-1.9305894374847412,0.0059366133,917,2433.61,1878016,6.782941e-07,-2.2060554,0.010855641,1878016,5242.811335325241,0.12617187,2898.15
405,0.08563482761383057,0.00041337535,918,2433.61,1880064,2.8984746e-07,-2.207843,0.012260905,1880064,5247.703237056732,0.15058593,2898.15
420,0.11463379859924316,0.003670821,919,2433.61,1882112,1.4666747e-05,-2.2152522,0.009004055,1882112,5252.760008811951,0.11425781,2898.15
417,-3.6435093879699707,0.004486167,920,2433.61,1884160,1.4630609e-07,-2.22684,0.01613029,1884160,5257.630793333054,0.17114258,2898.15
406,-1.4763758182525635,0.0037126313,921,2433.61,1886208,2.631632e-07,-2.2328093,0.008165444,1886208,5262.533964395523,0.102148436,2898.15
424,-0.46772313117980957,0.00044858558,922,2433.61,1888256,0.00048513344,-2.2336807,0.014261266,1888256,5267.579436779022,0.1663086,2898.15
417,-3.049570083618164,0.00606425,923,2433.61,1890304,3.1469877e-05,-2.2269688,0.018114021,1890304,5272.406568288803,0.18442383,2898.15
401,-1.3412387371063232,0.0058626775,924,2433.61,1892352,3.0534622e-07,-2.2229838,0.0116250785,1892352,5277.308995962143,0.13745117,2898.15
413,-1.2194983959197998,0.001117106,925,2433.61,1894400,1.4887625e-06,-2.2167184,0.011325394,1894400,5282.405894041061,0.13920899,2898.15
415,-0.9213447570800781,0.004256627,926,2433.61,1896448,2.7252122e-07,-2.1998134,0.010359848,1896448,5287.365948915482,0.13173828,2898.15
402,0.07348036766052246,-0.0026095072,927,2433.61,1898496,1.7412064e-07,-2.1871068,0.011425266,1898496,5292.30101442337,0.14418945,2898.15
406,-0.246171236038208,0.0007174311,928,2433.61,1900544,1.1854631e-07,-2.1858153,0.010174778,1900544,5297.3852689266205,0.13168946,2898.15
413,-1.1171491146087646,0.0053948513,929,2433.61,1902592,0.0007349965,-2.190948,0.0111303115,1902592,5302.423770427704,0.13349609,2898.15
399,-2.6927199363708496,0.0033739726,930,2433.61,1904640,2.0566313e-07,-2.1991918,0.011501968,1904640,5307.381519079208,0.13579102,2898.15
404,-5.545721530914307,0.0058904295,931,2433.61,1906688,1.8626704e-07,-2.2058444,0.0105823325,1906688,5312.515738725662,0.13251953,2898.15
416,-5.351852893829346,0.008708267,932,2433.61,1908736,2.8115244e-07,-2.209516,0.013312896,1908736,5317.577931404114,0.14707032,2898.15
409,-4.558437347412109,0.006235783,933,2433.61,1910784,1.2673436e-07,-2.2073197,0.008579399,1910784,5322.4988894462585,0.10830078,2898.15
410,-6.830292224884033,0.006466832,934,2433.61,1912832,8.8133746e-08,-2.2077365,0.012634183,1912832,5327.504276275635,0.14995117,2898.15
409,-4.278717517852783,0.00790028,935,2433.61,1914880,6.628419e-08,-2.2110858,0.015346954,1914880,5332.489511489868,0.16796875,2898.15
408,-4.005806922912598,0.0057374826,936,2433.61,1916928,5.2233567e-08,-2.2097096,0.011729539,1916928,5337.489790678024,0.1425293,2898.15
399,-1.198481798171997,0.009646313,937,2433.61,1918976,3.5503678e-08,-2.2126784,0.014078138,1918976,5342.502338409424,0.16274413,2898.15
413,-0.7687309980392456,0.0062061017,938,2433.61,1921024,4.5253593e-08,-2.2150729,0.011006442,1921024,5347.625891447067,0.13842773,2898.15
406,-1.8170061111450195,0.008227101,939,2433.61,1923072,2.7464893e-08,-2.2146883,0.011070354,1923072,5352.582092761993,0.1371582,2898.15
397,-3.2684783935546875,0.009273118,940,2433.61,1925120,0.0012438855,-2.2169213,0.01630923,1925120,5357.626446247101,0.1840332,2898.15
405,-8.479230880737305,0.0046265544,941,2433.61,1927168,1.5502486e-07,-2.2217822,0.010190172,1927168,5362.779386997223,0.120751955,2898.15
413,-8.104040145874023,0.0067177922,942,2433.61,1929216,1.2556373e-07,-2.2240164,0.012657434,1929216,5367.827813625336,0.16025391,2898.15
389,-1.8650696277618408,0.004465712,943,2433.61,1931264,5.4750586e-07,-2.2280211,0.010040739,1931264,5372.78488111496,0.1258789,2898.15
405,-1.0109562873840332,-0.0028064544,944,2433.61,1933312,1.2946964e-07,-2.2275653,0.01343785,1933312,5378.049116849899,0.1665039,2898.15
407,-1.422325611114502,-0.0005364196,945,2433.61,1935360,8.870023e-08,-2.2229538,0.013943133,1935360,5383.101534128189,0.17172852,2898.15
398,-5.019794940948486,0.0062769093,946,2433.61,1937408,7.325053e-07,-2.2189307,0.010697734,1937408,5388.134157419205,0.12778321,2898.15
393,-3.8291845321655273,0.0037464518,947,2433.61,1939456,3.4695555e-07,-2.2202742,0.012351773,1939456,5393.273597240448,0.13950196,2898.15
410,-2.998053550720215,0.008722933,948,2433.61,1941504,7.791791e-06,-2.225081,0.015258007,1941504,5398.476915359497,0.17421874,2898.15
399,-4.955843925476074,0.0061234576,949,2433.61,1943552,1.3792911e-06,-2.2271862,0.0098688435,1943552,5403.464241266251,0.1319336,2898.15
390,-2.614678382873535,0.005476664,950,2433.61,1945600,2.050234e-05,-2.2258906,0.012138144,1945600,5408.588342428207,0.14248046,2898.15
402,-0.3600503206253052,0.0008350591,951,2433.61,1947648,2.020977e-05,-2.2218585,0.0150741115,1947648,5413.8419053554535,0.17197266,2898.15
408,-0.44008946418762207,-0.00040259608,952,2433.61,1949696,7.0167116e-06,-2.2273462,0.014376769,1949696,5418.936925649643,0.16362305,2898.15
388,0.04265624284744263,0.0043900968,953,2433.61,1951744,0.00041890453,-2.2391608,0.011000732,1951744,5423.946300268173,0.14042969,2898.15
398,-4.755780220031738,0.0069520837,954,2433.61,1953792,4.735087e-06,-2.2357185,0.0125761,1953792,5429.213109254837,0.1607422,2898.15
407,-3.4842004776000977,0.00595253,955,2433.61,1955840,7.8989714e-08,-2.2330222,0.012581505,1955840,5434.360121250153,0.15566406,2898.15
397,-4.126668930053711,0.0048488206,956,2433.61,1957888,2.3454118e-05,-2.2348905,0.012705682,1957888,5439.39022898674,0.15600586,2898.15
392,-1.5018982887268066,0.0035008558,957,2433.61,1959936,5.080741e-07,-2.2411473,0.010204315,1959936,5444.537564277649,0.13168946,2898.15
403,-0.22342276573181152,-0.00837368,958,2433.61,1961984,1.7406516e-07,-2.2483525,0.011602955,1961984,5449.750985860825,0.15122071,2898.15
402,-2.1100387573242188,0.005975092,959,2433.61,1964032,7.3744434e-07,-2.2582896,0.011387883,1964032,5454.828532934189,0.14799805,2898.15
395,-1.889326810836792,0.008040531,960,2433.61,1966080,0.0020360271,-2.2651842,0.012887229,1966080,5459.916707992554,0.14199218,2898.15
401,-3.260965347290039,0.0063307793,961,2433.61,1968128,8.112439e-07,-2.268895,0.014026607,1968128,5465.093671321869,0.17416993,2898.15
409,-4.020430088043213,0.006030816,962,2433.61,1970176,3.3027334e-07,-2.2725956,0.011242531,1970176,5470.19894695282,0.14282227,2898.15
398,-4.297911167144775,0.004037039,963,2433.61,1972224,6.7371424e-08,-2.2702277,0.010003825,1972224,5475.203441143036,0.12519531,2898.15
402,-2.9766926765441895,0.0026588107,964,2433.61,1974272,8.686637e-08,-2.2675633,0.008767674,1974272,5480.342659950256,0.11103515,2898.15
411,-1.6942756175994873,0.0022269445,965,2433.61,1976320,4.3962842e-07,-2.2660413,0.01155568,1976320,5485.4313950538635,0.14423828,2898.15
401,-3.4865880012512207,0.0036219743,966,2433.61,1978368,4.8391635e-06,-2.2734222,0.007598751,1978368,5490.4157564640045,0.09692383,2898.15
393,-5.42366361618042,0.0068638185,967,2433.61,1980416,7.81013e-08,-2.2769485,0.01223584,1980416,5495.518100976944,0.15209961,2898.15
408,-3.993363857269287,0.0035311854,968,2433.61,1982464,7.4007155e-05,-2.2805953,0.007831354,1982464,5500.72874212265,0.09970703,2898.15
400,-4.264132976531982,0.0089276275,969,2433.61,1984512,5.0110848e-05,-2.2806826,0.011267979,1984512,5505.746419668198,0.13544922,2898.15
388,-3.5677719116210938,0.0031021838,970,2433.61,1986560,2.7007758e-07,-2.2750568,0.010879529,1986560,5510.859711408615,0.1383789,2898.15
398,-3.7754783630371094,0.008897785,971,2433.61,1988608,8.222854e-08,-2.268576,0.014706379,1988608,5516.133608818054,0.17651367,2898.15
409,-5.26224422454834,0.004024922,972,2433.61,1990656,3.6404326e-05,-2.2666583,0.01031409,1990656,5521.27502655983,0.13076171,2898.15
390,-5.145475387573242,0.015613051,973,2433.61,1992704,6.8414565e-08,-2.2648163,0.0216876,1992704,5526.273223161697,0.23134765,2898.15
394,-4.867504119873047,0.008736671,974,2433.61,1994752,0.00021295347,-2.2663207,0.01166924,1994752,5531.520130395889,0.14199218,2898.15
413,-5.085733890533447,0.0058808187,975,2433.61,1996800,1.5223976e-07,-2.2653532,0.012645932,1996800,5536.717627763748,0.15205078,2898.15
398,-2.8259456157684326,0.010216031,976,2433.61,1998848,2.0623413e-05,-2.2672927,0.013543013,1998848,5541.677264213562,0.16362305,2898.15
