total_timesteps,value_loss,clipfrac,fps,policy_entropy,serial_timesteps,approxkl,n_updates,explained_variance,ep_reward_mean,policy_loss,ep_len_mean,time_elapsed
1929216,20.656576,0.09677734,295,2.0235522,1929216,0.0070423847,942,0.5762519240379333,1977.29,-0.0029654482,2049.0,5857.413183927536
1931264,22.20292,0.042626955,297,2.0287442,1931264,0.0036638943,943,0.6081225275993347,1976.3,-0.0017132089,2049.0,5864.336210727692
1933312,20.696661,0.10073242,297,2.0342438,1933312,0.008624184,944,-0.001930832862854004,1977.74,-0.0036451381,2049.0,5871.225371837616
1935360,20.368582,0.03173828,293,2.0471306,1935360,0.0030505597,945,0.051217496395111084,1977.95,0.00093101093,2049.0,5878.108776330948
1937408,20.113789,0.13295898,280,2.063622,1937408,0.011709136,946,0.07954937219619751,1977.54,-0.005226561,2049.0,5885.09451842308
1939456,20.261791,0.04892578,283,2.0854084,1939456,0.004203467,947,0.003312408924102783,1977.22,0.00097236864,2049.0,5892.396836280823
1941504,19.990263,0.057275392,279,2.1102085,1941504,0.004741947,948,0.01883488893508911,1977.15,-0.00015565047,2049.0,5899.624050617218
1943552,20.320824,0.07026367,281,2.1401849,1943552,0.00542695,949,-0.006060242652893066,1977.15,-0.00023943698,2049.0,5906.966039896011
1945600,20.253218,0.10888672,282,2.1584384,1945600,0.008431578,950,-0.0010448694229125977,1977.52,-0.0020474847,2049.0,5914.233381986618
1947648,20.463234,0.06323242,288,2.1699498,1947648,0.005071332,951,0.5894029140472412,1978.06,-0.0008492131,2049.0,5921.486727714539
1949696,20.63229,0.07324219,271,2.1652086,1949696,0.0057088537,952,0.019167840480804443,1977.71,-0.0023498025,2049.0,5928.5768921375275
1951744,20.203152,0.087646484,281,2.1647074,1951744,0.0069143334,953,-0.0012946128845214844,1978.12,-0.0012416386,2049.0,5936.119155406952
1953792,20.976955,0.08066406,280,2.169777,1953792,0.0063325316,954,0.08457273244857788,1978.19,-0.003310467,2049.0,5943.3948674201965
1955840,20.235498,0.11582031,283,2.174312,1955840,0.008349743,955,0.11235195398330688,1978.11,-0.0008294345,2049.0,5950.702857255936
1957888,20.585394,0.099121094,284,2.1794503,1957888,0.0072434307,956,0.706082671880722,1977.81,-0.0013805314,2049.0,5957.924823045731
1959936,20.4248,0.08359375,284,2.192292,1959936,0.006903148,957,0.6186729669570923,1976.68,-0.0027553977,2049.0,5965.131286621094
1961984,20.177195,0.10205078,250,2.1977036,1961984,0.008102529,958,0.005848348140716553,1975.76,-0.0011508248,2049.0,5972.323744297028
1964032,20.174568,0.07470703,235,2.202121,1964032,0.0060742768,959,0.008849740028381348,1975.69,-0.0031305696,2049.0,5980.514248847961
1966080,20.149557,0.03125,247,2.2069385,1966080,0.0030661363,960,0.07145357131958008,1975.46,0.0018107777,2049.0,5989.217800378799
1968128,20.174343,0.059570312,289,2.2081482,1968128,0.0047654924,961,0.03364706039428711,1975.98,0.00045865512,2049.0,5997.494357585907
1970176,20.222622,0.06611328,269,2.2108295,1970176,0.0057930774,962,0.09795588254928589,1975.7,2.8262997e-05,2049.0,6004.573131561279
1972224,20.337029,0.047314454,295,2.2128007,1972224,0.004220311,963,0.6483140885829926,1975.61,0.0005452596,2049.0,6012.172492742538
1974272,20.200947,0.06728516,266,2.219418,1974272,0.005467872,964,-0.007550835609436035,1976.53,-6.080002e-05,2049.0,6019.111292123795
1976320,21.397804,0.050634764,283,2.217383,1976320,0.0044757193,965,0.08402585983276367,1976.63,-0.001058632,2049.0,6026.796566963196
1978368,20.016315,0.12421875,271,2.2103877,1978368,0.009693528,966,0.009052872657775879,1975.59,-0.001972458,2049.0,6034.034388780594
1980416,19.996284,0.07504883,232,2.2202132,1980416,0.005836483,967,0.003872692584991455,1976.21,-0.0007451853,2049.0,6041.5704963207245
1982464,20.308928,0.07397461,229,2.2523627,1982464,0.0060276594,968,-0.007102012634277344,1976.35,6.34545e-06,2049.0,6050.384948253632
1984512,20.290995,0.0578125,228,2.2776427,1984512,0.0048415014,969,-0.005957365036010742,1981.44,-0.00061873905,2049.0,6059.304387807846
1986560,20.503628,0.10986328,228,2.289702,1986560,0.008328481,970,-0.0167083740234375,1982.01,-0.00085057813,2049.0,6068.258467435837
1988608,22.340488,0.04584961,231,2.294622,1988608,0.003989474,971,0.6916597187519073,1982.01,0.0011128733,2049.0,6077.218957901001
1990656,22.336948,0.039892577,229,2.3067312,1990656,0.0035297517,972,0.21641677618026733,1981.98,0.001331808,2049.0,6086.071400403976
1992704,20.771904,0.08120117,228,2.308928,1992704,0.0067167818,973,0.38971227407455444,1979.77,-0.002030281,2049.0,6095.0051300525665
1994752,20.228035,0.09282227,227,2.3162932,1994752,0.0069065047,974,0.0037172436714172363,1984.4,-0.00035830316,2049.0,6103.988013744354
1996800,21.36637,0.05522461,227,2.3208349,1996800,0.0047605354,975,0.0051119327545166016,1994.02,0.00059169263,2049.0,6112.9992961883545
1998848,20.327225,0.035839844,267,2.3241887,1998848,0.0034047961,976,-0.01183938980102539,1993.95,-0.00017714888,2049.0,6122.024753332138
2000896,20.158176,0.103564456,290,2.3268895,2000896,0.008050562,977,-0.00387728214263916,1994.85,0.0004892404,2049.0,6129.671045064926
2002944,20.319637,0.04868164,291,2.3290226,2002944,0.0041476614,978,-0.004508256912231445,1994.76,0.00033213157,2049.0,6136.712279319763
2004992,20.235088,0.044189453,292,2.323971,2004992,0.003960762,979,-0.006072998046875,1994.45,6.761714e-05,2049.0,6143.732940673828
2007040,22.18982,0.043554686,290,2.3292482,2007040,0.003753618,980,0.6645303964614868,1994.26,0.00079062383,2049.0,6150.742158174515
2009088,24.097433,0.050683595,290,2.3352673,2009088,0.0043912427,981,0.752055898308754,1992.01,-0.00036021316,2049.0,6157.80460357666
2011136,27.352814,0.06020508,293,2.3326411,2011136,0.0050744563,982,0.4068751931190491,1988.5,-0.002688937,2049.0,6164.858469486237
2013184,26.221807,0.05307617,291,2.3251908,2013184,0.00450955,983,0.5113195776939392,1986.25,-0.0022229967,2049.0,6171.8479635715485
2015232,29.441385,0.03413086,289,2.3204658,2015232,0.0033698939,984,0.6494315564632416,1983.4,0.0022528968,2049.0,6178.8753163814545
2017280,20.69139,0.061914064,293,2.308589,2017280,0.005008236,985,-0.006212830543518066,1979.61,-0.0033458371,2049.0,6185.953728199005
2019328,19.917913,0.08901367,292,2.3020415,2019328,0.0067093372,986,0.08285516500473022,1982.03,-0.00067791,2049.0,6192.93261551857
2021376,19.438196,0.034228515,294,2.3111942,2021376,0.0035787679,987,0.17024582624435425,1982.87,-0.00020039434,2049.0,6199.93425154686
2023424,20.212717,0.10019531,290,2.3105152,2023424,0.007961458,988,0.5763974189758301,1986.82,-0.0016676281,2049.0,6206.893438339233
2025472,20.251528,0.09838867,291,2.308827,2025472,0.0075631663,989,-0.0060656070709228516,1988.72,0.0013537122,2049.0,6213.933598995209
2027520,21.194294,0.07397461,295,2.3084178,2027520,0.0062602335,990,0.4337735176086426,1989.29,-0.00094793766,2049.0,6220.97243309021
2029568,20.138645,0.044921875,290,2.3103392,2029568,0.00406403,991,0.007502853870391846,1988.86,0.0011738393,2049.0,6227.900946140289
2031616,20.123571,0.06870117,292,2.3194585,2031616,0.0055113826,992,0.0341373085975647,1988.85,0.0005240314,2049.0,6234.947465896606
2033664,20.131952,0.06762695,292,2.3210268,2033664,0.00564942,993,0.0028529763221740723,1988.67,0.002167372,2049.0,6241.958529472351
2035712,20.158413,0.056152344,290,2.3139853,2035712,0.004677506,994,0.01222449541091919,1988.65,0.0012310748,2049.0,6248.95497918129
2037760,20.142284,0.09311523,294,2.3154745,2037760,0.0076282695,995,0.0127907395362854,1989.39,0.0017246458,2049.0,6255.996994495392
2039808,20.553616,0.07006836,288,2.3251357,2039808,0.005439683,996,0.47347110509872437,1989.3,-0.0025733537,2049.0,6262.953631639481
2041856,20.5313,0.1125,293,2.3244433,2041856,0.009465919,997,0.388669490814209,1988.61,0.0003392,2049.0,6270.061078310013
2043904,19.385693,0.13344726,288,2.3365195,2043904,0.010629797,998,0.07174479961395264,1988.9,-0.001322565,2049.0,6277.040167570114
2045952,20.40514,0.11308594,293,2.3534749,2045952,0.009465801,999,0.0834951400756836,1988.9,-0.0021782108,2049.0,6284.151668548584
2048000,20.581892,0.06557617,293,2.3574061,2048000,0.0054191705,1000,0.11404019594192505,1988.57,-0.00024357063,2049.0,6291.125782489777
2050048,20.548998,0.07709961,292,2.3659778,2050048,0.006209257,1001,0.26954054832458496,1988.21,0.001049086,2049.0,6298.100161314011
2052096,20.392797,0.14238282,290,2.398988,2052096,0.014075333,1002,-0.004715681076049805,1988.21,-0.0014866854,2049.0,6305.095022439957
2054144,20.535229,0.06552734,290,2.4229903,2054144,0.0052980725,1003,0.07524842023849487,1988.95,-0.0011886919,2049.0,6312.147075653076
2056192,19.802298,0.04765625,291,2.43145,2056192,0.004217907,1004,0.04652374982833862,1989.13,0.00082428416,2049.0,6319.198214530945
2058240,20.45715,0.062597655,292,2.462728,2058240,0.005458875,1005,-0.0025398731231689453,1989.37,0.00093988876,2049.0,6326.235243558884
2060288,20.953053,0.039501954,290,2.4841547,2060288,0.0036506243,1006,0.02680140733718872,1990.75,0.00045294827,2049.0,6333.229199886322
2062336,20.41998,0.0894043,290,2.503599,2062336,0.0069986517,1007,-0.007335782051086426,1990.68,-0.001504963,2049.0,6340.291482448578
2064384,20.463245,0.057861328,293,2.5221353,2064384,0.005170705,1008,0.0034807324409484863,1992.84,-0.0012919927,2049.0,6347.34082365036
2066432,19.324562,0.07211914,289,2.5462623,2066432,0.006009105,1009,0.0834113359451294,1992.76,-0.004184887,2049.0,6354.331251859665
2068480,20.323956,0.07006836,290,2.56766,2068480,0.0057802973,1010,0.0018690228462219238,1992.65,0.0003419996,2049.0,6361.415831565857
2070528,20.336262,0.08203125,293,2.5792382,2070528,0.0065506278,1011,0.0015302300453186035,1992.62,-0.0007258201,2049.0,6368.455930948257
2072576,20.363409,0.04926758,295,2.593004,2072576,0.004256813,1012,-0.0020798444747924805,1992.6,0.00043438337,2049.0,6375.440555810928
2074624,20.538197,0.045556642,289,2.603354,2074624,0.003870263,1013,0.2990109920501709,1992.7,7.156056e-05,2049.0,6382.376991271973
2076672,20.51788,0.035546876,288,2.6184704,2076672,0.0030993354,1014,0.5265881717205048,1993.61,0.0007524126,2049.0,6389.460736751556
2078720,20.54131,0.09370117,296,2.6270967,2078720,0.008036535,1015,-0.008559107780456543,1992.77,-0.0012539193,2049.0,6396.556888103485
2080768,20.814793,0.07856445,293,2.6224256,2080768,0.0061897645,1016,0.2069111466407776,1992.61,-0.00025363738,2049.0,6403.461399793625
2082816,20.527729,0.07329102,293,2.6223533,2082816,0.0059051826,1017,0.20803898572921753,1993.35,1.284572e-05,2049.0,6410.451121807098
2084864,20.405365,0.06723633,290,2.6232896,2084864,0.005762272,1018,-0.0069817304611206055,1992.76,0.00065997307,2049.0,6417.429364681244
2086912,20.310604,0.093896486,292,2.6197975,2086912,0.008002101,1019,-0.0017161369323730469,1996.14,0.0006860105,2049.0,6424.479112863541
2088960,20.608465,0.09296875,292,2.6310825,2088960,0.007819766,1020,0.10886567831039429,1996.72,-0.0048421933,2049.0,6431.472239494324
2091008,20.444117,0.10048828,291,2.633059,2091008,0.008483757,1021,0.04834628105163574,1996.49,-0.0013079164,2049.0,6438.485887289047
2093056,20.164658,0.062646486,291,2.6452289,2093056,0.005570333,1022,0.009906291961669922,1996.25,8.426007e-06,2049.0,6445.507022380829
2095104,20.284733,0.067919925,285,2.6758523,2095104,0.0055026305,1023,-0.0028270483016967773,1996.25,0.00048702452,2049.0,6452.539934873581
2097152,20.379412,0.037646484,288,2.6857038,2097152,0.0034543802,1024,0.3645799160003662,1996.94,0.00091534917,2049.0,6459.712306261063
2099200,20.233685,0.10751953,284,2.6916783,2099200,0.0082364995,1025,-0.0012611150741577148,1996.53,-0.0005926136,2049.0,6466.816883802414
2101248,19.907307,0.06196289,292,2.7019632,2101248,0.0052049756,1026,0.033721327781677246,1997.66,0.00071984914,2049.0,6474.016379833221
2103296,19.981258,0.07675781,289,2.706934,2103296,0.0065335208,1027,0.010714828968048096,1997.78,-0.0005015655,2049.0,6481.020181179047
2105344,20.198107,0.059521485,288,2.7108982,2105344,0.004794343,1028,0.02355372905731201,1998.14,-9.4944335e-05,2049.0,6488.092789649963
2107392,20.286726,0.07607422,288,2.7117963,2107392,0.005517455,1029,0.06857961416244507,1997.89,-0.0015955182,2049.0,6495.195533752441
2109440,20.605227,0.07919922,288,2.7298822,2109440,0.006175208,1030,-0.02505946159362793,1998.02,-0.0020556822,2049.0,6502.300739765167
2111488,21.377886,0.05102539,288,2.7465947,2111488,0.004316741,1031,0.039548635482788086,1998.37,-0.001384373,2049.0,6509.397804260254
2113536,21.400375,0.058007814,285,2.7425807,2113536,0.0049528996,1032,0.5667035281658173,1997.97,-0.0006656875,2049.0,6516.506390810013
2115584,27.373379,0.057519533,286,2.7409196,2115584,0.004747946,1033,0.467044472694397,1996.58,-0.0022461577,2049.0,6523.6923570632935
2117632,31.576435,0.057910156,285,2.7590926,2117632,0.004674791,1034,0.7282416224479675,1994.7,-0.0024294904,2049.0,6530.8460166454315
2119680,22.899696,0.051367186,285,2.7690606,2119680,0.0042789415,1035,0.782931923866272,1989.83,-0.0011409584,2049.0,6538.009354829788
2121728,20.24228,0.050390624,288,2.7695975,2121728,0.004216201,1036,0.0002740025520324707,1988.93,0.0010514137,2049.0,6545.184205532074
2123776,20.206997,0.0730957,289,2.7936323,2123776,0.006382772,1037,-0.007098674774169922,1988.97,-0.0009868148,2049.0,6552.289811134338
2125824,20.8906,0.042285156,286,2.797192,2125824,0.0039033145,1038,0.08638167381286621,1988.96,-0.0031212713,2049.0,6559.377010822296
2127872,20.86089,0.06987305,284,2.803034,2127872,0.0056540165,1039,0.11331433057785034,1988.63,-0.0025676726,2049.0,6566.525105237961
2129920,20.19865,0.049316406,285,2.828738,2129920,0.0042003966,1040,0.00103682279586792,1989.01,0.0006489162,2049.0,6573.726895332336
2131968,20.965399,0.06542969,286,2.847148,2131968,0.0053517325,1041,0.5548655688762665,1989.03,-0.0003290744,2049.0,6580.908732175827
2134016,19.921558,0.07724609,286,2.85626,2134016,0.0063514872,1042,0.0279848575592041,1988.58,-0.00052944804,2049.0,6588.063358783722
2136064,20.45754,0.08291016,287,2.8947883,2136064,0.0067814,1043,-0.012347221374511719,1989.5,-0.00075243553,2049.0,6595.214404344559
2138112,20.376001,0.08989258,285,2.9383519,2138112,0.007952956,1044,0.034760117530822754,1991.13,0.0012904737,2049.0,6602.335420846939
2140160,20.357584,0.122998044,285,2.9691472,2140160,0.009018139,1045,-0.003896951675415039,1991.28,-0.0020730528,2049.0,6609.500715017319
2142208,22.18249,0.092480466,288,2.979569,2142208,0.0071326913,1046,0.11496460437774658,1991.69,-0.002804922,2049.0,6616.672592639923
2144256,21.970022,0.0340332,289,2.9887896,2144256,0.0030730744,1047,0.5985318124294281,1990.69,0.0008865214,2049.0,6623.773763418198
2146304,21.70705,0.04018555,289,2.9972227,2146304,0.0035302762,1048,0.5847871601581573,1988.39,0.0014095961,2049.0,6630.85338139534
2148352,25.599493,0.06826172,286,3.0087056,2148352,0.0054184655,1049,0.6112087070941925,1985.7,-0.0008706703,2049.0,6637.938709020615
2150400,21.119661,0.057666015,285,3.0128977,2150400,0.0046352693,1050,0.08216136693954468,1984.02,-0.0010575749,2049.0,6645.094026565552
2152448,24.343891,0.042578124,286,3.0169065,2152448,0.0038690988,1051,0.7787172794342041,1983.37,-0.00068119384,2049.0,6652.271914243698
2154496,20.190418,0.075,286,3.0369966,2154496,0.0061321445,1052,0.00643998384475708,1981.36,-0.0022201124,2049.0,6659.421727895737
2156544,20.98779,0.045458984,287,3.063427,2156544,0.0037974666,1053,0.33493953943252563,1981.72,0.0004554324,2049.0,6666.57340669632
2158592,20.500477,0.06542969,287,3.071106,2158592,0.0052190013,1054,0.0130615234375,1980.89,0.00012124718,2049.0,6673.693511962891
2160640,20.860548,0.027978515,287,3.0794454,2160640,0.00265553,1055,0.2805556058883667,1981.26,0.00027965684,2049.0,6680.825775384903
2162688,20.646372,0.04868164,283,3.0853434,2162688,0.0041273637,1056,0.01277536153793335,1980.82,-0.0008083436,2049.0,6687.939726829529
2164736,21.456394,0.058935545,285,3.087469,2164736,0.0049409913,1057,0.1743086576461792,1981.58,-0.0030746204,2049.0,6695.162016868591
2166784,20.152435,0.055371094,286,3.0915313,2166784,0.004659855,1058,0.019474446773529053,1981.17,-0.000120151126,2049.0,6702.340364694595
2168832,20.508236,0.06171875,283,3.101915,2168832,0.0048850616,1059,-0.004082798957824707,1981.2,0.00012645783,2049.0,6709.496386528015
2170880,20.485912,0.056884766,284,3.1012468,2170880,0.004764808,1060,0.24340546131134033,1981.14,-0.0021042149,2049.0,6716.721650600433
2172928,20.701384,0.047216795,285,3.1176336,2172928,0.003973893,1061,0.15186774730682373,1980.73,0.0005522779,2049.0,6723.921667814255
2174976,20.378977,0.059570312,285,3.134181,2174976,0.0048190374,1062,0.0008117556571960449,1980.9,-0.00094631844,2049.0,6731.091781616211
2177024,20.524885,0.055908203,286,3.1377535,2177024,0.0045679472,1063,0.3664860129356384,1981.09,-0.0041559404,2049.0,6738.272885799408
2179072,20.3167,0.051611327,287,3.1551251,2179072,0.0041567716,1064,-0.003281235694885254,1981.56,-0.00024359103,2049.0,6745.413148880005
2181120,20.372507,0.044042967,288,3.1703134,2181120,0.0038875558,1065,0.009702205657958984,1981.54,0.00010570639,2049.0,6752.546169519424
2183168,20.67979,0.025439452,290,3.1792064,2183168,0.0026647835,1066,0.014114737510681152,1982.64,7.5003363e-06,2049.0,6759.644194841385
2185216,21.55162,0.079589844,288,3.188956,2185216,0.0064014285,1067,0.8196354061365128,1982.38,-0.0033108306,2049.0,6766.708937168121
2187264,21.751364,0.03339844,288,3.194247,2187264,0.0030467762,1068,0.2112572193145752,1980.55,-0.00014889098,2049.0,6773.811354637146
2189312,20.167957,0.06567383,285,3.185864,2189312,0.005458716,1069,0.012585580348968506,1979.54,-0.0002625964,2049.0,6780.9186725616455
2191360,20.398285,0.08139648,284,3.18692,2191360,0.0065837107,1070,-0.007598400115966797,1979.47,-0.002824155,2049.0,6788.103115081787
2193408,22.678587,0.039941408,287,3.1878164,2193408,0.0036883615,1071,0.3728928565979004,1979.3,-0.00079973694,2049.0,6795.311935186386
2195456,24.41268,0.042773437,286,3.1827025,2195456,0.0037575345,1072,0.3928278684616089,1979.35,-0.0013504464,2049.0,6802.449031591415
2197504,21.392416,0.034472656,288,3.1750696,2197504,0.003493622,1073,0.4499984383583069,1978.27,-0.00024950603,2049.0,6809.58974146843
2199552,22.185017,0.07885742,285,3.1633012,2199552,0.006110172,1074,0.5546245276927948,1976.95,-0.0023129196,2049.0,6816.697668790817
2201600,24.523384,0.047167968,286,3.1636767,2201600,0.0041684476,1075,0.5738252401351929,1974.71,-0.00076859584,2049.0,6823.870192289352
2203648,25.191795,0.09233399,284,3.1567748,2203648,0.0071303276,1076,0.6144105792045593,1971.86,-0.0050857025,2049.0,6831.026586055756
2205696,19.92546,0.038671874,285,3.1515102,2205696,0.0036724713,1077,0.16523712873458862,1968.91,0.00038177086,2049.0,6838.228201150894
