ep_reward_mean,policy_loss,total_timesteps,policy_entropy,explained_variance,n_updates,approxkl,ep_len_mean,serial_timesteps,time_elapsed,clipfrac,value_loss,fps
64.38,-0.0005797793,419840,0.41041312,0.9881627913564444,205,0.005527392,287.66,419840,1274.563517332077,0.06459961,1.1668327,334
59.92,0.0007743855,421888,0.39579096,0.987873075529933,206,0.005273897,284.27,421888,1280.6912710666656,0.061816406,1.8950093,336
61.35,-0.0034322306,423936,0.38132995,0.989862035959959,207,0.004613933,287.85,423936,1286.771051645279,0.053710938,1.3823092,328
60.47,0.00058920344,425984,0.37468916,0.9847116703167558,208,0.006758897,288.98,425984,1293.007712841034,0.086083986,0.4744354,332
61.47,0.00020004273,428032,0.37297148,0.9869396407157183,209,0.0034682401,289.6,428032,1299.165209054947,0.037109375,1.5844276,335
59.65,-0.0006341763,430080,0.375967,0.9944726196117699,210,0.00441864,287.65,430080,1305.2759685516357,0.05595703,0.67492497,331
59.42,-0.00061281834,432128,0.38176402,0.9853623025119305,211,0.0059769885,287.24,432128,1311.448040008545,0.07119141,2.0781033,324
58.56,-0.00061318756,434176,0.37966883,0.9954805700108409,212,0.004784538,285.71,434176,1317.759966135025,0.05546875,0.470323,330
58.19,-0.0017439096,436224,0.3767977,0.9910618113353848,213,0.0064263036,287.25,436224,1323.9604694843292,0.08500977,1.935162,321
60.21,0.0005886123,438272,0.3755125,0.9893739111721516,214,0.0025930307,289.37,438272,1330.3254992961884,0.022558594,1.8260511,335
59.32,0.0009917835,440320,0.36612177,0.9859967064112425,215,0.0067773545,285.36,440320,1336.4298315048218,0.078466795,3.7919898,328
64.83,0.00085556146,442368,0.3523107,0.9848610470071435,216,0.0033849974,288.77,442368,1342.6579060554504,0.03618164,1.7678738,329
64.35,-0.0011150757,444416,0.34942135,0.9907810371369123,217,0.0043301876,289.64,444416,1348.8822934627533,0.049804688,1.3161234,329
61.1,-0.0008572947,446464,0.34925348,0.9807907305657864,218,0.006809556,287.48,446464,1355.1002707481384,0.08701172,1.2746413,335
60.59,0.00045098813,448512,0.35077932,0.994194645434618,219,0.0072090896,287.75,448512,1361.198651790619,0.091113284,0.8492327,328
60.3,-0.00020608907,450560,0.34020787,0.9936470766551793,220,0.0062258667,287.28,450560,1367.4321084022522,0.0758789,0.86008155,335
60.87,-0.004258423,452608,0.33244163,0.9903379799798131,221,0.006279436,286.36,452608,1373.5403916835785,0.08203125,1.3539435,333
64.02,-0.004015165,454656,0.32911974,0.995302036870271,222,0.005650094,286.96,454656,1379.6805963516235,0.070166014,0.8158895,336
64.87,-0.002672265,456704,0.32489854,0.9959156271070242,223,0.0058562728,288.29,456704,1385.765779018402,0.07124023,0.70774305,331
64.39,0.0018388536,458752,0.32676685,0.988578550517559,224,0.005355781,289.0,458752,1391.9436266422272,0.06733398,0.5141655,334
63.29,-0.0002758259,460800,0.3362365,0.9909018985927105,225,0.0053823236,289.42,460800,1398.0725364685059,0.06669922,1.0358919,332
63.08,-8.0799575e-05,462848,0.34324408,0.996270113857463,226,0.004746112,290.61,462848,1404.2281186580658,0.06123047,0.40438586,325
63.54,-0.0050597005,464896,0.34815523,0.9956032894551754,227,0.006819631,290.17,464896,1410.5213057994843,0.09282227,0.563522,336
62.18,-0.00045276567,466944,0.33715597,0.9960973092820495,228,0.0051678387,287.74,466944,1416.6058399677277,0.060302734,0.2665049,335
62.95,0.00081517117,468992,0.34061173,0.9915820611640811,229,0.004758121,291.05,468992,1422.703495502472,0.054492187,2.422272,324
61.47,-0.0011233864,471040,0.34697032,0.9904452441260219,230,0.0049938825,289.79,471040,1429.0102186203003,0.06269531,0.6589273,337
64.17,-0.0012495586,473088,0.336374,0.9946358054876328,231,0.0040577753,291.54,473088,1435.0871312618256,0.046728514,1.423219,337
64.01,-0.00085932965,475136,0.3264012,0.9922266090288758,232,0.005124836,291.3,475136,1441.1580650806427,0.062402345,0.5133065,334
62.04,0.0002211879,477184,0.31012988,0.992366754449904,233,0.006913197,287.63,477184,1447.2776684761047,0.08320312,0.36370328,337
61.74,-0.0007171916,479232,0.2976068,0.988774168305099,234,0.0055217566,290.0,479232,1453.3420073986053,0.07036133,0.8798095,335
59.29,-0.004894962,481280,0.29513803,0.9789785705506802,235,0.0072980216,284.78,481280,1459.4412295818329,0.090625,0.71996486,334
55.97,-0.0010742479,483328,0.29849437,0.9911173991858959,236,0.0051439684,284.58,483328,1465.5678219795227,0.06616211,1.0664737,341
56.62,-0.00087386573,485376,0.29850262,0.9944833242334425,237,0.0047155535,284.75,485376,1471.5732629299164,0.054101564,1.2040399,331
58.34,-0.0021702028,487424,0.29102767,0.9872623505070806,238,0.004547314,287.76,487424,1477.7474853992462,0.05180664,1.5045727,340
60.14,0.00016346318,489472,0.28871542,0.9946801452897489,239,0.0059140483,290.0,489472,1483.7617905139923,0.07358398,1.0837729,335
60.84,0.0020149269,491520,0.28944868,0.9934771521948278,240,0.008771427,289.42,491520,1489.8751876354218,0.11118164,0.44170403,341
61.53,-0.0023941593,493568,0.28090316,0.9926880458369851,241,0.007577742,290.47,493568,1495.8662779331207,0.09331055,0.8368583,338
60.16,0.001394631,495616,0.27443218,0.9929150477983057,242,0.005661343,290.25,495616,1501.912989616394,0.068408206,0.3489199,340
58.81,-0.0014563691,497664,0.27492654,0.9918028060346842,243,0.006316123,289.74,497664,1507.9332020282745,0.07382812,1.0435141,336
58.8,0.0012607935,499712,0.26505834,0.9931456944905221,244,0.0043215468,291.92,499712,1514.019448041916,0.049609374,0.83251715,338
58.92,-0.0027708497,501760,0.25489432,0.9886140804737806,245,0.0055368217,292.54,501760,1520.0792653560638,0.06660156,3.045931,341
59.74,0.00055005203,503808,0.24995017,0.992777447681874,246,0.0062819393,295.14,503808,1526.0751464366913,0.07348633,0.9744604,341
61.0,0.00054377335,505856,0.2491012,0.9940161956474185,247,0.0050373017,296.3,505856,1532.077602148056,0.056396484,1.1486263,347
62.23,-0.0021914542,507904,0.2495137,0.994834185577929,248,0.0058295694,299.23,507904,1537.9765989780426,0.07529297,0.606146,340
64.8,-9.441561e-05,509952,0.24992354,0.9940690216608346,249,0.007917863,301.23,509952,1543.9945361614227,0.09829102,0.945063,342
67.72,-0.0004364651,512000,0.2519097,0.9938363507390022,250,0.0062232306,304.69,512000,1549.9687345027924,0.07646485,0.96419287,336
68.22,-0.0016263416,514048,0.25173908,0.9908102452754974,251,0.0051156143,305.08,514048,1556.0635123252869,0.061425783,1.5959466,337
65.12,0.0009153777,516096,0.27011928,0.9848010390996933,252,0.007031338,301.34,516096,1562.1401581764221,0.08564453,1.1089547,346
66.04,-0.004182604,518144,0.28613907,0.9946008515544236,253,0.005917267,300.35,518144,1568.0543460845947,0.07543945,0.78491616,339
64.79,0.0010803106,520192,0.2867344,0.9933025715872645,254,0.0030143124,299.37,520192,1574.0802655220032,0.030615235,0.99338037,340
62.05,-0.00026112737,522240,0.27790567,0.9792075790464878,255,0.0069587985,294.63,522240,1580.104428768158,0.08364258,0.6201111,339
61.99,0.0007902573,524288,0.27326286,0.9935455513186753,256,0.0064641708,292.88,524288,1586.1407418251038,0.07675781,0.24164481,343
61.23,-0.0025414824,526336,0.27729985,0.995534734800458,257,0.006649261,290.22,526336,1592.1070938110352,0.08115234,0.49237174,345
62.02,-0.0034583472,528384,0.28110304,0.9950235541909933,258,0.0046123927,288.33,528384,1598.0393645763397,0.055615235,1.18771,339
61.53,-0.003722302,530432,0.28277868,0.9920817473903298,259,0.0047547016,286.24,530432,1604.070224761963,0.05649414,2.1518474,339
63.65,-0.0017280485,532480,0.2792479,0.9943748381920159,260,0.005624774,286.54,532480,1610.10653591156,0.069042966,1.4627044,335
64.84,0.0009908294,534528,0.27900213,0.9900321373715997,261,0.0045000054,287.08,534528,1616.2084271907806,0.052685548,2.3690114,336
64.72,0.0007541274,536576,0.27572966,0.9962076207157224,262,0.0039205616,285.52,536576,1622.3017706871033,0.042333983,0.9079913,337
69.54,-0.0006232649,538624,0.27962032,0.9930462935008109,263,0.004241311,290.44,538624,1628.375009059906,0.04838867,2.1523662,330
68.31,0.0010720977,540672,0.27679905,0.9958538408391178,264,0.004592311,288.58,540672,1634.575731754303,0.051367186,0.61052346,336
67.97,-0.0011243295,542720,0.2617483,0.9907448701560497,265,0.006265854,287.64,542720,1640.6693470478058,0.076660156,1.2718925,336
69.28,-0.0046305903,544768,0.26889604,0.9924682690761983,266,0.00873781,288.19,544768,1646.762797832489,0.10849609,1.05607,340
68.85,-0.0018087592,546816,0.27384034,0.9913942320272326,267,0.0060503557,286.7,546816,1652.7772812843323,0.07709961,1.6122758,342
66.31,-0.0020197472,548864,0.25804117,0.9807820860296488,268,0.0065434477,284.73,548864,1658.7557151317596,0.07875977,1.1086214,339
70.18,0.0012689779,550912,0.2531155,0.9929626239463687,269,0.0036527351,289.36,550912,1664.7940030097961,0.038964845,1.2582557,337
69.98,0.0005446103,552960,0.24942286,0.9863641895353794,270,0.005238109,289.14,552960,1670.8717267513275,0.06069336,0.74423975,339
70.7,0.0020484529,555008,0.2528475,0.9870735071599483,271,0.0075945235,289.01,555008,1676.9034223556519,0.09296875,0.51328534,345
69.26,0.0019128791,557056,0.25343513,0.995995840523392,272,0.004048896,287.1,557056,1682.838708639145,0.046533205,0.5588256,339
65.77,0.0012729848,559104,0.2521341,0.9918890781700611,273,0.0045944215,284.09,559104,1688.8775696754456,0.05546875,0.90591085,340
61.86,-0.0046708216,561152,0.23920889,0.9921981119550765,274,0.007646018,278.57,561152,1694.8947582244873,0.0887207,0.48726314,348
61.99,0.00070732046,563200,0.22507438,0.9910455849021673,275,0.004685335,278.1,563200,1700.772822380066,0.054052733,2.2937536,336
60.76,0.0012541895,565248,0.22372296,0.9945196690969169,276,0.0047091097,274.73,565248,1706.8602540493011,0.056396484,1.1857576,339
56.85,-0.0030662776,567296,0.2322938,0.9903424428775907,277,0.006899738,267.83,567296,1712.8861739635468,0.08022461,0.5391685,343
58.88,-0.0011113456,569344,0.24432524,0.9974554406944662,278,0.0048540276,267.76,569344,1718.8523743152618,0.058984376,0.5087696,336
58.3,-0.0014011126,571392,0.24607584,0.9968512130435556,279,0.005349275,266.44,571392,1724.932063817978,0.06171875,0.29716557,339
60.94,-0.00018463118,573440,0.2457339,0.9970111204311252,280,0.0041420544,268.26,573440,1730.964753627777,0.047216795,0.80379695,334
61.98,-0.0011332941,575488,0.24483952,0.9949260605499148,281,0.003750056,266.84,575488,1737.0881114006042,0.041650392,0.53124416,342
59.16,-0.000925201,577536,0.24010989,0.9943267549388111,282,0.0066290474,261.94,577536,1743.0652058124542,0.08540039,0.4886229,342
61.38,0.00012043931,579584,0.23219737,0.9957411433570087,283,0.003902298,262.55,579584,1749.0457046031952,0.041894533,0.59103847,334
63.65,-0.0010298773,581632,0.22131684,0.9981710399733856,284,0.0043935385,265.1,581632,1755.1750202178955,0.049462892,0.26529714,335
61.68,0.0014948744,583680,0.2140861,0.9914854913949966,285,0.0059814528,262.36,583680,1761.2820978164673,0.074804686,0.5218205,343
63.07,-0.00019332218,585728,0.20566669,0.9968046681024134,286,0.0076504624,262.49,585728,1767.2475335597992,0.0902832,0.39613178,340
65.43,-0.001219155,587776,0.19928853,0.9981450572377071,287,0.005372102,264.32,587776,1773.2619593143463,0.06171875,0.2603229,337
63.4,0.001216057,589824,0.19958813,0.9972158607561141,288,0.004490666,262.11,589824,1779.3300170898438,0.053515624,0.23504622,347
62.25,-0.0046050213,591872,0.18158329,0.9978105823975056,289,0.007050696,260.2,591872,1785.2203524112701,0.07998047,0.35886034,338
66.03,0.00041485336,593920,0.15465958,0.9953642571344972,290,0.0037779748,264.37,593920,1791.2638449668884,0.042675782,1.2697676,340
65.14,-0.0043410915,595968,0.14962882,0.9944663872011006,291,0.007727514,263.35,595968,1797.2846126556396,0.09829102,0.88935804,341
66.78,-0.0020454985,598016,0.14095691,0.9972469168715179,292,0.00655082,264.09,598016,1803.288069486618,0.08198242,0.3307143,339
64.87,0.00024378036,600064,0.13002548,0.9981467364123091,293,0.0050558685,261.7,600064,1809.3179953098297,0.0609375,0.24257877,336
67.4,0.001042023,602112,0.12570718,0.9971181410364807,294,0.0061197453,263.57,602112,1815.4128079414368,0.07763672,0.75399005,343
68.18,-0.0010408418,604160,0.11771901,0.9970842353068292,295,0.007896849,264.29,604160,1821.3823478221893,0.09970703,0.1468285,346
66.96,-0.0003128252,606208,0.09524815,0.9977479849476367,296,0.007620989,261.78,606208,1827.2975521087646,0.086083986,0.23182802,341
66.87,-0.0033009488,608256,0.08443621,0.998528705094941,297,0.007191575,260.79,608256,1833.2958707809448,0.09145508,0.24667725,341
68.98,-0.0028047161,610304,0.08104795,0.9984519715653732,298,0.009069296,261.06,610304,1839.2988646030426,0.10981445,0.14687057,348
66.46,1.0631443e-05,612352,0.075459175,0.9978365649003536,299,0.007345504,257.88,612352,1845.1756343841553,0.09291992,0.32303047,345
69.23,-0.00088185846,614400,0.066901565,0.9962395036127418,300,0.006226063,259.45,614400,1851.1034188270569,0.07832031,1.0582869,347
72.58,-0.0009544467,616448,0.06301555,0.9972791932523251,301,0.0056807175,262.58,616448,1857.0075857639313,0.068310544,0.641541,342
72.77,0.0008515321,618496,0.049376864,0.9981055976822972,302,0.0054749297,261.78,618496,1862.9872107505798,0.062597655,0.37035474,346
71.85,0.0014059047,620544,0.038010847,0.9924886799417436,303,0.0077194953,258.79,620544,1868.8993334770203,0.092480466,2.0811257,347
73.17,-0.004289142,622592,0.027920282,0.9972673815209419,304,0.008427832,259.41,622592,1874.797304391861,0.10117187,0.67131335,343
71.18,0.0016146926,624640,0.009232962,0.9959119027480483,305,0.0141539825,256.17,624640,1880.7557651996613,0.14223632,0.11955707,352
69.05,0.0014573389,626688,0.004157065,0.9966886437032372,306,0.0063955234,251.75,626688,1886.575476884842,0.07832031,0.3306764,356
70.86,-0.000686887,628736,0.0099956915,0.9964560684747994,307,0.00565128,252.43,628736,1892.3302490711212,0.068554685,0.8856338,345
71.09,0.0024638793,630784,0.018953133,0.995755837764591,308,0.00975164,251.81,630784,1898.2533118724823,0.11762695,0.29831496,350
67.93,0.0011050997,632832,0.032865264,0.9959144243039191,309,0.010836113,249.45,632832,1904.1045317649841,0.1293457,0.21499336,348
68.32,0.001686069,634880,0.022590663,0.9839613139629364,310,0.0064071715,250.59,634880,1909.9838654994965,0.072705075,2.1612072,349
69.79,-0.001715743,636928,0.01134027,0.9947273530997336,311,0.007184946,249.67,636928,1915.839358329773,0.09511719,0.678626,353
67.63,-0.0017012886,638976,0.0135105625,0.9885649792850018,312,0.0054553193,247.3,638976,1921.6359565258026,0.06254883,2.3631682,356
64.11,-0.0017663442,641024,0.020879902,0.9918812895193696,313,0.009076541,242.91,641024,1927.386224746704,0.11000977,0.7540291,355
63.57,0.00028860453,643072,0.03222553,0.9961462114006281,314,0.0048463093,242.44,643072,1933.1497304439545,0.059228517,0.524042,350
62.49,0.00015817775,645120,0.031122755,0.9925515074282885,315,0.0049302983,243.14,645120,1939.0010478496552,0.059765626,1.2782513,346
61.91,1.0449262e-05,647168,0.026900092,0.9847460463643074,316,0.005343356,242.22,647168,1944.913099527359,0.068115234,3.0611444,345
63.84,0.0011620818,649216,0.022047414,0.9877406833693385,317,0.007549891,245.48,649216,1950.8449516296387,0.08452149,2.4490328,346
64.78,-0.004281591,651264,0.012940553,0.9980920701054856,318,0.010554514,247.26,651264,1956.7539703845978,0.1270996,0.2958677,357
61.26,0.0038143992,653312,0.004091588,0.9953107656911016,319,0.007988066,244.05,653312,1962.4919900894165,0.09296875,0.27956817,349
62.48,-0.007533646,655360,0.0051808003,0.9958747550845146,320,0.009983414,244.38,655360,1968.3514144420624,0.11601563,0.7492198,350
65.55,-0.00040161275,657408,0.01027122,0.9956577238626778,321,0.008774571,245.2,657408,1974.1975829601288,0.10805664,0.85182923,353
66.14,0.001441367,659456,0.0042845197,0.9888255577534437,322,0.004701115,246.36,659456,1979.987050294876,0.055664062,1.1390771,345
65.24,-0.0026129126,661504,0.00779423,0.9964438953902572,323,0.008191406,246.06,661504,1985.9087059497833,0.10019531,0.5813254,352
64.0,0.0016147511,663552,0.01248001,0.9967609995510429,324,0.008483859,245.21,663552,1991.72052526474,0.09448242,0.60197705,355
66.77,0.00025859958,665600,0.0015934419,0.9966523558832705,325,0.006933267,247.75,665600,1997.4786682128906,0.07558594,0.8029086,350
65.38,0.003274119,667648,-0.013020419,0.9949418329633772,326,0.008132701,246.24,667648,2003.3303894996643,0.09394531,0.41596764,350
63.25,0.0021941324,669696,-0.02712296,0.9946302743628621,327,0.006453504,243.83,669696,2009.1796052455902,0.078027345,0.5270919,354
60.66,-0.00012315824,671744,-0.037623823,0.9966258136555552,328,0.010999239,240.66,671744,2014.9633703231812,0.13291016,0.50037134,356
62.33,0.0008325518,673792,-0.034836497,0.9971658270806074,329,0.0060086832,243.23,673792,2020.7128269672394,0.072509766,0.53078693,360
61.41,-0.0030789976,675840,-0.030372377,0.9974981888663024,330,0.012477472,242.93,675840,2026.4008781909943,0.1480957,0.15813746,359
62.78,-0.0012903574,677888,-0.030738642,0.9968513303902,331,0.0074444627,243.65,677888,2032.0977621078491,0.09458008,0.4954358,354
63.62,0.00096115575,679936,-0.044792637,0.9956794050522149,332,0.0063094557,245.3,679936,2037.8820161819458,0.07285156,0.7787819,352
64.21,0.001434048,681984,-0.057947468,0.9890323197469115,333,0.0066249617,247.4,681984,2043.6946985721588,0.08139648,1.8597199,354
63.78,0.002032162,684032,-0.06355752,0.9959871200844646,334,0.007959143,245.19,684032,2049.4815225601196,0.09897461,0.35939193,360
62.83,-0.002421292,686080,-0.06222447,0.9976911523845047,335,0.010121682,245.78,686080,2055.1666140556335,0.12739258,0.31912357,354
64.4,0.0005942474,688128,-0.05369521,0.994621544610709,336,0.0076348754,246.62,688128,2060.950996160507,0.0921875,0.74543905,353
65.33,-0.0014886102,690176,-0.041239668,0.9972734332550317,337,0.0069501465,248.19,690176,2066.7407491207123,0.088085935,0.66005147,350
67.09,0.002332095,692224,-0.03281548,0.9911259217187762,338,0.008517427,249.33,692224,2072.5795378684998,0.10551758,0.9425532,355
67.42,-0.0015268705,694272,-0.021030273,0.997910538688302,339,0.008132844,249.45,694272,2078.3446984291077,0.10019531,0.25621578,360
70.39,-0.002197242,696320,-0.011343333,0.9920904617756605,340,0.0081027895,252.06,696320,2084.0205092430115,0.09853516,1.3695717,354
67.46,0.0039899047,698368,-0.01395413,0.9942243490368128,341,0.008123783,249.14,698368,2089.794183731079,0.09101562,0.48952612,353
67.41,0.0050651045,700416,-0.009470127,0.9965820808429271,342,0.0065283068,249.26,700416,2095.5916690826416,0.07167969,0.35509807,350
67.31,-0.00060859765,702464,-0.008120462,0.9947860967367887,343,0.010329604,249.21,702464,2101.4321649074554,0.12788086,0.4941631,353
65.09,0.0031135837,704512,-0.01036424,0.9955439134500921,344,0.0059300596,247.22,704512,2107.2211656570435,0.07197265,0.5451981,354
65.71,-0.0009052586,706560,-0.015439695,0.9967601196840405,345,0.0074741505,247.82,706560,2113.0081701278687,0.09379883,0.70747036,356
