serial_timesteps,policy_entropy,total_timesteps,ep_reward_mean,ep_len_mean,policy_loss,clipfrac,fps,approxkl,n_updates,explained_variance,value_loss,time_elapsed
395264,3.0132499,395264,1603.0644015400003,1701.75,-0.0010692325,0.020898437,301,0.0022912936,193,0.15755271911621094,10.400018,1281.1724009513855
397312,3.0152004,397312,1617.13193083,1716.45,-0.002242574,0.047460936,298,0.0042360355,194,0.16950881481170654,11.324205,1287.9631841182709
399360,3.0094543,399360,1628.9282873500006,1728.73,-0.0014952963,0.029492188,298,0.0030754232,195,0.13391578197479248,12.042004,1294.817708492279
401408,3.0066886,401408,1643.6371945800001,1743.61,-0.0043025105,0.051855467,299,0.0043961867,196,0.05329245328903198,13.292539,1301.6696028709412
403456,3.0131316,403456,1645.5077972600002,1745.17,-0.001945969,0.036035158,296,0.0030673356,197,0.04339635372161865,14.377823,1308.519884109497
405504,3.0170546,405504,1653.85834148,1753.63,-0.0013918702,0.0390625,298,0.003645877,198,0.07978403568267822,14.7593565,1315.4403231143951
407552,3.0157876,407552,1653.75117537,1753.63,-0.0014162654,0.04848633,297,0.003815494,199,0.12040507793426514,14.474614,1322.3062777519226
409600,3.0150075,409600,1658.49981004,1758.23,-0.0004348897,0.015673827,297,0.0019127261,200,0.1375718116760254,14.561114,1329.1852707862854
411648,3.017274,411648,1659.94210628,1759.27,-0.0034911218,0.045947265,294,0.003865913,201,0.08099484443664551,15.680649,1336.072415113449
413696,3.0197902,413696,1660.3525317800002,1759.27,-0.002794017,0.05517578,296,0.0046778927,202,0.11134308576583862,15.779686,1343.0187866687775
415744,3.0219944,415744,1660.8074833500002,1759.27,-0.0029336049,0.05102539,297,0.004340858,203,0.04147845506668091,16.375195,1349.9165093898773
417792,3.0258288,417792,1661.0092934300003,1759.27,-0.002320455,0.026611328,299,0.0026474863,204,0.04425448179244995,17.24189,1356.8004140853882
419840,3.021051,419840,1661.1692865900002,1759.27,-0.001077119,0.010791016,297,0.0017584022,205,0.09691661596298218,16.118687,1363.6358623504639
421888,3.016409,421888,1674.6380165100002,1773.42,-0.0017597493,0.028466797,292,0.0027247847,206,0.032003819942474365,17.176723,1370.517842054367
423936,3.0178704,423936,1690.4755590099999,1789.95,-0.006385344,0.07558594,296,0.00559678,207,-0.0044890642166137695,17.865501,1377.5093970298767
425984,3.0291326,425984,1706.08523749,1805.92,-0.0036148678,0.0680664,297,0.005514443,208,0.0798654556274414,17.175972,1384.417159795761
428032,3.030074,428032,1721.85171972,1822.22,-0.0034582429,0.04067383,294,0.0038873102,209,0.2583737373352051,15.207675,1391.3119223117828
430080,3.0303507,430080,1736.7116349600003,1837.44,-0.0010259876,0.030957032,297,0.0029820479,210,-0.012175440788269043,18.493057,1398.2708864212036
432128,3.0340984,432128,1752.5624517899996,1854.06,0.00028003272,0.01689453,296,0.00203889,211,0.02751898765563965,18.17989,1405.1674389839172
434176,3.0319362,434176,1763.0327176399996,1864.55,-0.0023539667,0.061914064,294,0.0047037285,212,0.004824638366699219,18.563469,1412.080637216568
436224,3.026402,436224,1771.5453678600002,1873.42,-0.002716064,0.048828125,295,0.0042406516,213,0.021795332431793213,18.695034,1419.0419936180115
438272,3.016401,438272,1773.01961268,1874.72,-0.0013969658,0.034570314,297,0.0033342347,214,0.045810580253601074,18.321201,1425.964672088623
440320,3.0076718,440320,1789.10047041,1891.31,-0.0024264988,0.047802735,293,0.0044305604,215,0.04227083921432495,18.443926,1432.8587381839752
442368,3.0043917,442368,1800.0689124,1902.51,-0.00023524743,0.034814455,295,0.0032600523,216,0.043663978576660156,18.001913,1439.8377616405487
444416,3.0039153,444416,1816.2296364000001,1919.32,-0.0013591145,0.0126953125,298,0.0018188052,217,-0.01862621307373047,18.725529,1446.7732331752777
446464,2.9985735,446464,1829.70565149,1933.06,-0.0020939244,0.029785156,298,0.0028027354,218,0.12349188327789307,17.29019,1453.630027294159
448512,3.0025592,448512,1846.3830603100002,1950.37,-0.0003926009,0.020410156,293,0.0022850488,219,-0.002485990524291992,18.880669,1460.5040483474731
450560,3.007312,450560,1860.2548242699997,1964.67,-0.0019263297,0.025244141,297,0.0024632425,220,0.07516217231750488,18.066992,1467.493520975113
452608,3.0205712,452608,1876.43942926,1981.33,-0.0019175087,0.038134765,297,0.0034127054,221,-0.03488504886627197,19.074747,1474.385142326355
454656,3.0309181,454656,1880.95745216,1986.3,-0.002779257,0.04741211,294,0.003981974,222,-0.0065451860427856445,18.837517,1481.260824918747
456704,3.040669,456704,1890.2569557100003,1995.29,-0.0009173505,0.03251953,293,0.0030387244,223,0.006603598594665527,18.506084,1488.2053699493408
458752,3.0490074,458752,1900.38380512,2005.85,-0.0011395827,0.031835936,295,0.002839031,224,0.05208200216293335,18.148884,1495.1733570098877
460800,3.050911,460800,1900.3634907300002,2005.85,-0.001937838,0.017919922,293,0.0024359724,225,0.06770169734954834,18.593351,1502.1060750484467
462848,3.0518248,462848,1900.6385639000002,2005.85,-0.0027757178,0.056689452,294,0.004991998,226,0.0685645341873169,18.3969,1509.0817985534668
464896,3.0571005,464896,1900.51784935,2005.85,-0.0005368687,0.011865234,297,0.0018488031,227,-0.037886977195739746,18.910402,1516.0344262123108
466944,3.0671291,466944,1907.84789468,2013.45,-0.0017270797,0.04091797,294,0.003705884,228,0.13248789310455322,17.327168,1522.9251108169556
468992,3.082124,468992,1907.5613859999999,2013.45,7.282875e-05,0.021240234,294,0.002540301,229,0.058833181858062744,18.447199,1529.8802053928375
471040,3.0874696,471040,1921.5853356,2027.7,0.00088041055,0.02319336,292,0.0024080349,230,0.04187643527984619,18.563334,1536.8292708396912
473088,3.0951357,473088,1921.8062151599995,2027.7,-0.0015129838,0.034179688,298,0.0031468768,231,-0.006396055221557617,18.942497,1543.8256196975708
475136,3.103126,475136,1922.3064740599998,2027.7,-0.00018579536,0.017089844,295,0.0021248069,232,0.06812822818756104,18.49151,1550.6897056102753
477184,3.0977664,477184,1934.1777607399997,2039.31,-0.0011748476,0.030664062,293,0.0028112046,233,-0.012778997421264648,18.7354,1557.6218132972717
479232,3.0978963,479232,1934.8518215399997,2039.31,-0.0023542265,0.057373047,296,0.004791378,234,-0.02345907688140869,19.06168,1564.591239452362
481280,3.108706,481280,1935.1643045299998,2039.31,-0.0016773958,0.03251953,296,0.00283503,235,0.04058098793029785,18.573425,1571.50022149086
483328,3.1245475,483328,1934.88373429,2039.31,-0.0017647488,0.019091796,301,0.0020265603,236,0.13856899738311768,17.852728,1578.4050641059875
485376,3.1203723,485376,1935.16844316,2039.31,-0.0049144574,0.05620117,293,0.0046217795,237,0.16796177625656128,17.45417,1585.1973028182983
487424,3.1217406,487424,1935.3345449800001,2039.31,-0.004036958,0.047265626,294,0.0044095875,238,0.15246683359146118,17.557957,1592.1753618717194
489472,3.1299205,489472,1935.62540468,2039.31,-0.001152633,0.031396486,296,0.0027728647,239,0.0322604775428772,18.57346,1599.1201794147491
491520,3.1347084,491520,1935.7495119199998,2039.31,-0.0011967728,0.030761719,298,0.0029231443,240,0.0063163042068481445,19.023418,1606.0239243507385
493568,3.1409764,493568,1936.2344826999997,2039.31,-0.000807037,0.020654297,297,0.0023769639,241,0.030653715133666992,19.067656,1612.8824684619904
495616,3.1537302,495616,1936.5436079499998,2039.31,0.0003808001,0.009765625,298,0.0012593595,242,0.02478349208831787,18.868835,1619.7660744190216
497664,3.1713643,497664,1937.1526093899995,2039.31,-0.00050165673,0.027978515,296,0.0025749689,243,0.03146994113922119,18.319828,1626.6387383937836
499712,3.1830747,499712,1937.5315746299998,2039.31,-0.0008058885,0.025927734,302,0.0022961863,244,0.07132148742675781,18.52594,1633.5470490455627
501760,3.2026722,501760,1937.5060605099995,2039.31,-0.0019393063,0.055859376,301,0.0044506844,245,0.05163764953613281,18.732439,1640.3237330913544
503808,3.2198086,503808,1937.58655435,2039.31,-0.0032578774,0.04248047,298,0.0038207765,246,0.1164892315864563,18.174498,1647.1255095005035
505856,3.212928,505856,1937.5610630199997,2039.31,-0.0012573978,0.009521484,302,0.0015177091,247,0.09265035390853882,18.456112,1653.9808011054993
507904,3.2098248,507904,1937.5389119899999,2039.31,-0.00018939686,0.008740234,303,0.0013334271,248,0.11408668756484985,18.414505,1660.7571046352386
509952,3.2276816,509952,1937.91452877,2039.31,-0.00019778553,0.029443359,301,0.0027260305,249,0.09220677614212036,18.461803,1667.514740228653
512000,3.2403297,512000,1937.8634615899998,2039.31,-0.003439254,0.034375,303,0.0031795553,250,0.05294233560562134,18.969782,1674.3019480705261
514048,3.2608318,514048,1938.0451676999999,2039.31,-0.0021518662,0.052734375,298,0.004401615,251,0.09742140769958496,18.064268,1681.0605523586273
516096,3.2737002,516096,1937.8059741500003,2039.31,-0.0031475325,0.03354492,296,0.002869894,252,0.12908297777175903,18.153519,1687.9355487823486
518144,3.2784207,518144,1937.9998155399999,2039.31,-0.003016558,0.054492187,295,0.004441974,253,0.019733548164367676,19.028017,1694.8518006801605
520192,3.2866414,520192,1938.18741427,2039.31,-0.0008539498,0.015039062,297,0.0016473752,254,0.03053116798400879,19.096142,1701.778015613556
522240,3.28424,522240,1937.99697073,2039.31,-0.00061411114,0.02836914,297,0.0028400626,255,0.04248768091201782,18.543264,1708.6691994667053
524288,3.3003972,524288,1938.1676948100003,2039.31,-0.0037469796,0.030810546,298,0.002780371,256,0.03942173719406128,18.653606,1715.5501778125763
526336,3.319945,526336,1938.3225670900001,2039.31,-0.002658517,0.03569336,302,0.0031296604,257,0.06964123249053955,18.41217,1722.4049339294434
528384,3.3378587,528384,1938.81593041,2039.31,-0.002609673,0.048339844,304,0.0039089564,258,0.12680137157440186,17.922396,1729.1759548187256
530432,3.3461785,530432,1938.6436030099999,2039.31,-0.0005891051,0.007373047,298,0.0013350716,259,0.09520697593688965,18.210114,1735.908561706543
532480,3.3420036,532480,1938.8009002799997,2039.31,-0.0007706258,0.026123047,302,0.0027031838,260,5.3882598876953125e-05,18.539576,1742.7817990779877
534528,3.3390775,534528,1938.7221448799994,2039.31,0.00041396124,0.015820313,296,0.001809407,261,0.036235153675079346,18.606998,1749.5565881729126
536576,3.3453088,536576,1938.8663010499995,2039.31,-0.00028209374,0.0048828125,300,0.000964046,262,-0.012885093688964844,19.019304,1756.4617629051208
538624,3.3605037,538624,1938.9692054499997,2039.31,-0.0034314375,0.032324217,304,0.0030538263,263,0.12195706367492676,17.927578,1763.2713737487793
540672,3.3820865,540672,1939.2120909199998,2039.31,-0.0033740886,0.037158202,299,0.003177726,264,0.030160248279571533,18.85048,1770.009558916092
542720,3.395787,542720,1939.29185493,2039.31,0.00016168451,0.04736328,297,0.0041017043,265,0.06764662265777588,18.36127,1776.8536989688873
544768,3.4083753,544768,1939.4162105999997,2039.31,-0.0009345727,0.01796875,296,0.0020442146,266,0.04353708028793335,18.774794,1783.729231595993
546816,3.4309278,546816,1939.1589676999997,2039.31,-0.002511459,0.030126953,297,0.0024308441,267,0.007257938385009766,18.698874,1790.6413850784302
548864,3.4435506,548864,1939.0831568199999,2039.31,-0.0019590154,0.020703126,299,0.0024986465,268,0.04884403944015503,18.35577,1797.51713681221
550912,3.4438667,550912,1939.2814226800003,2039.31,-0.0009258413,0.010449219,300,0.0012490132,269,-0.027926206588745117,19.31731,1804.364614725113
552960,3.463307,552960,1939.7742243799999,2039.31,-0.0021644596,0.021826172,299,0.002073138,270,-0.024404287338256836,19.396576,1811.1889333724976
555008,3.4763381,555008,1939.64346761,2039.31,-0.00096061325,0.023486327,303,0.0026005115,271,0.12602543830871582,18.493856,1818.0307977199554
557056,3.470367,557056,1939.9249611399998,2039.31,-0.0009840683,0.019433593,301,0.0024650749,272,0.018453001976013184,18.760845,1824.7875683307648
559104,3.4647992,559104,1939.77337268,2039.31,-0.0019699067,0.032421876,304,0.0028147355,273,0.12485206127166748,18.201096,1831.5852575302124
561152,3.4602733,561152,1939.74736386,2039.31,-0.001614592,0.022558594,304,0.002626834,274,0.12789100408554077,17.906055,1838.3031160831451
563200,3.4412465,563200,1939.4052455199999,2039.31,-0.00074443966,0.019726563,302,0.0022004861,275,0.11940187215805054,18.166147,1845.0219089984894
565248,3.4400506,565248,1939.7237677400003,2039.31,-0.0003993325,0.011572266,309,0.0016447942,276,-0.050698161125183105,19.317135,1851.8011412620544
567296,3.4508603,567296,1939.71983671,2039.31,-0.00030456096,0.011035156,301,0.0016049119,277,0.004795551300048828,18.898079,1858.4286324977875
569344,3.4524693,569344,1939.9724526900004,2039.31,-0.0011934389,0.015820313,304,0.0020093299,278,0.04886758327484131,18.224682,1865.2261893749237
571392,3.4509907,571392,1940.2103705400002,2039.31,-0.0022134245,0.047802735,304,0.0040132017,279,0.08038824796676636,18.030521,1871.9493114948273
573440,3.4443898,573440,1941.1349404000002,2039.31,-0.0014297257,0.017871093,301,0.002236148,280,-0.005908966064453125,19.171886,1878.6804206371307
575488,3.439799,575488,1941.3401851300002,2039.31,-0.0019120518,0.026464844,301,0.0026705065,281,0.0786275863647461,18.556316,1885.4802663326263
577536,3.435592,577536,1941.62510453,2039.31,-0.0027726272,0.03413086,302,0.0032224755,282,0.009436547756195068,19.020876,1892.2861366271973
579584,3.4371026,579584,1941.7104037300003,2039.31,-0.00062148203,0.029003907,300,0.002588513,283,0.11164432764053345,18.167799,1899.0507526397705
581632,3.4443684,581632,1942.1282766700006,2039.31,-0.0006312075,0.035205077,302,0.0031726956,284,0.07294595241546631,18.703266,1905.8613731861115
583680,3.4528775,583680,1942.5360906800001,2039.31,-0.00079518306,0.0126953125,303,0.0013977239,285,0.007635056972503662,18.549267,1912.635764837265
585728,3.4612205,585728,1942.4019411900001,2039.31,-0.0006045266,0.017675782,302,0.0019420205,286,0.05545157194137573,18.533283,1919.3891534805298
587776,3.4658985,587776,1942.2328318900002,2039.31,0.0010634526,0.020166015,303,0.0020954146,287,0.021376192569732666,18.266024,1926.1623978614807
589824,3.477512,589824,1942.4145357300001,2039.31,-0.002993532,0.027392577,305,0.0026471666,288,0.03488922119140625,18.62785,1932.9011924266815
591872,3.4979858,591872,1942.8912521099999,2039.31,-0.00043485936,0.01875,303,0.0022641018,289,0.08094388246536255,18.146845,1939.6005301475525
593920,3.4958687,593920,1952.7651105399998,2049.0,0.0003542761,0.0015625,304,0.0006065356,290,0.024805188179016113,18.463268,1946.3405392169952
595968,3.4818244,595968,1953.3928011799997,2049.0,-0.0019457309,0.03227539,303,0.0032604742,291,0.013147056102752686,18.761295,1953.0672137737274
598016,3.4804225,598016,1953.6973880799999,2049.0,-0.004675489,0.030566406,306,0.00306919,292,0.13509321212768555,17.44642,1959.8115243911743
600064,3.4834545,600064,1953.9416961900001,2049.0,-0.0008678876,0.039501954,304,0.0034744306,293,0.012482404708862305,18.717094,1966.4932062625885
602112,3.4770393,602112,1954.27487089,2049.0,-0.0011077325,0.034814455,307,0.0030478442,294,0.06883656978607178,18.57378,1973.2295920848846
604160,3.4715412,604160,1954.5961610799998,2049.0,-0.003915752,0.039892577,301,0.0036709178,295,0.08322292566299438,18.463942,1979.882770061493
606208,3.4708283,606208,1954.7120222400004,2049.0,-0.0018326805,0.029589843,301,0.0028755323,296,0.08200281858444214,17.978935,1986.6804168224335
608256,3.4604416,608256,1954.76602122,2049.0,-0.0014252707,0.027050782,301,0.0029323304,297,0.05842626094818115,18.668413,1993.4669992923737
610304,3.4477744,610304,1954.73295294,2049.0,-0.0008812382,0.019824218,301,0.002276132,298,0.059774160385131836,18.251406,2000.2539217472076
612352,3.4417534,612352,1954.9750885199996,2049.0,-0.0010438657,0.0140625,299,0.0018722772,299,0.1138048768043518,17.945852,2007.0454409122467
614400,3.451695,614400,1954.8655390999995,2049.0,-0.0015480875,0.02368164,304,0.0024267803,300,0.012406408786773682,18.677172,2013.8751497268677
616448,3.4681346,616448,1955.1720079399997,2049.0,-0.0010270989,0.026708985,304,0.0026419805,301,0.016024768352508545,18.608547,2020.5992105007172
618496,3.490889,618496,1955.2175758699998,2049.0,-0.00046719666,0.010302735,302,0.0012909515,302,0.043162405490875244,18.523762,2027.3245429992676
620544,3.5045686,620544,1953.1614296499997,2046.76,7.303179e-05,0.0128417965,306,0.0015263527,303,0.025253355503082275,37.254753,2034.0869944095612
622592,3.5160682,622592,1951.2156997800003,2044.71,-0.0019827145,0.0234375,301,0.0022797936,304,0.2576451301574707,16.792334,2040.7701077461243
624640,3.5265572,624640,1951.2582734300001,2044.71,-0.0015556026,0.027636718,302,0.0028805104,305,0.05702906847000122,18.30096,2047.5721454620361
626688,3.5331085,626688,1951.66074163,2044.71,5.5741653e-05,0.009326172,303,0.0016471535,306,-0.016277790069580078,19.151157,2054.348891019821
628736,3.541369,628736,1951.6779275299998,2044.71,-0.00046076393,0.021337891,307,0.002203723,307,0.23841512203216553,16.667536,2061.1008162498474
630784,3.555653,630784,1951.6036755400003,2044.71,-0.0027722097,0.022851562,302,0.0022037872,308,0.06942033767700195,18.541607,2067.7558937072754
632832,3.573211,632832,1912.4737290499997,2004.17,-0.0045678653,0.05629883,299,0.004540169,309,0.14712095260620117,50.946457,2074.529994726181
634880,3.587733,634880,1900.1988724699997,1991.26,-0.001195961,0.028173828,301,0.0028575328,310,0.11331480741500854,17.565876,2081.3630673885345
636928,3.605801,636928,1849.75538865,1938.55,-0.002064439,0.04086914,300,0.0035101206,311,0.1198086142539978,68.26744,2088.1590259075165
638976,3.631392,638976,1835.4406873,1924.46,-0.002696565,0.030908203,305,0.002832375,312,0.11177247762680054,36.26869,2094.9844460487366
641024,3.654512,641024,1835.60738617,1924.46,-0.0012832974,0.017236328,306,0.0017175414,313,0.04185795783996582,19.29597,2101.6839094161987
643072,3.666453,643072,1835.4799534000003,1924.46,-0.007394685,0.06547852,302,0.005443353,314,0.16292619705200195,17.537329,2108.3728482723236
645120,3.6755276,645120,1814.0296888999999,1901.97,-0.0014413066,0.019335937,303,0.0021084333,315,0.13100892305374146,35.59382,2115.1365468502045
647168,3.6847756,647168,1813.95281822,1901.97,-0.0045154314,0.06772461,304,0.0054375646,316,0.04744231700897217,18.272587,2121.889997959137
649216,3.6973069,649216,1813.49060467,1901.97,-0.0018332299,0.030712891,303,0.0029715311,317,0.11094462871551514,17.863941,2128.627683877945
