n_updates,total_timesteps,ep_len_mean,value_loss,fps,policy_entropy,clipfrac,serial_timesteps,time_elapsed,explained_variance,approxkl,policy_loss,ep_reward_mean
196,401408,190.53,6.1893525e-07,371,1.2878959,0.06865235,401408,1040.932647228241,-2.621304750442505,0.0056411168,-0.0050524212,0.0
197,403456,189.72,1.158578e-07,392,1.2823794,0.015234375,403456,1046.4499037265778,0.5892230570316315,0.0020348597,0.00052711123,0.0
198,405504,187.74,4.814721e-08,379,1.2722267,0.03125,405504,1051.673733472824,0.8273043036460876,0.0031261027,-0.00077852333,0.0
199,407552,185.97,4.004748e-08,363,1.2638323,0.036083985,407552,1057.0651986598969,0.85355044901371,0.003601123,-0.0016671509,0.0
200,409600,185.59,4.0341973e-08,371,1.2584205,0.040478516,409600,1062.706745147705,0.8309620916843414,0.003744584,-0.0012678633,0.0
201,411648,184.51,6.770687e-08,376,1.2519668,0.056396484,411648,1068.2196960449219,0.6636602878570557,0.0047752676,-0.0033953167,0.0
202,413696,184.5,2.3372023e-08,371,1.2434645,0.027929688,413696,1073.6565186977386,0.6216171085834503,0.002912962,0.0009795738,0.0
203,415744,184.11,7.730408e-08,383,1.2452857,0.031152343,415744,1079.1764087677002,0.3280409574508667,0.0030377163,-6.692011e-05,0.0
204,417792,183.39,9.62112e-06,379,1.2527157,0.042041015,417792,1084.5247068405151,0.2094922661781311,0.0036953532,-0.0011709769,0.0
205,419840,183.32,2.5036243e-08,378,1.2540944,0.028955078,419840,1089.9173924922943,-0.4935004711151123,0.0028036973,-0.00011145546,0.0
206,421888,183.25,1.2024205e-07,383,1.2527937,0.029492188,421888,1095.3286321163177,-1.2915503978729248,0.0028895184,-0.00088210264,0.0
207,423936,183.92,4.3856645e-07,383,1.243803,0.058154296,423936,1100.667620897293,-0.03071749210357666,0.0049628792,-0.0045873565,0.0
208,425984,185.33,1.9969916e-06,369,1.2454673,0.048046876,425984,1106.015691280365,-1.3880152702331543,0.004623211,-0.0039912057,0.0
209,428032,186.22,6.5631684e-06,368,1.250018,0.03955078,428032,1111.5599372386932,-1.3907804489135742,0.0035804932,-0.0026894645,0.0
210,430080,186.92,9.661119e-08,374,1.2331398,0.04575195,430080,1117.125441789627,0.8758948966860771,0.004104736,-0.0022241361,0.0
211,432128,187.65,1.2018048e-06,368,1.2151321,0.027734375,432128,1122.5959792137146,0.9196291044354439,0.0028224462,-0.0012869328,0.0
212,434176,188.97,1.0097885e-05,389,1.2015669,0.042822264,434176,1128.1493153572083,0.8694495260715485,0.003844854,-0.0006842483,0.0
213,436224,190.56,1.9468993e-07,366,1.1987896,0.034814455,436224,1133.4060471057892,0.7223053276538849,0.003275906,0.00037421798,0.0
214,438272,192.36,1.0224077e-07,393,1.1959997,0.04873047,438272,1138.991707086563,0.965749729424715,0.00430985,-0.0031442605,0.0
215,440320,194.55,9.703017e-07,379,1.1963967,0.030322265,440320,1144.2026422023773,0.8556452542543411,0.0030941155,-0.0008306457,0.0
216,442368,196.65,4.770979e-06,334,1.1923254,0.038720705,442368,1149.6038973331451,0.8915241211652756,0.0037721223,-0.0008664854,0.0
217,444416,198.92,9.450291e-08,372,1.1848464,0.06035156,444416,1155.7326488494873,0.2414572834968567,0.004969706,-0.0025248632,0.0
218,446464,200.36,3.088031e-05,382,1.1759439,0.053955078,446464,1161.239220380783,0.8763870149850845,0.004586557,-0.0040291334,0.0
219,448512,202.46,7.370555e-06,364,1.1863848,0.061865233,448512,1166.5904064178467,-4.756247043609619,0.0050299233,-0.0042771962,0.0
220,450560,205.54,1.028965e-06,383,1.1993377,0.030615235,450560,1172.203887462616,0.8537835627794266,0.0032122165,-0.0011560719,0.0
221,452608,207.43,2.4492972e-06,380,1.2062773,0.037890624,452608,1177.5427210330963,0.9803247842937708,0.0035871076,-0.0018407194,0.0
222,454656,209.32,7.718325e-06,351,1.214727,0.05883789,454656,1182.9286675453186,0.9716711267828941,0.004909531,-0.0025713407,0.0
223,456704,211.14,4.190894e-07,388,1.223201,0.044384766,456704,1188.7649893760681,0.9526356682181358,0.004003615,-0.0029923706,0.0
224,458752,212.71,2.1327214e-07,369,1.248902,0.061328124,458752,1194.0366082191467,0.9251170679926872,0.0049555637,-0.0028026917,0.0
225,460800,214.15,1.4131215e-05,382,1.270847,0.038085938,460800,1199.577243089676,0.9083170965313911,0.0034154202,-0.00051639497,0.0
226,462848,215.55,4.3411227e-08,360,1.2772831,0.03720703,462848,1204.934317111969,0.8773287385702133,0.0035767942,-0.0024751662,0.0
227,464896,216.33,8.4856975e-07,371,1.2827991,0.054101564,464896,1210.6102540493011,0.8328756839036942,0.004496183,-0.0046054646,0.0
228,466944,216.71,5.503219e-08,350,1.2900229,0.024560547,466944,1216.127098083496,0.7284144163131714,0.0026461775,-0.0004968076,0.0
229,468992,216.63,2.8963225e-08,374,1.2946001,0.04111328,468992,1221.975127696991,0.7235606610774994,0.0037462811,-0.002899822,0.0
230,471040,216.36,1.5212814e-07,375,1.2875868,0.025097657,471040,1227.4441514015198,0.5384921729564667,0.002856933,-0.00036581667,0.0
231,473088,213.97,6.4367023e-06,370,1.2915113,0.021142578,473088,1232.9059102535248,0.39469999074935913,0.0023673943,-0.0012849354,0.0
232,475136,211.6,1.537349e-05,394,1.301145,0.08320312,475136,1238.4345490932465,-1.704223394393921,0.0062454343,-0.0038516861,0.0
233,477184,208.64,8.744979e-07,391,1.2990516,0.023095703,477184,1243.6299579143524,0.8766515180468559,0.00264897,-0.0012905538,0.0
234,479232,205.44,2.140404e-06,375,1.2883651,0.026855469,479232,1248.8614308834076,0.9631009697914124,0.0026930152,-0.0013768647,0.0
235,481280,202.27,8.38467e-07,373,1.2738098,0.022802735,481280,1254.3150570392609,0.9357531368732452,0.0025896854,-0.0013327636,0.0
236,483328,197.93,1.6042702e-06,399,1.2502617,0.0147949215,483328,1259.7978384494781,0.8944904953241348,0.0020939664,-5.9798465e-05,0.0
237,485376,194.84,9.929951e-07,376,1.2412974,0.03691406,485376,1264.91992521286,0.8460412621498108,0.0034986616,-0.0011659428,0.0
238,487424,192.21,1.0871939e-05,390,1.2446005,0.027392577,487424,1270.3622460365295,0.886943094432354,0.0027307265,-0.0014786056,0.0
239,489472,189.52,4.2832062e-07,389,1.2577496,0.062597655,489472,1275.6138031482697,0.9099255800247192,0.0050867843,-0.0038014078,0.0
240,491520,188.38,1.1838201e-07,364,1.265551,0.057275392,491520,1280.8771715164185,0.8950188681483269,0.0048273243,-0.0037443177,0.0
241,493568,188.8,5.689059e-07,384,1.2801421,0.043554686,493568,1286.4928967952728,0.8662725538015366,0.0038221318,-0.00221883,0.0
242,495616,189.65,1.0531993e-05,370,1.2870073,0.053857423,495616,1291.815364599228,0.7644089311361313,0.004729543,-0.0027550808,0.0
243,497664,191.88,4.1661465e-08,353,1.2806256,0.041894533,497664,1297.3407304286957,0.6560648679733276,0.0037589923,-0.0005259576,0.0
244,499712,195.08,4.523923e-08,392,1.2820778,0.03652344,499712,1303.1403419971466,0.5092064142227173,0.0033202316,0.00072612544,0.0
245,501760,197.76,2.417408e-06,378,1.2837865,0.02626953,501760,1308.3563516139984,-1.211092233657837,0.0027339521,0.00022513175,0.0
246,503808,201.58,9.781202e-07,371,1.2809343,0.033154298,503808,1313.7624781131744,-1.9767217636108398,0.0034264592,-0.0010203773,0.0
247,505856,204.8,8.366576e-08,382,1.2830827,0.027783204,505856,1319.2694852352142,0.7762037068605423,0.002616106,-0.0008348844,0.0
248,507904,207.5,1.3218491e-07,380,1.2706022,0.042285156,507904,1324.6287608146667,0.9073523730039597,0.0041520773,-0.0017070879,0.0
249,509952,210.42,1.622285e-06,394,1.2549641,0.05,509952,1330.0109415054321,0.9155611768364906,0.004335097,-0.004429404,0.0
250,512000,212.61,2.428149e-05,363,1.2484024,0.10078125,512000,1335.1990728378296,-6.143158435821533,0.0077504152,-0.0027205567,0.0
251,514048,214.13,6.8890273e-07,372,1.256418,0.054785155,514048,1340.8353378772736,0.6993245482444763,0.004614925,-0.0033819317,0.0
252,516096,214.59,6.7797725e-07,362,1.2664711,0.078466795,516096,1346.3405039310455,0.972614761441946,0.0060028243,-0.007928247,0.0
253,518144,214.2,1.605791e-07,381,1.2514622,0.04121094,518144,1351.9920008182526,0.971167391166091,0.003993259,-0.0031265959,0.0
254,520192,212.71,2.5879965e-05,387,1.2391253,0.04633789,520192,1357.3621401786804,0.9649595767259598,0.0040260847,-0.001071804,0.0
255,522240,211.4,6.076186e-08,370,1.2399572,0.04663086,522240,1362.6436285972595,0.9375988207757473,0.0040834974,-0.0002878706,0.0
256,524288,210.76,4.98578e-08,395,1.2395189,0.04838867,524288,1368.1747028827667,0.9666753895580769,0.0041917115,-0.0014118493,0.0
257,526336,210.06,2.415182e-07,370,1.2551453,0.068115234,526336,1373.3485360145569,0.9352275282144547,0.0056895334,-0.0030328003,0.0
258,528384,210.09,7.540666e-08,375,1.2627281,0.051855467,528384,1378.8809597492218,0.9020266011357307,0.004479529,-0.0010358349,0.0
259,530432,210.93,1.3755176e-05,371,1.2541318,0.06269531,530432,1384.3318808078766,0.8916094452142715,0.005179207,-0.0052214633,0.0
260,532480,211.66,2.6417712e-08,372,1.2475756,0.04638672,532480,1389.8501279354095,0.8602252453565598,0.003966179,-0.0006196235,0.0
261,534528,212.62,1.09940096e-07,379,1.2548809,0.076171875,534528,1395.3433246612549,0.773058757185936,0.005625315,-0.005239093,0.0
262,536576,214.46,2.6089182e-08,372,1.2667927,0.08730469,536576,1400.740298986435,0.5590950846672058,0.0072127706,-0.005796646,0.0
263,538624,216.75,4.989949e-08,386,1.2766705,0.044140626,538624,1406.2454376220703,0.4183955192565918,0.0040260665,-0.0029853068,0.0
264,540672,218.65,2.785294e-08,382,1.2768455,0.052197266,540672,1411.5435764789581,0.04807990789413452,0.00420745,-0.0047893794,0.0
265,542720,220.49,1.3378808e-06,384,1.2714438,0.04160156,542720,1416.902132987976,-0.5552991628646851,0.0037103966,-0.0010594665,0.0
266,544768,222.22,5.8012906e-06,372,1.2530272,0.018896485,544768,1422.2308206558228,-4.141242504119873,0.0024192827,-0.00021249971,0.0
267,546816,223.19,7.659545e-07,386,1.2363644,0.04584961,546816,1427.7291281223297,0.5693477392196655,0.004221004,-0.0014133181,0.0
268,548864,224.61,1.0361477e-07,381,1.2207714,0.07036133,548864,1433.0329518318176,0.7244047224521637,0.005896537,-0.007830671,0.0
269,550912,225.4,9.1740293e-07,360,1.2121162,0.048291016,550912,1438.4015283584595,0.6265203654766083,0.0042991964,-0.0008518191,0.0
270,552960,225.66,1.3939145e-06,379,1.2137082,0.033203125,552960,1444.0843169689178,-0.5921043157577515,0.0031314888,-9.478621e-05,0.0
271,555008,226.29,1.0467828e-07,364,1.2083789,0.062060546,555008,1449.4836344718933,0.8310932219028473,0.005092652,-0.0044634556,0.0
272,557056,226.9,2.8733823e-05,387,1.1913481,0.05126953,557056,1455.10218167305,0.8763290196657181,0.0046509802,-0.0026694178,0.0
273,559104,226.19,1.7716363e-08,390,1.1818378,0.05649414,559104,1460.3841133117676,0.6716471910476685,0.004793777,-0.0045097633,0.0
274,561152,226.54,2.419579e-08,398,1.1689136,0.031152343,561152,1465.6313335895538,0.4657132029533386,0.0031982395,-0.0008869704,0.0
275,563200,227.87,1.4523548e-08,381,1.1611623,0.035595704,563200,1470.7725758552551,0.41045117378234863,0.0033451275,-0.0034351044,0.0
276,565248,228.91,1.1486341e-08,358,1.1610823,0.042871095,565248,1476.1502799987793,0.4614908695220947,0.0041071596,-0.001017214,0.0
277,567296,229.85,2.6185711e-08,374,1.1332662,0.052978516,567296,1481.8645768165588,0.29593992233276367,0.0053316313,-0.004523926,0.0
278,569344,230.86,2.6213717e-08,366,1.1148643,0.043652344,569344,1487.3387916088104,0.14445000886917114,0.00376141,-0.0019189911,0.0
279,571392,231.83,3.0753853e-08,391,1.11291,0.029541016,571392,1492.9344611167908,-0.17296791076660156,0.0030324834,0.0009148815,0.0
280,573440,233.12,1.4576003e-07,378,1.1138209,0.03779297,573440,1498.1609871387482,-2.5493006706237793,0.0034176372,-0.0006430722,0.0
281,575488,234.27,1.3439722e-05,374,1.1203244,0.06708984,575488,1503.56640958786,-2.5907888412475586,0.0055023073,-0.0034110341,0.0
282,577536,235.44,9.820328e-07,382,1.1430398,0.054248046,577536,1509.0333888530731,-2.456800699234009,0.004689156,-0.005435368,0.0
283,579584,237.38,1.7959181e-07,389,1.1780435,0.044189453,579584,1514.3890812397003,0.565572589635849,0.0038194829,-0.0026748176,0.0
284,581632,239.32,1.3011478e-07,348,1.186092,0.03100586,581632,1519.6523933410645,0.8831573873758316,0.0030794092,-0.0004152845,0.0
285,583680,240.98,7.7290224e-08,346,1.1870015,0.064892575,583680,1525.5223579406738,0.8966940566897392,0.005494251,-0.005877192,0.0
286,585728,241.57,1.2957769e-06,378,1.1844423,0.06035156,585728,1531.4368007183075,0.8263673484325409,0.004951135,-0.0036922097,0.0
287,587776,240.5,9.1424954e-07,388,1.1868342,0.04951172,587776,1536.843497991562,0.8716024607419968,0.0041633975,-0.00401646,0.0
288,589824,240.58,1.0627532e-07,342,1.1959585,0.087695315,589824,1542.1204199790955,0.7739647179841995,0.0067198263,-0.0031688898,0.0
289,591872,239.39,1.4186601e-05,373,1.1969287,0.031152343,591872,1548.0949051380157,0.5710059702396393,0.003244978,0.0013071575,0.0
290,593920,238.67,4.257541e-06,386,1.1984817,0.06328125,593920,1553.5733001232147,0.01368623971939087,0.0052275886,-0.00075318955,0.0
291,595968,237.25,4.5137207e-07,371,1.211068,0.051220704,595968,1558.8715662956238,0.2833278775215149,0.0042469315,-0.001841958,0.0
292,598016,236.26,8.34095e-08,357,1.2428346,0.066308595,598016,1564.383539199829,0.42409956455230713,0.0058475705,-0.0047924854,0.0
293,600064,234.82,6.64359e-08,379,1.2466934,0.03857422,600064,1570.1063313484192,0.6907302141189575,0.0040366193,-0.0024572727,0.0
294,602112,233.57,3.986534e-07,378,1.2343105,0.06201172,602112,1575.5001952648163,0.8024646043777466,0.0049226945,-0.0039350586,0.0
295,604160,231.71,7.310515e-07,383,1.2544492,0.0359375,604160,1580.9125752449036,0.4351978898048401,0.003332675,-0.0029917797,0.0
296,606208,230.69,3.1494455e-06,402,1.2637393,0.072314456,606208,1586.2578518390656,0.687655508518219,0.005683813,-0.003922122,0.0
297,608256,230.24,9.806613e-08,377,1.2606243,0.0375,608256,1591.348177909851,0.46721863746643066,0.0034400087,-0.002127712,0.0
298,610304,230.44,6.204906e-07,365,1.2656066,0.047216795,610304,1596.7715134620667,0.7172362506389618,0.0040775663,-0.002482285,0.0
299,612352,229.96,5.220649e-08,382,1.2588316,0.037402343,612352,1602.3758628368378,0.7264010906219482,0.0037265036,-0.0019132138,0.0
300,614400,229.62,1.3076269e-05,393,1.2479529,0.03745117,614400,1607.7285125255585,0.7636163830757141,0.0036458876,-0.0037428434,0.0
301,616448,229.24,3.2241137e-06,375,1.2424147,0.053027343,616448,1612.9314556121826,-4.274773120880127,0.004619966,-0.004348878,0.0
302,618496,228.97,2.7062973e-07,360,1.240471,0.03334961,618496,1618.3922781944275,0.030435800552368164,0.0031943382,0.00033585262,0.0
303,620544,228.5,1.5006796e-07,364,1.2419541,0.03354492,620544,1624.0711979866028,0.10564756393432617,0.0032117967,-0.0017399006,0.0
304,622592,228.13,7.802479e-08,379,1.2417495,0.061767578,622592,1629.688320159912,0.1022193431854248,0.005261124,-0.0025692438,0.0
305,624640,226.8,4.806187e-07,376,1.2525485,0.037353516,624640,1635.0900542736053,0.16106706857681274,0.0035853821,-0.001408254,0.0
306,626688,225.47,4.3317696e-06,378,1.2593019,0.034814455,626688,1640.5283505916595,-5.559572219848633,0.003471718,-0.0029480213,0.0
307,628736,222.92,1.0941517e-07,385,1.2532959,0.043945312,628736,1645.9351353645325,-0.4768815040588379,0.003937074,-0.0036555615,0.0
308,630784,220.13,1.8952649e-06,365,1.2601398,0.035449218,630784,1651.2513160705566,0.34136253595352173,0.0032050337,-0.0032618165,0.0
309,632832,217.67,5.7394097e-08,370,1.2494152,0.06567383,632832,1656.861614704132,-0.9324923753738403,0.005568906,-0.0046188175,0.0
310,634880,216.71,1.4849104e-07,385,1.2317746,0.04926758,634880,1662.3944253921509,0.18797802925109863,0.0043230676,-0.0012805888,0.0
311,636928,215.54,1.8156354e-06,389,1.2276224,0.03803711,636928,1667.709719657898,-0.8574080467224121,0.0033758623,-0.0022078617,0.0
312,638976,214.06,1.4101884e-06,357,1.2369679,0.07402344,638976,1672.9743168354034,-3.3728036880493164,0.007142774,-0.0065217232,0.0
313,641024,212.72,3.2664648e-06,377,1.2435385,0.029345702,641024,1678.6968319416046,0.6382209360599518,0.0030453533,-0.0006957231,0.0
314,643072,211.32,3.9616488e-08,378,1.2355964,0.044921875,643072,1684.120416879654,0.9326315373182297,0.0041607143,-0.0031327554,0.0
315,645120,209.1,1.2581208e-07,353,1.2371949,0.04482422,645120,1689.537960767746,0.33884763717651367,0.0040857187,-0.0031661645,0.0
316,647168,208.02,2.119037e-07,377,1.229243,0.048095703,647168,1695.3359713554382,0.4713514447212219,0.0039728545,-0.0019199394,0.0
317,649216,206.93,5.618333e-06,374,1.2341135,0.08242188,649216,1700.7573800086975,-3.0545310974121094,0.006646174,-0.0025334414,0.0
318,651264,206.11,5.999188e-08,372,1.2333249,0.058886718,651264,1706.2215459346771,-0.6306945085525513,0.0052458504,-0.0039629196,0.0
319,653312,205.52,3.5330507e-07,386,1.231453,0.02236328,653312,1711.7210099697113,-2.496784210205078,0.0025925532,-0.0008245753,0.0
320,655360,204.73,2.1341489e-06,385,1.239245,0.04477539,655360,1717.0228402614594,0.25529944896698,0.0037464644,6.481202e-05,0.0
321,657408,204.29,5.927446e-06,375,1.2339876,0.07329102,657408,1722.3416106700897,-7.558840751647949,0.0057142447,-0.002902679,0.0
322,659456,203.8,1.9798515e-06,362,1.2246459,0.035009764,659456,1727.802455663681,-0.194677472114563,0.003368159,0.00077268755,0.0
323,661504,202.97,1.0277278e-06,361,1.2402322,0.03671875,661504,1733.4545059204102,0.7616681009531021,0.0033993751,-0.0023502354,0.0
324,663552,202.28,2.4201293e-07,357,1.2600894,0.037744142,663552,1739.122895002365,0.9322486817836761,0.003469884,-0.00015823249,0.0
325,665600,202.41,1.5555884e-07,389,1.2595651,0.06362305,665600,1744.8545424938202,0.9380911253392696,0.005400099,-0.0040118634,0.0
326,667648,202.91,6.4184524e-06,360,1.2518259,0.019335937,667648,1750.1226403713226,0.9054403230547905,0.002300105,-0.00033636033,0.0
327,669696,203.48,5.549695e-08,384,1.2478946,0.04575195,669696,1755.7982757091522,0.6807237863540649,0.0042714695,-0.0016861588,0.0
328,671744,204.13,1.1292652e-07,381,1.2557971,0.04091797,671744,1761.128984451294,0.8203692138195038,0.003991301,-0.0026394553,0.0
329,673792,204.58,1.7939271e-08,399,1.2445488,0.034765624,673792,1766.4970169067383,0.7558301389217377,0.0033179424,-0.0020333566,0.0
330,675840,204.6,2.6597686e-08,365,1.2114996,0.045947265,675840,1771.6218883991241,0.6111797988414764,0.004623522,-0.004058473,0.0
331,677888,205.39,3.2765724e-06,379,1.1979299,0.03984375,677888,1777.2263798713684,0.4819028973579407,0.0034746919,-0.0024436247,0.0
332,679936,206.58,2.3943853e-06,375,1.200836,0.0871582,679936,1782.6216900348663,-5.623318195343018,0.0065298094,-0.0045728954,0.0
333,681984,207.58,4.7282692e-06,396,1.2041948,0.04868164,681984,1788.0736999511719,-0.01759159564971924,0.0041745356,-0.0013344107,0.0
334,684032,208.27,6.129717e-08,363,1.2003245,0.031298827,684032,1793.2354953289032,0.9280511438846588,0.0031292636,-0.0010855154,0.0
335,686080,208.83,2.6839755e-06,370,1.2014523,0.040478516,686080,1798.8690662384033,0.9639156199991703,0.0036368244,-0.0026972224,0.0
336,688128,209.06,1.3898469e-07,357,1.194658,0.046533205,688128,1804.3984818458557,0.9159051179885864,0.0042744568,-0.00413506,0.0
337,690176,209.32,6.734419e-06,384,1.1758858,0.06411133,690176,1810.1344532966614,0.9129671007394791,0.005440387,-0.004102596,0.0
338,692224,210.62,1.2991511e-07,371,1.1669991,0.022998046,692224,1815.4587066173553,0.5779072046279907,0.0027068972,0.0005782943,0.0
339,694272,211.09,5.782429e-08,389,1.1503767,0.0390625,694272,1820.9659042358398,0.6580221652984619,0.0036062729,-0.001083446,0.0
340,696320,211.63,2.587078e-07,371,1.1407845,0.052197266,696320,1826.2253749370575,0.5562159419059753,0.004585975,-0.000114617425,0.0
341,698368,212.14,1.33871845e-05,374,1.1526786,0.058447264,698368,1831.7362432479858,-3.209799289703369,0.0049036117,-0.0039811856,0.0
