time_elapsed,serial_timesteps,total_timesteps,policy_entropy,n_updates,ep_reward_mean,value_loss,fps,clipfrac,ep_len_mean,policy_loss,explained_variance,approxkl
2327.7414543628693,702464,702464,3.3429425,343,1810.35053084,33.015175,299,0.044042967,1910.11,-0.0028899922,0.21167975664138794,0.0037528232
2334.5725877285004,704512,704512,3.356305,344,1809.73436264,18.542536,300,0.03354492,1910.11,-0.0021524013,0.05774050951004028,0.0032991339
2341.394982814789,706560,706560,3.369553,345,1809.8372181,17.966148,296,0.066503905,1910.11,-0.004169387,0.13065773248672485,0.0051137526
2348.3069422245026,708608,708608,3.3944352,346,1809.1800289499997,18.755892,297,0.030078124,1910.11,-0.0015052764,0.05097895860671997,0.0028457565
2355.1890165805817,710656,710656,3.4157119,347,1804.2318936299996,10.583252,296,0.03378906,1905.87,-0.0047272695,0.6639539301395416,0.00296883
2362.102378129959,712704,712704,3.4329524,348,1804.2620418899996,18.128817,300,0.015527343,1905.87,-0.00016980413,0.0765376091003418,0.0019746376
2368.9080889225006,714752,714752,3.4431007,349,1804.0512247499998,19.026955,298,0.04140625,1905.87,-0.0019676134,-0.005841732025146484,0.0036109895
2375.773164510727,716800,716800,3.4587338,350,1804.0251591199997,19.47507,295,0.036230467,1905.87,-0.002168737,0.002530694007873535,0.0033971802
2382.705768585205,718848,718848,3.4653752,351,1804.4494648999998,19.248161,295,0.013183594,1905.87,-0.0009963948,-0.020846128463745117,0.0017431518
2389.6410183906555,720896,720896,3.4650943,352,1804.3646546,19.387905,299,0.0453125,1905.87,-0.0012313735,-0.0020450353622436523,0.003866524
2396.4721982479095,722944,722944,3.4689744,353,1804.1613502999999,18.187136,301,0.03178711,1905.87,-0.002844113,0.11578577756881714,0.003351058
2403.2564935684204,724992,724992,3.482038,354,1804.02609422,18.798231,302,0.024169922,1905.87,-0.0023440938,0.03811955451965332,0.0026757037
2410.031706571579,727040,727040,3.4884121,355,1804.0342811600003,18.81906,302,0.04243164,1905.87,-0.0012173082,0.015872836112976074,0.0036525838
2416.814770460129,729088,729088,3.4786263,356,1804.2456067900002,18.684414,299,0.018310547,1905.87,-0.001172555,0.08353865146636963,0.0021524837
2423.66237449646,731136,731136,3.4741733,357,1804.14888474,18.936317,301,0.019238282,1905.87,-0.0008553679,-0.0025855302810668945,0.0019292112
2430.4488475322723,733184,733184,3.4784846,358,1803.9024499099999,18.641937,298,0.0496582,1905.87,-0.0016743348,0.05843859910964966,0.003944286
2437.3159563541412,735232,735232,3.4823384,359,1803.6424584,19.035862,299,0.008203125,1905.87,0.00019736755,0.0006601214408874512,0.0015080767
2444.1555337905884,737280,737280,3.488997,360,1803.72726353,18.722984,296,0.030273438,1905.87,-0.0021772399,0.05800342559814453,0.0026285064
2451.056786775589,739328,739328,3.5010571,361,1803.86944732,19.236393,293,0.015917968,1905.87,-0.0012951156,-0.018468618392944336,0.0019904426
2458.0390768051147,741376,741376,3.5126348,362,1803.7903006099996,18.39833,300,0.029492188,1905.87,-0.0034277122,0.08881819248199463,0.0027045328
2464.8656072616577,743424,743424,3.5236783,363,1804.2770933000002,18.896847,305,0.0140625,1905.87,-0.00050672406,-0.010523557662963867,0.002049169
2471.5817608833313,745472,745472,3.5310905,364,1804.4475646199999,19.036709,299,0.029345702,1905.87,-0.001271847,-0.009568929672241211,0.0030361153
2478.428824186325,747520,747520,3.5397866,365,1804.1847317399997,18.978678,296,0.040625,1905.87,-0.00039350864,-0.008600950241088867,0.0035485856
2485.3408901691437,749568,749568,3.5393033,366,1804.19973458,18.68526,300,0.054833986,1905.87,-0.0027785911,0.018163740634918213,0.0045925234
2492.1477835178375,751616,751616,3.542511,367,1803.8108804600001,18.621527,298,0.01850586,1905.87,0.0001814337,0.014246940612792969,0.0022831152
2498.999540090561,753664,753664,3.5477073,368,1803.8415755400001,18.70573,298,0.009863282,1905.87,-0.00019505755,0.004735112190246582,0.0017180216
2505.8557155132294,755712,755712,3.5462527,369,1803.8570707700003,18.423664,300,0.030908203,1905.87,-0.0012359578,0.06517398357391357,0.0029696054
2512.6643657684326,757760,757760,3.5428944,370,1804.0382738500007,19.179234,295,0.016796876,1905.87,-0.0010626112,-0.01809060573577881,0.002068457
2519.606833934784,759808,759808,3.5361876,371,1804.1760997800004,18.788979,297,0.03251953,1905.87,-0.0015209005,0.012556314468383789,0.003016912
2526.4938752651215,761856,761856,3.5385826,372,1803.7048799200002,17.24242,297,0.0680664,1905.87,-0.005673918,0.18295782804489136,0.0055504004
2533.3887236118317,763904,763904,3.5463815,373,1803.4522964599998,18.126461,298,0.029785156,1905.87,-0.0010236378,0.1282450556755066,0.0029585478
2540.2545773983,765952,765952,3.5471263,374,1803.2904919000002,18.830976,296,0.029248048,1905.87,-0.0013227859,0.013848483562469482,0.0029158168
2547.1750450134277,768000,768000,3.5442967,375,1803.5362218500002,18.41604,298,0.067675784,1905.87,-0.0018972434,0.08018636703491211,0.0053700996
2554.0414929389954,770048,770048,3.5469131,376,1814.25445554,18.663647,297,0.0064453124,1916.78,-0.00057413545,0.057444632053375244,0.001140899
2560.929650783539,772096,772096,3.5535064,377,1822.3003597300005,17.488169,292,0.050048828,1925.18,-0.00071463204,0.1594429612159729,0.004112044
2567.9257311820984,774144,774144,3.5670247,378,1828.1777294700003,18.612778,293,0.012939453,1931.56,-0.0007622078,0.07317221164703369,0.0015214874
2574.9177520275116,776192,776192,3.5770195,379,1828.29756926,18.417408,296,0.021435548,1931.56,-0.00066571473,0.09469848871231079,0.0020590336
2581.820079565048,778240,778240,3.5803025,380,1828.34088812,18.555525,294,0.016308594,1931.56,-0.00021666642,0.08274751901626587,0.0018369087
2588.770297050476,780288,780288,3.5802066,381,1828.2793748,19.223877,296,0.030517578,1931.56,-0.0015716925,-0.02381277084350586,0.0031351484
2595.672520637512,782336,782336,3.583409,382,1824.9417262999996,37.50573,293,0.070410155,1927.63,-0.0018591698,0.006130337715148926,0.005391645
2602.6448078155518,784384,784384,3.6011543,383,1821.8715990299997,16.866882,296,0.045800783,1924.57,-0.0009626723,0.2066490650177002,0.0039240643
2609.5572245121,786432,786432,3.6222763,384,1804.9234439399997,28.845165,294,0.027978515,1906.73,-0.0030097975,0.34189915657043457,0.0026550977
2616.511360645294,788480,788480,3.6432056,385,1805.3117062899996,18.851318,292,0.005517578,1906.73,-0.00034184766,0.0013924837112426758,0.000824331
2623.503740787506,790528,790528,3.665657,386,1799.0905567600003,34.888783,291,0.039013673,1899.82,-0.0013296029,0.13105660676956177,0.003660109
2630.5341680049896,792576,792576,3.683707,387,1799.1047523700001,17.781727,292,0.018408203,1899.82,-0.00016903832,0.1882380247116089,0.0019249038
2637.529561519623,794624,794624,3.685922,388,1799.2118559400003,19.33112,286,0.029833984,1899.82,-0.0014709671,-0.018567800521850586,0.002854654
2644.6792135238647,796672,796672,3.6805897,389,1799.4388682800002,18.72202,288,0.020751953,1899.82,-0.0004563139,0.022511184215545654,0.0023977375
2651.7914679050446,798720,798720,3.6831384,390,1792.4037854200003,15.139926,288,0.031396486,1892.53,-0.00042574754,0.36744260787963867,0.0028048242
2658.8802678585052,800768,800768,3.6804547,391,1792.48688585,18.358788,292,0.034472656,1892.53,-0.0022844584,0.10459816455841064,0.0031685482
2665.8946347236633,802816,802816,3.6850486,392,1792.7708853800002,18.946981,294,0.024804687,1892.53,-0.0013472287,0.029692769050598145,0.0025759505
2672.8593423366547,804864,804864,3.6891403,393,1793.0046374800002,19.108065,284,0.0105957035,1892.53,-0.00085107906,0.00550466775894165,0.0014538151
2680.0548589229584,806912,806912,3.6932404,394,1793.5920051300002,19.293486,291,0.04902344,1892.53,-0.0021925685,-0.017245054244995117,0.0038529835
2687.0783038139343,808960,808960,3.7039762,395,1793.3019216799999,18.879955,291,0.025927734,1892.53,-0.0013551796,0.010723710060119629,0.0025702082
2694.1138293743134,811008,811008,3.7100492,396,1793.48195296,19.391932,289,0.016308594,1892.53,-0.0022990871,-0.013848066329956055,0.0020194966
2701.189483642578,813056,813056,3.7122738,397,1793.4067613899997,19.264734,290,0.030859375,1892.53,-0.0020203372,-0.031899094581604004,0.0030974378
2708.233545064926,815104,815104,3.716399,398,1779.1407207199998,34.95948,294,0.06591797,1878.16,-0.0043873,0.10004770755767822,0.0052751405
2715.1925423145294,817152,817152,3.7497916,399,1771.44335724,16.481546,292,0.057666015,1870.7,-0.00575476,0.24732136726379395,0.004590784
2722.189668416977,819200,819200,3.7765942,400,1771.54159362,18.345943,293,0.057275392,1870.7,-0.0047792904,0.028105199337005615,0.0045985607
2729.165821313858,821248,821248,3.7768238,401,1771.14287909,18.727175,292,0.015234375,1870.7,-0.00035305406,0.011890232563018799,0.001895326
2736.158956050873,823296,823296,3.7792792,402,1766.4301058300005,16.422855,295,0.015136719,1865.57,-0.0002319609,0.19402474164962769,0.0017777787
2743.08167052269,825344,825344,3.791533,403,1766.6649322900003,18.326326,290,0.034082033,1865.57,-0.0026423398,0.060744524002075195,0.0029842104
2750.1288175582886,827392,827392,3.8082078,404,1753.08265957,35.441696,290,0.008007812,1850.8,-0.00039487827,0.08920085430145264,0.00090308936
2757.1910529136658,829440,829440,3.821473,405,1740.2619774699997,33.312675,293,0.022070313,1835.87,0.00051393855,0.2217550277709961,0.0023113603
2764.178775548935,831488,831488,3.834972,406,1740.4897724799998,18.502731,294,0.017382812,1835.87,-0.001931699,0.13010168075561523,0.0018365057
2771.146196603775,833536,833536,3.8472276,407,1740.7190459099997,18.938435,296,0.018359374,1835.87,-0.0016057752,0.013801395893096924,0.001986662
2778.0482816696167,835584,835584,3.8423038,408,1740.9453703899997,18.925173,293,0.025878906,1835.87,-0.0019418957,-0.0031270980834960938,0.0025899834
2785.0381960868835,837632,837632,3.8375676,409,1741.1685796299998,18.842064,292,0.02211914,1835.87,-0.0012792874,8.106231689453125e-06,0.0022162953
2792.042756795883,839680,839680,3.840248,410,1741.3949631299997,17.945293,293,0.012988281,1835.87,-0.0001237901,0.15177810192108154,0.0015959537
2799.0236327648163,841728,841728,3.8358636,411,1741.4624594200002,18.823524,291,0.020361328,1835.87,-0.0013589247,0.005571305751800537,0.0022009427
2806.062780857086,843776,843776,3.8389468,412,1741.80913914,19.169298,291,0.0056152344,1835.87,-0.00048664934,0.015262603759765625,0.0010736373
2813.0858833789825,845824,845824,3.8433075,413,1742.4431266200002,18.741787,295,0.032177735,1835.87,-0.0013364354,0.006495773792266846,0.0028754242
2820.019770383835,847872,847872,3.8448339,414,1742.9890315100001,18.135157,292,0.046289064,1835.87,-0.0039364947,0.10337710380554199,0.0039890707
2827.031443834305,849920,849920,3.8579292,415,1743.3778852700002,17.449938,294,0.02841797,1835.87,-0.0016915409,0.16147136688232422,0.0026194057
2833.9847791194916,851968,851968,3.8844628,416,1743.7025750200003,19.093718,292,0.006201172,1835.87,-0.0004391906,0.025690674781799316,0.0009306227
2840.980490207672,854016,854016,3.9026542,417,1744.5766143800004,19.067402,292,0.016601562,1835.87,-0.0013910109,0.030098378658294678,0.0020015952
2847.9892106056213,856064,856064,3.9242656,418,1731.7977799199998,11.075096,290,0.018554688,1822.76,-0.00305987,0.6038865447044373,0.0019269692
2855.0363783836365,858112,858112,3.9299026,419,1732.3104385000001,18.790277,295,0.050732423,1822.76,-0.0023155697,0.062006473541259766,0.0045462316
2861.9751431941986,860160,860160,3.9292,420,1732.3487967700003,18.74327,298,0.06064453,1822.76,-0.0047079246,0.03859984874725342,0.0047394023
2868.849208831787,862208,862208,3.9311275,421,1732.2761360900001,19.059572,297,0.06430664,1822.76,-0.0035195504,0.06962555646896362,0.005037572
2875.725803375244,864256,864256,3.9359596,422,1732.7579667900002,19.175402,298,0.032568358,1822.76,-0.0026498125,0.01481097936630249,0.00320107
2882.5915942192078,866304,866304,3.9464664,423,1732.3760947700002,18.226742,299,0.0068359375,1822.76,-0.00074067555,0.1671428084373474,0.0011739313
2889.422302007675,868352,868352,3.948867,424,1733.11288621,18.577078,298,0.035009764,1822.76,-0.0029621979,0.05661463737487793,0.0029219005
2896.2936115264893,870400,870400,3.9560914,425,1733.07722319,19.021544,296,0.030517578,1822.76,-0.0018750771,0.0710715651512146,0.0026655844
2903.212208509445,872448,872448,3.9696774,426,1733.4256124100002,18.355808,297,0.03461914,1822.76,-0.0009947636,0.07318824529647827,0.0030275648
2910.0903928279877,874496,874496,3.9780383,427,1733.7163448299998,19.486242,295,0.023046875,1822.76,-0.00171204,0.002806365489959717,0.0025174473
2917.0281727313995,876544,876544,3.9928768,428,1746.23708172,19.435204,298,0.007470703,1835.63,-4.890923e-05,-0.009731531143188477,0.0008619642
2923.885021209717,878592,878592,4.005751,429,1746.6221863800001,16.0695,301,0.014111328,1835.63,-0.0012922236,0.2709786891937256,0.0016575151
2930.689126729965,880640,880640,4.010327,430,1750.39382465,18.78262,295,0.018310547,1839.53,-0.00053125626,0.06637465953826904,0.0021260665
2937.6099269390106,882688,882688,4.003207,431,1753.5488896000002,19.068748,300,0.01225586,1842.26,-0.0011708189,0.03072035312652588,0.0015945772
2944.423635482788,884736,884736,4.0078073,432,1754.0224747200002,18.815098,297,0.027978515,1842.26,-0.0020078928,0.02317976951599121,0.0026832446
2951.3054423332214,886784,886784,4.012484,433,1766.5000736800002,19.195745,301,0.012792969,1855.1,-0.00048586266,0.009263336658477783,0.001602626
2958.1014053821564,888832,888832,4.006665,434,1783.2695247299998,18.92907,299,0.039404295,1872.75,-0.0019917614,0.016384363174438477,0.0035604625
2964.9328186511993,890880,890880,4.011036,435,1799.2604946200001,19.183426,296,0.008740234,1889.5,6.660992e-05,-0.015473484992980957,0.0012983305
2971.843777179718,892928,892928,4.0085535,436,1815.73165704,18.69017,298,0.030566406,1906.83,-0.00086024904,0.029016733169555664,0.002969323
2978.714334487915,894976,894976,4.0054927,437,1830.1224315299999,18.669987,296,0.031445313,1922.03,-0.0018666422,0.06828683614730835,0.0029563904
2985.6199066638947,897024,897024,4.0038137,438,1830.02292803,18.935904,298,0.02446289,1922.03,-0.00067327527,0.0168609619140625,0.0029928281
2992.4858729839325,899072,899072,4.0051565,439,1830.41446559,18.710827,293,0.025195312,1922.03,-0.0012909999,-0.009301304817199707,0.0024068933
2999.4595577716827,901120,901120,4.0130663,440,1830.9215345300001,18.219898,296,0.025830079,1922.03,-0.0013087741,0.10530352592468262,0.0023975743
3006.3624827861786,903168,903168,4.0262403,441,1835.8264255400002,18.77621,302,0.03310547,1926.27,-0.0015284491,0.020174622535705566,0.0028360668
3013.144601583481,905216,905216,4.0427675,442,1835.6410578000002,16.962963,301,0.010791016,1926.27,-0.00034050219,0.0812453031539917,0.001567197
3019.9482295513153,907264,907264,4.0505815,443,1835.85213438,18.627089,301,0.01694336,1926.27,-0.0005800131,0.027404069900512695,0.0017877236
3026.7425825595856,909312,909312,4.0650845,444,1836.12023215,18.431726,297,0.038330078,1926.27,-0.0016465613,0.05125319957733154,0.0033825138
3033.6180799007416,911360,911360,4.0861635,445,1835.7075108,17.459568,298,0.030859375,1926.27,-0.0038037528,0.0933150053024292,0.002753603
3040.4919934272766,913408,913408,4.1014457,446,1835.45918962,19.184452,302,0.014892578,1926.27,-0.00025860424,0.030839145183563232,0.0018911588
3047.266438484192,915456,915456,4.1085463,447,1835.57106714,17.906105,298,0.018066406,1926.27,0.0001338886,0.10044306516647339,0.001904827
3054.138501882553,917504,917504,4.124738,448,1835.6155227699994,18.41282,300,0.058984376,1926.27,-0.0043507116,0.06288588047027588,0.0056189937
3060.948900938034,919552,919552,4.1383996,449,1835.6792076799998,18.541435,297,0.019238282,1926.27,-0.0013044674,0.0427970290184021,0.0021731316
3067.825524330139,921600,921600,4.1457415,450,1835.5705019499999,18.85751,297,0.031201173,1926.27,-0.0023367614,0.051533401012420654,0.002596348
3074.722836494446,923648,923648,4.142962,451,1835.7352805800003,18.1611,297,0.029541016,1926.27,-0.002080495,0.12585818767547607,0.0029998384
3081.605315685272,925696,925696,4.1397295,452,1835.7418322899998,18.262041,290,0.036035158,1926.27,-0.0023075906,0.027836084365844727,0.0034662592
3088.662855386734,927744,927744,4.1474113,453,1835.9684570600002,18.151718,293,0.004248047,1926.27,0.00016752566,0.025711655616760254,0.0008261014
3095.6487023830414,929792,929792,4.162779,454,1835.95950421,18.663576,294,0.027929688,1926.27,-0.0014189344,0.041380345821380615,0.0027995252
3102.598522901535,931840,931840,4.171338,455,1836.1608850099997,18.907408,289,0.032470703,1926.27,-0.0015499452,0.019981026649475098,0.00317014
3109.684497833252,933888,933888,4.167825,456,1836.167979,18.174519,292,0.031835936,1926.27,-0.002851019,0.06608539819717407,0.0031038506
3116.677605867386,935936,935936,4.1777167,457,1835.9807815800004,18.687588,295,0.03100586,1926.27,-0.0027812095,0.02547544240951538,0.0028586686
3123.6162321567535,937984,937984,4.18447,458,1835.8554705900003,18.525866,291,0.017529298,1926.27,-0.0012039006,0.007995009422302246,0.0020764142
3130.6321229934692,940032,940032,4.189897,459,1835.5289551,17.697046,294,0.018652344,1926.27,-0.000541951,0.1457119584083557,0.001791081
3137.5859627723694,942080,942080,4.2040687,460,1835.8752347400002,18.597572,295,0.048291016,1926.27,-0.0021853691,0.047414958477020264,0.0041075833
3144.521334171295,944128,944128,4.211474,461,1836.1844202399998,18.682392,294,0.025634766,1926.27,-0.0014540403,0.015223860740661621,0.0024019761
3151.468077659607,946176,946176,4.220387,462,1836.1241217600004,18.154736,293,0.020751953,1926.27,-0.0017485336,0.13352954387664795,0.0019835522
3158.445430994034,948224,948224,4.2371407,463,1836.0491309500003,18.093021,299,0.0203125,1926.27,-0.0036079623,0.10566610097885132,0.0019305756
3165.297198534012,950272,950272,4.2515597,464,1836.12419013,18.916235,292,0.034716796,1926.27,-0.0012858928,-0.02054619789123535,0.0031774975
3172.2892553806305,952320,952320,4.2494407,465,1836.0385655399996,18.753138,291,0.002734375,1926.27,-0.00017104474,0.012880206108093262,0.0007347279
3179.3240525722504,954368,954368,4.2444696,466,1836.38840708,18.992653,294,0.025341798,1926.27,0.00018953845,-0.0036448240280151367,0.0026938927
3186.2724945545197,956416,956416,4.248327,467,1836.22770353,17.981256,292,0.022753906,1926.27,-0.00050149916,0.12224304676055908,0.002042258
3193.2753393650055,958464,958464,4.2552633,468,1836.5696596500002,18.927977,291,0.022021484,1926.27,-0.0015226562,0.038774728775024414,0.0022409747
3200.2982919216156,960512,960512,4.2575145,469,1836.5706040399998,18.980673,297,0.020703126,1926.27,-7.60498e-05,0.0178033709526062,0.0023015328
3207.1841053962708,962560,962560,4.2561655,470,1836.41273103,18.200373,296,0.019335937,1926.27,-0.0020756247,0.10462933778762817,0.0020175944
3214.0875120162964,964608,964608,4.2530794,471,1836.6603114499999,17.776148,296,0.015673827,1926.27,-0.0013572759,0.09203767776489258,0.0018071132
3220.9872374534607,966656,966656,4.2417803,472,1836.9457608999999,19.358904,291,0.026367188,1926.27,-0.0018647162,-0.007616877555847168,0.0027898636
3228.0184214115143,968704,968704,4.2383866,473,1836.6389870599999,18.913057,298,0.04423828,1926.27,-0.0029421803,0.04920494556427002,0.0037537136
3234.874480009079,970752,970752,4.237754,474,1836.07586944,18.431051,294,0.039160155,1926.27,-0.0011579215,0.16914761066436768,0.0035366793
3241.8403289318085,972800,972800,4.239507,475,1836.2872266600002,17.110048,292,0.032568358,1926.27,-0.0024392018,0.15287035703659058,0.003067313
3248.8540499210358,974848,974848,4.245571,476,1835.98357655,19.220875,293,0.007910157,1926.27,-0.00028909504,0.006357431411743164,0.0011230676
3255.82723903656,976896,976896,4.245097,477,1850.35775938,18.113125,292,0.016552735,1940.83,-0.00019968851,0.12180590629577637,0.0020173583
3262.8203127384186,978944,978944,4.2393417,478,1856.6390560399998,18.329199,291,0.026806641,1947.19,-0.0006210776,0.19856423139572144,0.00285829
3269.8413717746735,980992,980992,4.250038,479,1856.6949401399997,18.97852,293,0.026953125,1947.61,-0.0023261004,0.07679742574691772,0.0024277004
3276.82990026474,983040,983040,4.270055,480,1873.27012431,17.507582,294,0.03305664,1965.03,-0.0013512969,0.10877877473831177,0.0030879588
3283.792915582657,985088,985088,4.287017,481,1872.73160197,17.307064,296,0.0059082033,1965.03,-0.0004189074,0.19670230150222778,0.0010205258
3290.7042355537415,987136,987136,4.292411,482,1872.2066527600002,18.276049,293,0.0065429686,1965.03,-0.0005940418,0.07569050788879395,0.0016648804
3297.6737475395203,989184,989184,4.2869287,483,1878.9260107599998,19.011883,296,0.044873048,1971.94,-0.0029853117,0.005090177059173584,0.003671841
3304.575848340988,991232,991232,4.287224,484,1878.7656720099997,18.610704,296,0.03691406,1971.94,-0.0024239027,0.09629213809967041,0.0033516604
3311.4754128456116,993280,993280,4.2876883,485,1878.72563111,17.715252,295,0.041015625,1971.94,-0.003053994,0.09492087364196777,0.0036804862
3318.407393217087,995328,995328,4.2942305,486,1878.31768233,19.301928,295,0.018310547,1971.94,-0.0013127094,-0.02185666561126709,0.0020191001
3325.333341360092,997376,997376,4.3138533,487,1885.4693605300004,19.008049,294,0.0126953125,1979.23,-0.001212626,0.010134756565093994,0.0015596602
3332.2863070964813,999424,999424,4.336939,488,1885.45456492,18.760014,295,0.02421875,1979.23,-0.0029640975,0.045546114444732666,0.002379496
3339.2171330451965,1001472,1001472,4.3456163,489,1885.5982825300002,18.930561,296,0.03691406,1979.23,-0.0024851197,0.07328009605407715,0.0034903605
3346.1263511180878,1003520,1003520,4.345517,490,1885.2197666700001,18.103924,292,0.0015136718,1979.23,0.00012454962,0.12175321578979492,0.0006453345
3353.1355521678925,1005568,1005568,4.3432493,491,1884.8460103799998,18.942541,295,0.0072265626,1979.23,-0.0004165601,-0.0038046836853027344,0.0011725973
3360.071650505066,1007616,1007616,4.351024,492,1884.94951456,18.933239,297,0.023242187,1979.23,-6.5949076e-05,-0.036806344985961914,0.0023013295
3366.9630846977234,1009664,1009664,4.3664775,493,1884.77734175,18.79437,290,0.043359376,1979.23,-0.0030852603,0.011287868022918701,0.0035374828
3374.0055668354034,1011712,1011712,4.367707,494,1885.05267976,19.300938,292,0.04482422,1979.23,-0.0014749198,0.007776439189910889,0.0038413587
3380.9992554187775,1013760,1013760,4.3625383,495,1885.21885972,18.592249,292,0.00703125,1979.23,0.0002221731,0.008959770202636719,0.0009948227
3387.9969940185547,1015808,1015808,4.3662224,496,1898.8846407099998,18.684124,296,0.052978516,1993.6,-0.00216186,0.01839345693588257,0.0044458215
3394.909029006958,1017856,1017856,4.361121,497,1906.43730345,18.24562,291,0.037744142,2001.06,-0.0017617441,0.044232070446014404,0.0033576232
3401.9363605976105,1019904,1019904,4.3577166,498,1906.76431393,17.269793,287,0.030566406,2001.06,-0.0021152378,0.13145434856414795,0.0030812514
3409.0551331043243,1021952,1021952,4.370867,499,1906.8453107700002,19.03543,292,0.050146483,2001.06,-0.0026531557,-0.01329052448272705,0.004253021
3416.0474877357483,1024000,1024000,4.3905663,500,1911.57772189,18.066353,296,0.012353515,2006.19,-0.00044055018,0.1128770112991333,0.001654391
3422.9592905044556,1026048,1026048,4.397459,501,1911.92101987,17.915283,296,0.032128908,2006.19,-0.0012189107,0.10448312759399414,0.0027681803
3429.8725888729095,1028096,1028096,4.3950715,502,1911.6750898100001,19.42303,291,0.023974609,2006.19,-0.0014400606,-0.01806461811065674,0.0024314208
3436.9037294387817,1030144,1030144,4.381367,503,1925.9547703899998,18.86619,293,0.06342773,2020.96,-0.0035854776,0.025833964347839355,0.0051478567
3443.8776326179504,1032192,1032192,4.377243,504,1925.8159899299997,18.474691,293,0.017675782,2020.96,-0.0008140552,0.050634145736694336,0.001874464
3450.848533630371,1034240,1034240,4.385149,505,1940.23489843,19.047123,293,0.022558594,2035.89,-0.0007082534,-0.024785518646240234,0.0025075448
3457.834468126297,1036288,1036288,4.3825617,506,1940.2651147099998,19.000565,292,0.02109375,2035.89,-0.0011437747,-0.008006453514099121,0.0023934282
3464.8362114429474,1038336,1038336,4.381474,507,1940.37093339,18.941765,293,0.022216797,2035.89,-0.00078273343,-0.008831501007080078,0.0024577475
3471.8149082660675,1040384,1040384,4.384128,508,1940.2599614599999,18.906464,288,0.008154297,2035.89,-0.0015340057,0.013346552848815918,0.0011438869
3478.9111652374268,1042432,1042432,4.3976946,509,1940.3127965999997,19.08,292,0.02631836,2035.89,-0.0021242895,-0.051624417304992676,0.002511711
3485.9149265289307,1044480,1044480,4.418038,510,1939.9479808699998,18.715652,294,0.021679688,2035.89,-0.002299652,0.04714632034301758,0.0021120473
3492.8681194782257,1046528,1046528,4.4143677,511,1939.95705547,18.090755,290,0.021289062,2035.89,-0.0039210515,0.07028675079345703,0.002351499
3499.9077293872833,1048576,1048576,4.422866,512,1939.5518516799996,19.04269,290,0.011914062,2035.89,-0.0010481186,0.0034576058387756348,0.0014117855
3506.971832513809,1050624,1050624,4.4472256,513,1939.5020495399995,18.608112,293,0.058300782,2035.89,-0.005208227,0.006575226783752441,0.0048648836
3513.9566044807434,1052672,1052672,4.4694858,514,1939.1234239399998,18.493517,296,0.03149414,2035.89,-0.0022955535,0.08759313821792603,0.0027431808
3520.857348918915,1054720,1054720,4.4764905,515,1938.9053736899996,18.0187,292,0.008886719,2035.89,-0.00067510497,0.10248422622680664,0.0010438458
3527.8516714572906,1056768,1056768,4.487384,516,1938.9993502099999,18.352276,294,0.004638672,2035.89,-0.00034807896,0.03871726989746094,0.00087694253
3534.7972826957703,1058816,1058816,4.4876065,517,1938.8181371199998,18.138912,292,0.009423828,2035.89,-0.0010556781,0.07667112350463867,0.0010400615
3541.7931768894196,1060864,1060864,4.4794335,518,1951.3222695199997,19.248228,294,0.035986327,2049.0,-0.0030099426,0.011991679668426514,0.0033271175
3548.7527101039886,1062912,1062912,4.4655995,519,1951.4036930199998,18.711695,289,0.009423828,2049.0,-0.001052933,0.05159348249435425,0.0012456842
3555.822666168213,1064960,1064960,4.4607205,520,1951.2878242499999,18.673805,290,0.022509765,2049.0,-0.0008974207,0.010358691215515137,0.0023616264
3562.872236251831,1067008,1067008,4.463383,521,1951.4651613399997,18.896364,291,0.013916016,2049.0,-0.0005419427,0.03336066007614136,0.0013913058
3569.889412879944,1069056,1069056,4.4742913,522,1951.5997833500003,18.589916,289,0.014550781,2049.0,0.00043863052,0.03790801763534546,0.001448607
3576.9751892089844,1071104,1071104,4.4805117,523,1951.7140736400002,17.585783,291,0.017578125,2049.0,-0.0016614819,0.16087305545806885,0.0021146392
3583.9941000938416,1073152,1073152,4.4948688,524,1951.89485454,18.50134,289,0.0089355465,2049.0,-0.0010699123,0.030231177806854248,0.0009874052
3591.0708911418915,1075200,1075200,4.5173087,525,1951.64193047,18.162626,293,0.012988281,2049.0,-0.0010601935,0.05158662796020508,0.0015768561
3598.0497810840607,1077248,1077248,4.527984,526,1951.3143261500002,18.330585,290,0.02421875,2049.0,-0.0005209261,0.0812423825263977,0.0022200602
3605.112850666046,1079296,1079296,4.5325646,527,1951.4735532900002,19.196646,294,0.020019531,2049.0,-0.00076613674,0.045664072036743164,0.0022069751
3612.059276819229,1081344,1081344,4.531707,528,1951.8869268900003,18.93344,293,0.013134765,2049.0,-0.00054358674,0.10732018947601318,0.0014772636
3619.043130874634,1083392,1083392,4.531565,529,1951.63556006,18.302944,292,0.03930664,2049.0,-0.001728303,0.0046918392181396484,0.0035081326
3626.0536448955536,1085440,1085440,4.536501,530,1951.40564562,18.136116,292,0.014746094,2049.0,-0.0006373451,0.10881394147872925,0.0017144661
3633.062483549118,1087488,1087488,4.557105,531,1951.4131459899997,19.270693,292,0.009375,2049.0,-0.0011678089,-0.006158709526062012,0.0010925432
3640.0728890895844,1089536,1089536,4.5703444,532,1951.67507478,19.108074,289,0.029394532,2049.0,-0.001066753,-0.052298545837402344,0.002841469
