ep_len_mean,total_timesteps,approxkl,ep_reward_mean,policy_loss,fps,policy_entropy,n_updates,explained_variance,time_elapsed,clipfrac,value_loss,serial_timesteps
829.57,661504,0.006383849,466.66653450999996,-0.003163013,407,2.1039324,323,0.7914062142372131,1951.8439614772797,0.07900391,9.436144,661504
846.35,663552,0.005081284,477.5892114099999,-0.00032916307,412,2.104322,324,0.8314795792102814,1956.8692722320557,0.061669923,6.5539026,663552
862.83,665600,0.005163088,487.7723530999999,-0.00095879554,384,2.0969033,325,0.8595496267080307,1961.8329524993896,0.061669923,8.282438,665600
879.09,667648,0.0036424447,497.72250249999996,-0.00046288813,363,2.081176,326,0.7709227353334427,1967.1658761501312,0.03564453,10.687782,667648
898.98,669696,0.004636261,510.05742869999995,-0.0012967495,396,2.0741358,327,0.8294574618339539,1972.8045618534088,0.055566408,9.036688,669696
900.66,671744,0.0051059285,510.9233883800001,-0.0009842329,395,2.0712595,328,0.8693164438009262,1977.976491689682,0.061914064,9.074904,671744
910.85,673792,0.00425433,515.93236691,-0.0034334406,421,2.0765958,329,0.8014282584190369,1983.1545691490173,0.04926758,10.796566,673792
919.78,675840,0.003984194,520.5477596,-0.0041945805,413,2.0844874,330,0.6208980083465576,1988.0164904594421,0.04458008,31.2288,675840
920.5,677888,0.0055756858,520.53278927,-0.0010476448,385,2.0874226,331,0.9188705012202263,1992.9756062030792,0.070214845,5.271748,677888
937.1,679936,0.006234098,531.34902341,-0.006562265,402,2.094918,332,0.8099275827407837,1998.2900717258453,0.07329102,11.108965,679936
954.14,681984,0.0041632666,542.6528487,-0.00074082223,368,2.1038165,333,0.795721098780632,2003.3846259117126,0.04711914,9.502901,681984
970.9,684032,0.005493105,553.4707697,-0.003105749,395,2.1006255,334,0.7851366251707077,2008.940410375595,0.065625,11.495139,684032
987.51,686080,0.0042714137,563.96902,-0.0029444178,413,2.1014843,335,0.8267217427492142,2014.1183626651764,0.046240233,9.335515,686080
1013.85,688128,0.0047168867,580.4631367,-0.0076818527,374,2.1131766,336,0.7879767119884491,2019.0756645202637,0.04873047,15.50979,688128
1027.18,690176,0.0040492904,589.11328958,-0.0011174189,389,2.1177063,337,0.7556162923574448,2024.5431969165802,0.0484375,10.022516,690176
1043.73,692224,0.0034952753,599.80490865,-0.00028496436,391,2.1125197,338,0.762363538146019,2029.8060240745544,0.03330078,10.5803795,692224
1049.29,694272,0.005354997,602.96995416,-0.0022729875,385,2.110747,339,0.862386479973793,2035.0377213954926,0.06611328,10.241804,694272
1063.72,696320,0.007415486,611.2954187500001,-0.00013490736,399,2.1091084,340,0.8473302870988846,2040.3463470935822,0.09038086,7.665826,696320
1070.79,698368,0.00525581,615.7663874799999,0.00010503216,405,2.1032827,341,0.8262940496206284,2045.469454050064,0.06391601,17.939009,698368
1085.27,700416,0.0069915443,625.63178762,-0.0062983846,376,2.1122632,342,0.8222096413373947,2050.5250482559204,0.084179685,7.971727,700416
1101.97,702464,0.0059031504,636.5600712199998,-0.005803218,399,2.1103177,343,0.7606031745672226,2055.9610147476196,0.07128906,9.745967,702464
1118.58,704512,0.00567724,647.38300284,-0.00577977,404,2.1106966,344,0.7733445912599564,2061.082934856415,0.06611328,10.073679,704512
1134.8,706560,0.0066192793,657.4523951099999,-0.003061546,388,2.1125717,345,0.8336704820394516,2066.1487634181976,0.07792969,8.405839,706560
1151.49,708608,0.006553461,668.4528280999999,-0.006460202,395,2.113752,346,0.7691816240549088,2071.424638032913,0.077978514,9.256296,708608
1167.77,710656,0.0071997605,678.53435395,-0.0033819347,394,2.110519,347,0.844334214925766,2076.600658416748,0.07514648,7.807463,710656
1182.34,712704,0.006077292,688.0464790799998,-0.0022629523,387,2.10433,348,0.7545948028564453,2081.7906539440155,0.06889649,9.599754,712704
1182.34,714752,0.0068365424,689.19435327,-0.0015580584,352,2.1116838,349,0.8232603669166565,2087.0717890262604,0.07895508,8.122103,714752
1199.28,716800,0.005202749,700.6635526299999,-0.004218478,401,2.1096153,350,0.695200502872467,2092.8842787742615,0.05908203,11.430375,716800
1199.28,718848,0.007752466,701.37837289,-0.0027418337,404,2.1152072,351,0.718182384967804,2097.984939813614,0.09267578,10.821707,718848
1214.33,720896,0.003920282,711.1769704699999,-0.0009111394,378,2.1200097,352,0.8713602125644684,2103.0554156303406,0.043798827,6.6752462,720896
1230.58,722944,0.004113755,721.9435427199999,-0.0015136607,387,2.1176016,353,0.7819122821092606,2108.474221944809,0.046533205,9.660055,722944
1247.13,724992,0.006788994,732.8552568399998,0.00044965133,416,2.1139693,354,0.7708110958337784,2113.764051914215,0.079638675,8.78107,724992
1263.77,727040,0.0046570236,744.36450545,0.0009882337,405,2.1128428,355,0.8381181955337524,2118.6847207546234,0.052783202,7.748108,727040
1280.48,729088,0.0060872505,755.6058458699999,-0.0015376399,407,2.1126575,356,0.756111353635788,2123.7335283756256,0.074560545,10.484552,729088
1297.16,731136,0.0044265687,766.16209003,-0.001194585,383,2.1137025,357,0.8014002591371536,2128.759825706482,0.046240233,9.663687,731136
1313.94,733184,0.0038627484,777.1951510299998,-0.0012306577,401,2.1158583,358,0.720021665096283,2134.1081681251526,0.042578124,10.866168,733184
1330.58,735232,0.0054043448,788.39874975,-0.0060656047,369,2.1124253,359,0.7006886005401611,2139.2084674835205,0.06728516,11.679498,735232
1346.95,737280,0.0053767734,799.96281835,-0.0040063513,424,2.106137,360,0.7411989569664001,2144.752939939499,0.062207032,11.658487,737280
1363.27,739328,0.0052400427,810.8515839200002,-0.003091899,386,2.1076992,361,0.8097009211778641,2149.5832188129425,0.062353514,7.9215784,739328
1379.66,741376,0.0038379724,821.91011674,-0.00092317566,393,2.1251311,362,0.7933374643325806,2154.888052225113,0.045947265,10.194117,741376
1396.23,743424,0.0075080497,832.9503751600001,-0.0052833245,396,2.1463318,363,0.8020018935203552,2160.0921490192413,0.08984375,8.858628,743424
1409.88,745472,0.005068441,841.7773582300001,-0.001074312,398,2.1576257,364,0.8359442204236984,2165.2627680301666,0.057714842,7.830687,745472
1426.59,747520,0.003992523,852.7871998300001,-0.0036634952,387,2.1624765,365,0.7896484583616257,2170.4020109176636,0.04345703,8.579955,747520
1442.97,749568,0.0073514455,863.59232477,-0.0015874294,402,2.154579,366,0.7636040896177292,2175.6873655319214,0.0836914,9.131826,749568
1458.64,751616,0.004838707,873.68908218,-0.004884342,386,2.1551778,367,0.7710715532302856,2180.7787549495697,0.053613283,8.772032,751616
1463.02,753664,0.0068005556,877.0960935000002,-0.0027257856,381,2.1530552,368,0.7017837464809418,2186.072870016098,0.08232422,10.71859,753664
1479.81,755712,0.0048528346,888.6792409100001,-0.00091823033,399,2.155397,369,0.7463864684104919,2191.446643590927,0.060498048,10.794756,755712
1496.35,757760,0.0031067762,899.4526720100001,-0.0007959417,412,2.1705422,370,0.7721565961837769,2196.570993900299,0.03305664,9.92047,757760
1505.91,759808,0.004376643,905.88290518,-0.0050013014,372,2.1815102,371,0.6790847778320312,2201.541931629181,0.050341796,11.416418,759808
1521.64,761856,0.0039647543,916.67368831,-0.0016156228,405,2.1907525,372,0.7274786829948425,2207.039444923401,0.046435546,10.829917,761856
1537.38,763904,0.004311518,927.31599689,-0.00094352115,392,2.194132,373,0.7509864866733551,2212.0867059230804,0.04921875,9.219184,763904
1553.96,765952,0.005608706,938.1107471299999,-0.0031470053,390,2.1960788,374,0.8062067180871964,2217.311525821686,0.06777344,7.6549826,765952
1568.81,768000,0.0031541772,948.40895002,-0.0012830262,398,2.1988237,375,0.7726077139377594,2222.555956363678,0.033203125,10.7537155,768000
1580.89,770048,0.005222863,956.37752596,-0.00034327045,411,2.2001386,376,0.7440823316574097,2227.6988859176636,0.061865233,10.60748,770048
1579.65,772096,0.0039867456,955.47766026,0.00046231886,385,2.199033,377,0.8287861198186874,2232.677031993866,0.042675782,7.9519563,772096
1588.71,774144,0.0034490072,961.6454886500001,-0.0010354283,397,2.1896703,378,0.6788075566291809,2237.989093542099,0.038134765,11.222993,774144
1604.08,776192,0.005635501,971.99227921,-0.002041879,371,2.1894817,379,0.706892341375351,2243.139014482498,0.072216794,9.580772,776192
1620.64,778240,0.0056324797,983.1673721200001,-0.0048193103,387,2.1947687,380,0.6620728373527527,2248.6524119377136,0.06743164,10.791333,778240
1621.0,780288,0.0059975777,984.4779713500002,-0.0016606618,384,2.2077994,381,0.7571625411510468,2253.933535337448,0.07373047,8.330206,780288
1621.65,782336,0.0038419522,985.02241504,-0.00094303675,420,2.2218833,382,0.7869866192340851,2259.2573988437653,0.04526367,8.887644,782336
1638.07,784384,0.0054434696,996.30835086,-0.004432394,392,2.2203217,383,0.7421043813228607,2264.1285552978516,0.064501956,9.714875,784384
1656.37,786432,0.0048881327,1008.5489512900002,-0.0045692916,402,2.2171223,384,0.6681680083274841,2269.3457777500153,0.053466797,15.763224,786432
1670.99,788480,0.0046069548,1018.7397526400001,-0.0019507449,388,2.20994,385,0.8298089653253555,2274.4365355968475,0.05253906,7.7333384,788480
1685.34,790528,0.005516776,1028.6542430800002,-0.004039612,402,2.2031014,386,0.7212893068790436,2279.7091534137726,0.07006836,10.5138,790528
1701.12,792576,0.006118053,1039.69607416,-0.004340936,396,2.2144506,387,0.6479125022888184,2284.799515247345,0.07758789,11.267468,792576
1713.46,794624,0.0068594282,1048.2035527100002,-0.0035554338,389,2.2260308,388,0.6376471221446991,2289.9696588516235,0.08964844,9.905639,794624
1729.4,796672,0.00492859,1059.2387289600001,-0.0030288596,395,2.22053,389,0.7717473804950714,2295.2256655693054,0.06040039,7.870248,796672
1742.97,798720,0.0051829554,1068.93490182,-0.0016685938,387,2.1991456,390,0.7911638617515564,2300.40332365036,0.05986328,8.989,798720
1757.82,800768,0.003409082,1078.4040479399998,-0.0012203038,409,2.1984506,391,0.7095737457275391,2305.683705806732,0.03745117,19.377478,800768
1769.29,802816,0.006285277,1086.35263745,-0.0041373204,380,2.2038038,392,0.7299783229827881,2310.6831872463226,0.07773437,9.041157,802816
1789.13,804864,0.005995017,1099.39117763,-0.0034002594,413,2.2155032,393,0.7016595602035522,2316.0676403045654,0.07348633,9.551361,804864
1797.48,806912,0.0059477305,1105.2637671000002,-0.0040532188,366,2.2391305,394,0.6367387175559998,2321.0232446193695,0.07070313,19.419956,806912
1801.75,808960,0.005185922,1108.77639946,-0.0037391826,400,2.2541454,395,0.7104718685150146,2326.6084859371185,0.064697266,9.120364,808960
1801.75,811008,0.0065249363,1108.77639946,-0.00798845,381,2.2547243,396,0.9895644299685955,2331.721104621887,0.08339844,0.29915988,811008
1801.75,813056,0.0046136724,1109.77622758,-0.005096467,375,2.2422616,397,0.9581771194934845,2337.0872135162354,0.053808592,1.1459413,813056
1801.75,815104,0.0042743976,1110.0870852500002,-0.0046314327,385,2.2256577,398,0.9103906974196434,2342.548413991928,0.046435546,2.4816086,815104
1801.75,817152,0.0050499057,1110.4912679600002,-0.004042131,405,2.215709,399,0.9020204320549965,2347.8641345500946,0.061425783,2.5305707,817152
1810.98,819200,0.005771341,1117.1412282200001,-0.0046161,372,2.2126594,400,0.8806285858154297,2352.9136266708374,0.06982422,4.48857,819200
1810.98,821248,0.007718377,1118.1739404100001,-0.0033881734,381,2.2159388,401,0.8648671507835388,2358.4194118976593,0.09897461,3.9126637,821248
1818.53,823296,0.0044921055,1123.34893518,0.00012073722,386,2.220025,402,0.8186060935258865,2363.782355070114,0.05253906,5.5994434,823296
1838.36,825344,0.005183189,1136.1242636199997,-0.0043188403,392,2.2192206,403,0.8550425916910172,2369.0784628391266,0.06274414,5.886552,825344
1847.33,827392,0.005786849,1142.8621124699998,-0.008503552,408,2.2174833,404,0.8035289347171783,2374.303503513336,0.06665039,11.539065,827392
1847.33,829440,0.004320924,1143.60901738,-0.0020805944,400,2.220931,405,0.6881757080554962,2379.315155029297,0.05307617,11.19227,829440
1847.33,831488,0.003815587,1144.35500195,-0.0015380919,397,2.222096,406,0.7434841990470886,2384.4360609054565,0.04375,9.302408,831488
1844.27,833536,0.0050235554,1143.29164232,-0.0042094747,393,2.2296295,407,0.8157958090305328,2389.5830886363983,0.062060546,9.0025,833536
1844.27,835584,0.004541176,1144.24618864,-0.0025538963,387,2.2487285,408,0.7801379710435867,2394.784301996231,0.052783202,8.180254,835584
1844.27,837632,0.0028438629,1144.83601258,-0.0021289303,387,2.2574391,409,0.8006066530942917,2400.0677597522736,0.02836914,9.367713,837632
1844.27,839680,0.0043791765,1145.7318272100001,-0.0023860945,384,2.2531118,410,0.7133885025978088,2405.3475601673126,0.051220704,9.436762,839680
1844.27,841728,0.007046192,1147.30298442,-0.004482583,401,2.2568963,411,0.6788312196731567,2410.676543235779,0.089501955,11.376059,841728
1844.4,843776,0.006453657,1148.15166138,-0.0017912008,381,2.2586694,412,0.7866901755332947,2415.7850522994995,0.076220706,8.204889,843776
1844.4,845824,0.0046286574,1148.77272636,-0.003574791,364,2.2458143,413,0.7881238460540771,2421.1602823734283,0.04868164,8.615271,845824
1844.4,847872,0.005700175,1149.3302757899999,-0.0034381275,353,2.242929,414,0.7787449210882187,2426.785203933716,0.06333008,9.300802,847872
1844.4,849920,0.005888149,1150.55609553,-0.0037414648,390,2.2417903,415,0.7778529822826385,2432.581791162491,0.068603516,8.777262,849920
1844.4,851968,0.0035700365,1151.55469918,-0.0008044903,391,2.2373612,416,0.7177765667438507,2437.8264939785004,0.038720705,10.474423,851968
1844.4,854016,0.004659507,1152.2187406300002,0.0010073439,384,2.2352204,417,0.7272903025150299,2443.0624284744263,0.05,10.262632,854016
1844.4,856064,0.005108907,1153.1107251100002,-0.0030419321,387,2.237237,418,0.7597029507160187,2448.384528160095,0.064257815,8.678737,856064
1844.4,858112,0.004073741,1154.7207039300001,-0.003251498,374,2.2520816,419,0.7629321068525314,2453.6746921539307,0.048876952,8.037799,858112
1844.4,860160,0.0054111932,1156.03462912,-0.004091199,406,2.280708,420,0.7285958528518677,2459.146189212799,0.06484375,8.889727,860160
1864.24,862208,0.005229838,1169.1792549800002,-0.0035666996,372,2.2947543,421,0.6875816583633423,2464.1819982528687,0.06303711,10.080557,862208
1884.13,864256,0.004571131,1182.2054277500001,-0.0018888587,413,2.3034208,422,0.6608217358589172,2469.6757247447968,0.053759765,10.73965,864256
1892.72,866304,0.004649657,1189.37227354,-0.0030682716,416,2.3107762,423,0.7314235866069794,2474.6277964115143,0.054394532,8.686735,866304
1908.64,868352,0.004192938,1200.9339552,-0.0045822533,391,2.313436,424,0.7659521549940109,2479.5485956668854,0.052246094,8.585247,868352
1922.24,870400,0.0036219459,1211.43734158,-0.0020590662,376,2.3334012,425,0.6299925744533539,2484.784785747528,0.043310545,20.611307,870400
1906.82,872448,0.004970086,1201.41400212,-0.003146531,408,2.3441556,426,0.722991943359375,2490.234279870987,0.061669923,10.018544,872448
1889.94,874496,0.0039127194,1192.07011101,-0.0012526099,426,2.3422427,427,0.6789193451404572,2495.2486453056335,0.043701172,16.86314,874496
1889.94,876544,0.0069727255,1192.36221938,-0.0021499533,395,2.340136,428,0.7211017310619354,2500.0569517612457,0.0809082,11.356285,876544
1892.53,878592,0.0030784982,1194.66726251,-0.001247838,388,2.3336058,429,0.6953170299530029,2505.2392654418945,0.03203125,9.942866,878592
1892.53,880640,0.0036868695,1195.1636605800002,-0.0065704794,392,2.3333397,430,0.6878494918346405,2510.5151810646057,0.03930664,10.074274,880640
1892.53,882688,0.00405101,1195.8967974400002,-0.0036947834,396,2.337023,431,0.7052993476390839,2515.73100233078,0.046044923,9.8407755,882688
1896.07,884736,0.003869328,1198.5709967300002,-0.00058569876,381,2.3349395,432,0.7153401672840118,2520.895651102066,0.045703124,8.786909,884736
1896.07,886784,0.0063404785,1199.88088676,-0.0048568742,381,2.3338227,433,0.7511277794837952,2526.2608404159546,0.06845703,10.312952,886784
1896.07,888832,0.005763674,1200.39493149,-0.0041330317,365,2.3415515,434,0.7209269404411316,2531.6311955451965,0.06020508,10.02483,888832
1914.76,890880,0.004847442,1213.22499642,-0.0003021111,413,2.3491292,435,0.6627806127071381,2537.2310841083527,0.056347657,10.676591,890880
1933.48,892928,0.0063552996,1226.0223602199999,-0.002424237,411,2.3482127,436,0.6970990002155304,2542.187976837158,0.07700195,8.542673,892928
1933.48,894976,0.0035345957,1226.02490941,-0.0034971074,408,2.3521395,437,0.7148820161819458,2547.1642937660217,0.04091797,11.039501,894976
1933.48,897024,0.0044850414,1226.65249915,-0.002334909,389,2.352407,438,0.674243688583374,2552.178991794586,0.054833986,11.512507,897024
1933.48,899072,0.006681853,1227.1283803200001,-0.0042688944,370,2.345319,439,0.6746975183486938,2557.434202194214,0.08461914,11.505747,899072
1933.48,901120,0.0037927025,1228.03786838,-0.0014017258,382,2.340459,440,0.6655372381210327,2562.9586086273193,0.039697267,11.494601,901120
1933.48,903168,0.0052835797,1228.28385555,-0.0033740555,396,2.3371005,441,0.7802856415510178,2568.307886362076,0.06586914,8.320425,903168
1933.48,905216,0.0055217426,1229.2140067199998,-0.0033943623,388,2.34158,442,0.7568989098072052,2573.4724423885345,0.06943359,8.864757,905216
1933.48,907264,0.0057744673,1229.92318347,-0.0024755814,398,2.356184,443,0.7251406311988831,2578.748427629471,0.06894531,9.871411,907264
1933.48,909312,0.0051353127,1229.58364001,-0.0015124206,409,2.3700118,444,0.6347315907478333,2583.8839638233185,0.055273436,10.883283,909312
1933.48,911360,0.004558471,1229.52016728,-0.004951789,381,2.3743727,445,0.7545701563358307,2588.8834586143494,0.053857423,8.890458,911360
1933.48,913408,0.00430233,1228.71326572,-0.0055410657,393,2.3787246,446,0.7831882536411285,2594.260014295578,0.05283203,7.620954,913408
1934.79,915456,0.0031770214,1229.81840841,-0.0016889289,394,2.3901608,447,0.6767416894435883,2599.461459875107,0.035351563,11.934763,915456
1934.79,917504,0.0050646034,1230.2502069,-0.0028986693,384,2.3981454,448,0.6795507371425629,2604.6493549346924,0.057421874,10.14245,917504
1934.79,919552,0.005852493,1230.4284209,-0.0056095473,389,2.3928158,449,0.6985154449939728,2609.97922873497,0.07319336,9.728125,919552
1934.79,921600,0.004394571,1230.22537338,0.00023089586,391,2.3998804,450,0.6862532794475555,2615.2330272197723,0.050830077,11.175123,921600
1920.22,923648,0.004075033,1221.5311441400002,-0.004332808,407,2.4100785,451,0.7174217402935028,2620.461267232895,0.048876952,15.946508,923648
1905.49,925696,0.0040531205,1212.1872468899999,-0.0024583389,422,2.4181135,452,0.724407821893692,2625.4915866851807,0.04536133,16.280048,925696
1905.49,927744,0.0043656444,1212.2741879,-0.00091073604,360,2.424566,453,0.746282309293747,2630.3349742889404,0.04921875,8.41765,927744
1887.63,929792,0.0030817897,1200.26943077,-0.003326187,381,2.4386518,454,0.7785234600305557,2636.01265335083,0.034521483,8.718569,929792
1887.63,931840,0.0037341013,1200.47512785,-0.001009274,382,2.44325,455,0.7144201397895813,2641.3878207206726,0.04121094,11.163501,931840
1887.63,933888,0.0061167628,1201.18088519,-0.0053763455,406,2.4436462,456,0.6707750260829926,2646.7373807430267,0.07280274,9.893965,933888
1871.54,935936,0.0056592757,1190.31597066,-0.0044381404,378,2.4535441,457,0.7481355965137482,2651.772718191147,0.065136716,16.598179,935936
1871.54,937984,0.004075779,1190.43383915,-0.005047674,372,2.4621074,458,0.784241795539856,2657.180083990097,0.0496582,9.261686,937984
1872.29,940032,0.0023826591,1191.9428240200002,-0.0008578374,382,2.4730844,459,0.7710195332765579,2662.6809310913086,0.023291016,8.234404,940032
1872.29,942080,0.0044802884,1191.89174119,-0.0065414137,413,2.4749084,460,0.7686313837766647,2668.042740345001,0.053955078,9.791758,942080
1872.29,944128,0.007413658,1192.50426579,-0.0047400417,388,2.4582887,461,0.7704392075538635,2673.0001814365387,0.084375,8.773165,944128
1872.29,946176,0.0038943216,1193.161894,-0.0011589034,381,2.4381957,462,0.7414151728153229,2678.2785160541534,0.042089842,9.793345,946176
1872.29,948224,0.0058591403,1193.4410374600002,-0.0014146178,404,2.4374619,463,0.7667832374572754,2683.6458945274353,0.071582034,9.101675,948224
1845.56,950272,0.0038009356,1176.3618617399998,-0.0010361682,414,2.4398665,464,0.6846333146095276,2688.7131786346436,0.042285156,22.996532,950272
1797.24,952320,0.004049591,1144.82084534,-0.0034109983,408,2.4411302,465,0.6289698779582977,2693.6561527252197,0.045898438,29.923336,952320
1797.24,954368,0.0036146548,1144.8068341199998,-0.0025356999,396,2.4492104,466,0.6815190613269806,2698.6764624118805,0.040771484,10.420864,954368
1797.24,956416,0.0039253477,1145.0305989600001,-0.0014972863,370,2.4532046,467,0.7555608600378036,2703.843895673752,0.046679687,8.362939,956416
1797.24,958464,0.0028088544,1144.97107209,-0.002365179,349,2.4560509,468,0.6476373374462128,2709.3654820919037,0.030566406,12.361735,958464
1797.24,960512,0.004266273,1144.67965764,-0.0024704675,351,2.4546037,469,0.700298935174942,2715.2260434627533,0.04975586,8.952746,960512
1797.24,962560,0.0045766635,1144.40418689,-0.0050711622,383,2.4488845,470,0.6031110882759094,2721.058364868164,0.04741211,10.549474,962560
1797.24,964608,0.0043560443,1144.4535622800001,-0.002501121,381,2.4411788,471,0.703064352273941,2726.399387359619,0.04633789,9.908436,964608
1808.72,966656,0.007382455,1152.74638221,-0.004985747,399,2.4384482,472,0.7252072691917419,2731.770772457123,0.09052734,9.0830765,966656
1800.69,968704,0.0038846578,1147.45104656,-0.0027834403,387,2.4427605,473,0.7917967438697815,2736.8985311985016,0.044189453,8.582556,968704
1787.42,970752,0.003946761,1138.7400848,-0.0067795655,397,2.4544532,474,0.8022591024637222,2742.185798406601,0.044628907,10.984157,970752
1787.42,972800,0.0043139914,1139.7995337,-0.0028318556,394,2.4701943,475,0.7496829628944397,2747.3380677700043,0.050683595,8.987032,972800
1782.33,974848,0.005223585,1136.4938236699998,-0.0068843723,410,2.4728715,476,0.8466425985097885,2752.538775205612,0.062060546,5.655397,974848
1772.62,976896,0.004624552,1130.1021099,-0.0019960133,362,2.4798667,477,0.7510199546813965,2757.534523010254,0.052246094,8.32025,976896
1743.6,978944,0.003317777,1112.0241862399998,-0.0012856406,415,2.4905539,478,0.7116220593452454,2763.1930878162384,0.037744142,25.092167,978944
1743.6,980992,0.0035291645,1111.7406826499998,-0.0008821618,397,2.489116,479,0.6299696266651154,2768.1230874061584,0.036865234,12.61693,980992
1759.52,983040,0.004000501,1123.67833139,-0.0030425964,410,2.4776068,480,0.7584648579359055,2773.278312921524,0.04916992,8.979918,983040
1759.52,985088,0.0047242767,1125.5060515899997,-0.0021797805,401,2.4721806,481,0.7573937475681305,2778.26788520813,0.057373047,10.139515,985088
1759.52,987136,0.0034274035,1125.03301105,1.5973079e-05,350,2.4687648,482,0.6027670800685883,2783.3637363910675,0.03754883,11.058844,987136
1751.08,989184,0.0025198993,1119.41256142,-0.0020254857,394,2.4743032,483,0.8235853910446167,2789.214633703232,0.025830079,5.9710317,989184
1729.98,991232,0.003170482,1105.3562123199997,-0.00064140017,388,2.49008,484,0.829013466835022,2794.4060401916504,0.033251952,11.040533,991232
1723.19,993280,0.005806838,1100.3401918,-0.0029259745,396,2.4976225,485,0.8769582137465477,2799.681680202484,0.06342773,5.0974646,993280
1722.4,995328,0.0041643255,1100.5618702,-0.003250461,399,2.5030732,486,0.841928631067276,2804.842919588089,0.04633789,5.112799,995328
1722.4,997376,0.0048939316,1100.3503833299999,-0.0027488484,383,2.507209,487,0.7024502158164978,2809.9709928035736,0.05605469,10.773752,997376
1721.45,999424,0.004748187,1100.36824088,-0.0064135417,397,2.5115476,488,0.7234554886817932,2815.3087310791016,0.051171876,15.123134,999424
1721.45,1001472,0.00552635,1100.83931525,-0.0010920136,382,2.5036206,489,0.6932041943073273,2820.4603505134583,0.06503906,11.377419,1001472
1717.88,1003520,0.0040086075,1099.10408938,-0.0028421609,401,2.4898772,490,0.7702546715736389,2825.816034078598,0.040234376,13.9880905,1003520
1701.97,1005568,0.0036299382,1087.93482651,-0.004216683,391,2.4712,491,0.9047435596585274,2830.919332265854,0.037158202,5.0604224,1005568
1701.97,1007616,0.0050423737,1088.2178341400002,-0.0022892577,396,2.4734457,492,0.742984414100647,2836.1491980552673,0.05649414,8.65452,1007616
1692.9,1009664,0.0048313523,1082.10687603,-0.0035406495,382,2.4670808,493,0.7585136145353317,2841.3112580776215,0.057910156,12.824463,1009664
1674.32,1011712,0.0038243502,1069.7159823,-0.0044284025,406,2.4525528,494,0.8951071426272392,2846.667049884796,0.04111328,7.4534364,1011712
1674.32,1013760,0.0038988595,1069.80054008,-0.0021287997,389,2.444308,495,0.7182515561580658,2851.702483892441,0.047509767,11.053518,1013760
1674.32,1015808,0.005227847,1069.43786969,-0.002740885,378,2.439962,496,0.7394971251487732,2856.9569160938263,0.05986328,9.547298,1015808
1674.32,1017856,0.008137868,1069.31274254,-0.0034498044,400,2.4437156,497,0.7647801637649536,2862.369425535202,0.092041016,8.872052,1017856
1674.32,1019904,0.0032853517,1069.5336996699998,-0.0013196394,396,2.4571471,498,0.6769303381443024,2867.4833855628967,0.0375,11.317896,1019904
1669.3,1021952,0.0042581987,1066.1805002300002,-0.0014968058,401,2.4610963,499,0.8515636175870895,2872.650401353836,0.053369142,5.190471,1021952
1652.37,1024000,0.005320587,1054.3755478,-0.0062556565,408,2.4597666,500,0.7154005765914917,2877.758079767227,0.059570312,15.678174,1024000
1652.37,1026048,0.005518218,1055.18583411,-0.005082054,390,2.472914,501,0.6360302269458771,2882.7704470157623,0.06928711,12.722459,1026048
1633.99,1028096,0.0041059335,1042.8244929100001,-0.0039152596,381,2.4738238,502,0.8570844531059265,2888.018232822418,0.04848633,9.138235,1028096
1611.57,1030144,0.0036233973,1028.0926473499999,-0.002675137,398,2.4753234,503,0.8693270087242126,2893.3832325935364,0.03984375,9.015495,1030144
1597.68,1032192,0.012825514,1018.10657771,-0.0061665694,391,2.4812646,504,0.8816054686903954,2898.5299158096313,0.04433594,6.80867,1032192
1596.77,1034240,0.0062682442,1017.11740543,-0.0027511434,402,2.4880567,505,0.7612946927547455,2903.7672970294952,0.07133789,15.365942,1034240
1586.53,1036288,0.0051905573,1010.95077443,-0.0027140076,406,2.5044036,506,0.8667380958795547,2908.8530752658844,0.055029295,8.325722,1036288
1569.55,1038336,0.0032284274,999.4619573200001,-0.001569589,395,2.5093687,507,0.7385510802268982,2913.8871088027954,0.03515625,13.981227,1038336
1568.91,1040384,0.005579612,999.12608164,-0.0072689475,388,2.5153375,508,0.8285087794065475,2919.0614778995514,0.06772461,6.2585025,1040384
1557.43,1042432,0.0054618455,991.3974517999999,-0.0043784576,390,2.5233605,509,0.8888214379549026,2924.3285582065582,0.061621092,4.957801,1042432
1557.43,1044480,0.004786088,991.9035426699998,-0.0028291843,408,2.534017,510,0.7703555077314377,2929.5774188041687,0.057519533,8.844297,1044480
1557.43,1046528,0.0066447733,992.04169878,-0.003628015,414,2.5470726,511,0.7103526890277863,2934.5981092453003,0.07280274,10.214353,1046528
1557.42,1048576,0.0043922476,992.0595815099998,-0.0048400722,420,2.5572982,512,0.867350697517395,2939.541897535324,0.048046876,5.6866307,1048576
1527.45,1050624,0.0052279504,972.0706099399998,-0.0053761033,384,2.5675929,513,0.7599281072616577,2944.4134430885315,0.058496095,18.662695,1050624
1527.45,1052672,0.004174185,972.0652841199997,-0.0018950095,399,2.579883,514,0.5892407894134521,2949.747456550598,0.050683595,12.223849,1052672
1494.29,1054720,0.0028129157,949.63563713,-0.0020744982,377,2.5913088,515,0.8716538846492767,2954.869678735733,0.031054687,8.448956,1054720
1446.33,1056768,0.0036829594,918.0388380900002,-0.0027827083,395,2.5980537,516,0.6218653321266174,2960.2949664592743,0.039794922,31.88711,1056768
1401.99,1058816,0.002263937,888.4350495900002,-0.0015677845,399,2.595625,517,0.807934895157814,2965.477061510086,0.0203125,15.564626,1058816
