explained_variance,clipfrac,approxkl,fps,ep_reward_mean,serial_timesteps,policy_loss,policy_entropy,value_loss,ep_len_mean,time_elapsed,n_updates,total_timesteps
-0.021512508392333984,0.014160156,0.0019902564,289,1855.95642893,782336,-0.0012055916,3.4028592,18.840782,1956.94,2636.3852620124817,382,782336
0.04378926753997803,0.0024902343,0.0009753335,289,1867.6758914099998,784384,-0.00063118665,3.3920436,18.030972,1968.66,2643.459781885147,383,784384
0.002652764320373535,0.027783204,0.0024919345,290,1867.63065992,786432,-0.0024364304,3.388965,18.425531,1968.66,2650.5425016880035,384,786432
-0.007376432418823242,0.0014160157,0.00054247514,280,1882.2244035400001,788480,-1.3526267e-05,3.3921509,18.79668,1983.72,2657.5987451076508,385,788480
0.075375497341156,0.012402344,0.0015954381,289,1882.6425447600004,790528,-0.00055995496,3.3918939,18.032795,1983.72,2664.8965792655945,386,790528
-0.03947412967681885,0.0375,0.0035769553,287,1889.9100301900003,792576,-0.001815758,3.3924594,18.77023,1991.59,2671.967784166336,387,792576
0.07984596490859985,0.059277344,0.004739246,289,1897.6113043400003,794624,-0.0045863753,3.4014602,17.89167,1999.76,2679.0822093486786,388,794624
-0.028890252113342285,0.058496095,0.004682,288,1897.78616123,796672,-0.0027715005,3.4076066,18.846619,1999.76,2686.1539103984833,389,796672
0.019170522689819336,0.018164063,0.002167589,284,1897.65522176,798720,-0.0011092429,3.4093328,18.498035,1999.76,2693.2557005882263,390,798720
-0.0022974014282226562,0.03276367,0.0031861127,287,1897.5391419799998,800768,-0.0027043717,3.414664,18.547161,1999.76,2700.446125984192,391,800768
0.03002798557281494,0.033154298,0.0031704518,292,1897.0807674099997,802816,-0.0018252733,3.4193802,18.633198,1999.76,2707.56511259079,392,802816
0.003210723400115967,0.021679688,0.002196903,288,1897.8181192099998,804864,-0.0009806842,3.4207737,18.706398,1999.76,2714.5812106132507,393,804864
0.04151928424835205,0.06381836,0.0053177266,284,1897.8102860699998,806912,-0.0050293896,3.433527,18.56503,1999.76,2721.689350128174,394,806912
0.054221928119659424,0.029003907,0.002879541,290,1897.3843151699996,808960,-0.00042834025,3.451846,18.156794,1999.76,2728.8993442058563,395,808960
-0.00912928581237793,0.011230469,0.0014241943,287,1898.0128022999997,811008,-0.0005992586,3.4516404,19.080366,1999.76,2735.9619991779327,396,811008
0.03810834884643555,0.02836914,0.0030464847,286,1897.95421695,813056,-0.003441098,3.4489224,18.557701,1999.76,2743.098153114319,397,813056
0.006625175476074219,0.0014648438,0.0006711761,288,1897.8857065899997,815104,-7.954806e-05,3.4453113,18.874928,1999.76,2750.2373521327972,398,815104
0.21944129467010498,0.025878906,0.0021465002,282,1897.7638043,817152,-0.00231892,3.459341,16.85326,1999.76,2757.33579993248,399,817152
0.07471275329589844,0.016552735,0.0018013194,290,1898.0015902999999,819200,-0.0013692372,3.468248,17.918095,1999.76,2764.594506263733,400,819200
-0.003314495086669922,0.012597656,0.0015849922,289,1897.8939122,821248,-7.009179e-05,3.4668992,18.96503,1999.76,2771.655893087387,401,821248
0.6303074657917023,0.013916016,0.0017143156,290,1887.8473171699998,823296,-0.002067163,3.479983,12.0414095,1989.32,2778.7324345111847,402,823296
0.5936771333217621,0.016992187,0.0022478844,287,1887.9653417599998,825344,-0.0015999184,3.4784203,21.37385,1989.32,2785.776580095291,403,825344
0.6906720995903015,0.03461914,0.002888152,287,1888.5121608499996,827392,-0.0019435727,3.484396,9.274244,1989.32,2792.91304731369,404,827392
-0.01347494125366211,0.03803711,0.0035572369,289,1889.1355240700002,829440,-0.0034208272,3.5001006,19.04921,1989.32,2800.0290701389313,405,829440
0.0015791654586791992,0.0140625,0.0018299656,290,1889.3997363499998,831488,-0.0015216994,3.4947,19.263138,1989.32,2807.1002309322357,406,831488
0.03868293762207031,0.0025878907,0.00076809456,289,1889.47180407,833536,0.00015960647,3.4900908,18.001455,1989.32,2814.1554589271545,407,833536
0.09149545431137085,0.01586914,0.0017171087,285,1889.5548208799999,835584,-0.0006310589,3.4938495,18.160997,1989.32,2821.220345020294,408,835584
0.5646225810050964,0.009423828,0.0012071858,293,1887.9772822199998,837632,-0.001153503,3.506209,11.788516,1987.54,2828.386724948883,409,837632
0.042056918144226074,0.028515626,0.0029039548,293,1887.93988701,839680,-0.0017018464,3.5134723,18.863123,1987.54,2835.363176584244,410,839680
-0.007925868034362793,0.009863282,0.0012795693,294,1888.14249654,841728,-0.00064855244,3.5205178,18.648817,1987.54,2842.3415763378143,411,841728
0.01899087429046631,0.0105957035,0.0018253712,294,1888.25408352,843776,-0.00074693514,3.5236373,18.626892,1987.54,2849.2878682613373,412,843776
-0.0046749114990234375,0.020410156,0.00232243,294,1887.7733079099999,845824,-0.0006311756,3.519443,18.814922,1987.54,2856.2379591464996,413,845824
0.027691423892974854,0.0069335937,0.0013589098,289,1887.6206106700001,847872,-0.0002550554,3.5186188,18.768854,1987.54,2863.198367834091,414,847872
0.024019241333007812,0.059521485,0.005061839,300,1887.7372377799998,849920,-0.0069463626,3.5305424,18.567898,1987.54,2870.2647371292114,415,849920
0.2282143235206604,0.030957032,0.003268708,301,1854.83760669,851968,-0.0033802432,3.544722,49.120358,1952.68,2877.079296350479,416,851968
0.019827544689178467,0.025341798,0.0024096607,290,1855.11912779,854016,-0.0012611607,3.5535088,18.85397,1952.68,2883.8822000026703,417,854016
0.1458432674407959,0.027392577,0.002704416,300,1855.52816588,856064,-0.0040554167,3.5586147,17.326565,1952.68,2890.941346168518,418,856064
-0.009955048561096191,0.025048828,0.0027470458,300,1855.70508463,858112,-0.0015616762,3.5577006,18.848362,1952.68,2897.7660524845123,419,858112
-0.0013327598571777344,0.012451172,0.0013547934,294,1856.08705705,860160,-0.00072830386,3.5480123,18.963123,1952.68,2904.5747270584106,420,860160
0.06496715545654297,0.017773438,0.0020711117,297,1856.06609149,862208,-0.0011562761,3.5458024,18.41277,1952.68,2911.529105901718,421,862208
0.02600163221359253,0.035351563,0.0030463696,301,1864.6610236999998,864256,-0.002811423,3.5450847,19.072933,1961.69,2918.4042403697968,422,864256
-0.023914575576782227,0.0107421875,0.0013916055,298,1864.9836051399998,866304,-0.0010653334,3.5442386,18.82183,1962.07,2925.1931862831116,423,866304
0.0055800676345825195,0.022802735,0.0025465891,299,1873.4736393399996,868352,-0.0015653281,3.5400982,18.46857,1971.45,2932.0443394184113,424,868352
-0.041661858558654785,0.007421875,0.0013869267,298,1876.0507729600001,870400,-0.00025922208,3.5350292,18.89048,1974.0,2938.892256498337,425,870400
0.02845102548599243,0.030957032,0.0029093581,296,1876.3520357799998,872448,-0.002169995,3.5296235,18.29244,1974.0,2945.760563850403,426,872448
0.007908940315246582,0.018554688,0.0019451687,294,1876.1807040500003,874496,-0.0015014056,3.5273876,18.424099,1974.0,2952.6733815670013,427,874496
0.043174684047698975,0.04838867,0.003969174,296,1876.0350283799999,876544,-0.0031113992,3.5499654,18.065662,1974.0,2959.636539697647,428,876544
-0.01040339469909668,0.012060547,0.0018028,296,1876.0875592900002,878592,-0.0009569967,3.5637372,18.887123,1974.0,2966.5422065258026,429,878592
0.036003828048706055,0.021582032,0.0021295235,295,1875.89267674,880640,-0.001086578,3.5616467,18.25633,1974.0,2973.4435601234436,430,880640
0.4415331482887268,0.0044921874,0.0008760753,294,1856.69431938,882688,-0.00086686655,3.5643058,25.26443,1954.23,2980.380046606064,431,882688
0.31960469484329224,0.029296875,0.0028967084,294,1855.0175386500005,884736,-0.001989136,3.5699477,14.766202,1952.56,2987.338101863861,432,884736
-0.024719595909118652,0.028955078,0.002683844,295,1854.6496700500002,886784,-6.240612e-05,3.572672,18.803736,1952.56,2994.286256313324,433,886784
0.03909146785736084,0.022900391,0.002560968,293,1854.3625459600005,888832,-0.002561113,3.5715847,18.479832,1952.56,3001.228171110153,434,888832
-0.016927719116210938,0.0017089844,0.0005385666,295,1854.3210610800002,890880,-0.000600061,3.5714767,18.79581,1952.56,3008.2028901576996,435,890880
0.1964130997657776,0.0046875,0.0010675071,295,1854.2904468900003,892928,-0.002029795,3.574533,16.378502,1952.56,3015.13342833519,436,892928
0.04197937250137329,0.01928711,0.0018926071,294,1854.3608045600004,894976,-0.0005325097,3.5792775,18.264858,1952.56,3022.0556161403656,437,894976
0.0388450026512146,0.0086425785,0.0012046265,295,1854.02217999,897024,-3.7605154e-05,3.5797753,18.464592,1952.56,3029.0164470672607,438,897024
0.09251987934112549,0.031396486,0.0030626245,296,1853.7576487800002,899072,-0.0023904801,3.5840364,17.750744,1952.56,3035.94553899765,439,899072
-0.011745095252990723,0.045996092,0.0037468038,292,1853.39668751,901120,-0.00500062,3.5922763,18.775558,1952.56,3042.8579754829407,440,901120
0.0264279842376709,0.018164063,0.0019929647,289,1853.6424397100002,903168,-0.0011165498,3.6010056,18.71646,1952.56,3049.849983215332,441,903168
-0.0018618106842041016,0.02470703,0.0023778602,293,1854.07655984,905216,-0.0029796588,3.6038978,18.527617,1952.56,3056.9310495853424,442,905216
0.03360658884048462,0.06352539,0.004778842,294,1854.4996629000002,907264,-0.0032725013,3.6111228,18.925718,1952.56,3063.9206969738007,443,907264
0.11674398183822632,0.039892577,0.0035323172,293,1854.4328394299998,909312,-0.001497783,3.6177876,17.527363,1952.56,3070.884189605713,444,909312
0.08696728944778442,0.051757812,0.004073596,294,1854.5251057500002,911360,-0.0016463684,3.6243255,18.202444,1952.56,3077.874437570572,445,911360
0.0241316556930542,0.029882813,0.0032606726,290,1859.66457903,913408,-0.0025519643,3.6194196,18.633848,1957.86,3084.835034608841,446,913408
-0.02374422550201416,0.018017579,0.0019233242,287,1859.6453122,915456,-0.0013508331,3.6018574,18.955482,1957.86,3091.8973014354706,447,915456
0.0643128752708435,0.04458008,0.0037801713,290,1868.57233267,917504,-0.003303203,3.6131139,18.296135,1966.94,3099.0198876857758,448,917504
0.023779630661010742,0.013818359,0.001651098,290,1872.20914227,919552,-0.0009990697,3.627262,18.610353,1970.37,3106.078842639923,449,919552
0.09875380992889404,0.050927736,0.00399216,294,1872.5145376900002,921600,-0.0025687222,3.6379967,18.153542,1970.37,3113.132313013077,450,921600
0.022698938846588135,0.023632813,0.0023054394,290,1873.87431776,923648,-0.0016765321,3.6495545,18.719358,1971.42,3120.1018669605255,451,923648
0.04914802312850952,0.036132812,0.00338548,284,1878.8123632400002,925696,-0.0031323228,3.6522624,18.593128,1976.32,3127.1495168209076,452,925696
0.010165870189666748,0.04824219,0.0039751814,291,1879.0698966199998,927744,-0.0016759408,3.6528137,18.656647,1976.32,3134.339129924774,453,927744
0.12541019916534424,0.038769532,0.0034154083,290,1879.0567468,929792,-0.0020952076,3.6466446,17.109802,1976.32,3141.357580423355,454,929792
0.10377645492553711,0.03852539,0.003466636,291,1883.2009832499998,931840,-0.0031128281,3.6332512,17.919939,1980.48,3148.405811071396,455,931840
-0.013604521751403809,0.034082033,0.0031106113,290,1883.1171450299996,933888,-0.004459592,3.631382,19.03241,1980.48,3155.4290051460266,456,933888
0.37386274337768555,0.062109374,0.0050043385,286,1853.81837146,935936,-0.0040301876,3.6471596,41.4965,1949.81,3162.4893033504486,457,935936
0.4428430199623108,0.023242187,0.002570645,294,1837.3542372099996,937984,-0.004441374,3.6519399,13.142444,1932.59,3169.6414108276367,458,937984
0.17950958013534546,0.019921875,0.0023174447,296,1822.3813932899998,940032,-0.0034402963,3.6419091,33.61791,1917.1,3176.607369184494,459,940032
0.09433174133300781,0.033496093,0.0033336107,294,1822.3470585500002,942080,-0.004704156,3.6352394,18.704037,1917.1,3183.5119931697845,460,942080
0.02797400951385498,0.031103516,0.0028241458,296,1822.3195924800002,944128,-0.0025821507,3.6333466,18.755878,1917.1,3190.4630484580994,461,944128
-0.0005574226379394531,0.055615235,0.00450649,292,1822.6833118499999,946176,-0.0046164393,3.6421654,18.652363,1917.1,3197.38134098053,462,946176
0.05697363615036011,0.009960937,0.0014633564,294,1822.5501849599998,948224,-0.0012080419,3.6454978,18.451239,1917.1,3204.3768417835236,463,948224
0.04087710380554199,0.039697267,0.003787464,292,1822.56341068,950272,-0.0021301403,3.6410198,18.713364,1917.1,3211.3319907188416,464,950272
0.03795832395553589,0.017089844,0.0020562704,294,1822.72676688,952320,-0.0021551861,3.6349416,18.535536,1917.1,3218.3437848091125,465,952320
0.021719157695770264,0.010498047,0.0015333433,290,1822.80523888,954368,-0.00036828246,3.6349387,18.648647,1917.1,3225.305073738098,466,954368
0.08677536249160767,0.017773438,0.002342356,288,1822.67276225,956416,-0.0008513199,3.6388226,17.7907,1917.1,3232.346595287323,467,956416
0.03921693563461304,0.04145508,0.0036701735,292,1822.9180050499997,958464,-0.0024762065,3.6402347,18.471766,1917.1,3239.447137594223,468,958464
0.023715734481811523,0.038720705,0.0035555146,290,1823.4086554299997,960512,-0.0034208752,3.6354911,18.709301,1917.1,3246.450621366501,469,960512
0.07428979873657227,0.02631836,0.002648545,294,1823.5362889300002,962560,-0.00039009083,3.6312122,18.066103,1917.1,3253.500567674637,470,962560
0.03243798017501831,0.010546875,0.0019106554,297,1823.4463205600002,964608,-0.00020282502,3.6254356,18.624325,1917.1,3260.4497940540314,471,964608
0.04086202383041382,0.011865234,0.0016416056,291,1823.7414837800002,966656,5.9068076e-05,3.629329,18.50954,1917.1,3267.3412091732025,472,966656
0.06271916627883911,0.025976563,0.0026615274,295,1823.66714301,968704,-0.0009582307,3.6497173,18.623257,1917.1,3274.375205039978,473,968704
-0.0012242794036865234,0.03930664,0.003481688,298,1823.8074902399999,970752,-0.0025114443,3.656609,19.100828,1917.1,3281.3134202957153,474,970752
0.022707998752593994,0.05131836,0.004270442,298,1823.91850359,972800,-0.0025503363,3.651359,18.898104,1917.1,3288.1853437423706,475,972800
0.07679271697998047,0.035009764,0.0032436731,297,1824.0832808900002,974848,-0.0018352286,3.6482882,18.53775,1917.1,3295.0618624687195,476,974848
0.029446840286254883,0.0125488285,0.0015644103,289,1823.8640183900002,976896,-0.001570379,3.6508725,19.229689,1917.1,3301.954460144043,477,976896
-0.01818370819091797,0.08154297,0.0063831843,295,1824.5060853500004,978944,-0.0050188424,3.647272,19.391132,1917.1,3309.0351507663727,478,978944
0.08082979917526245,0.0949707,0.006935557,290,1824.4835198,980992,-0.0043862807,3.6501439,18.247211,1917.1,3315.978173494339,479,980992
0.019828081130981445,0.022998046,0.0023090546,289,1824.0652114199997,983040,-0.00038678746,3.6598656,18.936546,1917.1,3323.0399656295776,480,983040
0.05878227949142456,0.027929688,0.002720621,290,1824.3282381,985088,-0.0012077079,3.6662693,18.574821,1917.1,3330.1109166145325,481,985088
0.0018205642700195312,0.020263672,0.0021129386,284,1824.60145289,987136,0.0001754893,3.6815848,18.637562,1917.1,3337.1742844581604,482,987136
0.02623802423477173,0.0072265626,0.001202477,289,1824.4294374,989184,-0.0005912409,3.6914215,18.65897,1917.1,3344.3865015506744,483,989184
0.032218992710113525,0.053222656,0.004374328,288,1824.5537623000002,991232,-0.005414015,3.6982741,18.86925,1917.1,3351.452818632126,484,991232
0.04807603359222412,0.024658203,0.0023392162,289,1825.10995953,993280,-0.00093644205,3.71839,18.513382,1917.1,3358.562287569046,485,993280
0.03847622871398926,0.041552734,0.00382073,290,1825.3871937300003,995328,-0.003354889,3.7229066,18.416689,1917.1,3365.646157979965,486,995328
0.03562361001968384,0.034375,0.0034710385,285,1824.8681013000003,997376,-0.001511863,3.7260242,18.62534,1917.1,3372.703677415848,487,997376
0.06554937362670898,0.027539063,0.0028526215,289,1824.64969634,999424,-0.0012785477,3.7238781,18.472677,1917.1,3379.8717184066772,488,999424
0.08792340755462646,0.04477539,0.003795861,286,1825.0737861799998,1001472,-0.00041404885,3.7283924,18.271778,1917.1,3386.94921541214,489,1001472
0.028597652912139893,0.011865234,0.0014147504,289,1824.4726766199997,1003520,-0.001708235,3.7398865,19.204966,1917.1,3394.092841386795,490,1003520
0.031744539737701416,0.07138672,0.0052899476,283,1824.75254383,1005568,-0.006029195,3.738193,18.68005,1917.1,3401.17133808136,491,1005568
0.009033143520355225,0.04868164,0.0042431196,290,1824.82860396,1007616,-0.0023632369,3.738977,18.669163,1917.1,3408.4035470485687,492,1007616
0.0049163103103637695,0.023095703,0.002319772,284,1825.06965149,1009664,-0.00067220797,3.7409668,18.991077,1917.1,3415.452276945114,493,1009664
0.03728765249252319,0.01586914,0.0020718477,287,1825.2338019200001,1011712,0.00040828856,3.736351,18.482357,1917.1,3422.6472976207733,494,1011712
0.016045451164245605,0.04033203,0.0035497933,284,1825.12934155,1013760,-0.0030143438,3.7276597,18.932863,1917.1,3429.776009082794,495,1013760
-6.520748138427734e-05,0.03569336,0.0030000736,283,1835.2609163000002,1015808,-0.00033057923,3.7417939,18.706852,1927.54,3436.988514661789,496,1015808
0.06248211860656738,0.03178711,0.0031593547,284,1835.3513880700002,1017856,-0.0015068413,3.7616227,18.591452,1927.54,3444.220994234085,497,1017856
0.007223546504974365,0.019824218,0.0025820145,286,1835.4305904399998,1019904,-0.0014034811,3.761272,19.074839,1927.54,3451.4161858558655,498,1019904
0.029013752937316895,0.024951171,0.0027343058,283,1835.4957287300003,1021952,-0.0024756931,3.754374,18.990978,1927.54,3458.5635867118835,499,1021952
-0.020529866218566895,0.036230467,0.0031460095,285,1835.8922089700002,1024000,-0.0033693486,3.7653365,19.4669,1927.54,3465.7825655937195,500,1024000
0.0012802481651306152,0.025683593,0.0025921876,288,1835.79766922,1026048,-0.00085337285,3.7793396,19.254185,1927.54,3472.9713129997253,501,1026048
0.018156349658966064,0.023486327,0.0028653247,285,1835.89994856,1028096,-0.0025007208,3.7693017,18.876938,1927.54,3480.083436489105,502,1028096
0.06935268640518188,0.036083985,0.0034593362,288,1837.3700113599998,1030144,-0.0030618764,3.7573357,18.530218,1929.32,3487.2487478256226,503,1030144
0.012331366539001465,0.03930664,0.0036520031,287,1837.96878613,1032192,-0.0025031618,3.7638729,19.417278,1929.32,3494.352068424225,504,1032192
-0.039051055908203125,0.04892578,0.004237706,286,1837.8913597099997,1034240,-0.0024127201,3.7713268,19.410175,1929.32,3501.486629486084,505,1034240
0.07813668251037598,0.011035156,0.0013569803,290,1837.71705262,1036288,-0.0010227329,3.786073,18.384312,1929.32,3508.6355555057526,506,1036288
0.10183316469192505,0.050195314,0.00411247,291,1837.5696761999998,1038336,-0.0038187262,3.8050423,18.42545,1929.32,3515.679215192795,507,1038336
0.04635751247406006,0.020458985,0.0021378545,288,1837.9092851499997,1040384,-0.0018766063,3.811232,18.887053,1929.32,3522.710816860199,508,1040384
0.12163764238357544,0.032177735,0.0033852023,283,1837.6603161500002,1042432,-0.000973286,3.8109581,18.039272,1929.32,3529.814585208893,509,1042432
0.00712275505065918,0.048828125,0.004096575,288,1837.58189269,1044480,-0.0022657262,3.8142078,18.691967,1929.32,3537.037529230118,510,1044480
0.04984205961227417,0.018017579,0.0021267901,291,1855.2937523900002,1046528,-0.0007599982,3.8038158,18.643705,1947.76,3544.1426508426666,511,1046528
0.0027796030044555664,0.021337891,0.0022783594,286,1871.1066928,1048576,-0.000950144,3.8098087,19.434137,1964.18,3551.178766965866,512,1048576
-0.037021756172180176,0.05419922,0.0045157126,288,1870.9148285099998,1050624,-0.0033874866,3.8199573,19.401472,1964.18,3558.3175764083862,513,1050624
0.0061476826667785645,0.019482423,0.0019355062,288,1870.6193623200002,1052672,-0.0007256972,3.8310108,18.594738,1964.18,3565.415333509445,514,1052672
0.028306961059570312,0.02993164,0.003004647,291,1870.3044562199998,1054720,-0.0031970493,3.846775,18.452703,1964.18,3572.5210950374603,515,1054720
0.024481356143951416,0.019189453,0.0024915286,290,1870.2902293899997,1056768,-0.00089146884,3.8520808,18.570103,1964.18,3579.537201166153,516,1056768
0.010989546775817871,0.045410156,0.003962786,292,1870.6068133499998,1058816,-0.0014124777,3.846302,18.628386,1964.18,3586.5830295085907,517,1058816
0.0835760235786438,0.058154296,0.004880807,286,1870.4425143899996,1060864,-0.0034200582,3.8546188,18.436453,1964.18,3593.5798501968384,518,1060864
-0.018772482872009277,0.04584961,0.004398345,292,1870.69668858,1062912,-0.0019406499,3.8551972,18.839127,1964.18,3600.7290558815002,519,1062912
0.012453258037567139,0.05649414,0.0045907614,291,1870.8832465099997,1064960,-0.0025946975,3.8468785,18.58211,1964.18,3607.729189634323,520,1064960
0.07127523422241211,0.020898437,0.002040865,292,1871.07662915,1067008,-0.0019120276,3.845284,18.583015,1964.18,3614.7610087394714,521,1067008
0.07533782720565796,0.020263672,0.0020693638,292,1871.34702973,1069056,-0.00090114,3.8504543,18.820768,1964.18,3621.763892173767,522,1069056
-0.010969281196594238,0.02602539,0.002619985,287,1871.33053145,1071104,-0.0011019391,3.8576267,19.518095,1964.18,3628.756793498993,523,1071104
0.20291322469711304,0.028759766,0.0031401156,290,1871.58051191,1073152,-0.0034758714,3.8539798,17.25962,1964.18,3635.8920538425446,524,1073152
0.032128870487213135,0.025439452,0.0023204687,289,1871.38296879,1075200,-0.0014008457,3.8504486,18.868288,1964.18,3642.94428730011,525,1075200
0.045548200607299805,0.055615235,0.0043658395,289,1871.7988252300001,1077248,-0.0032314467,3.84522,18.853607,1964.18,3650.0113961696625,526,1077248
0.013915956020355225,0.009912109,0.0015750965,286,1874.6034013499998,1079296,-0.0002693401,3.836773,19.12581,1966.66,3657.090207338333,527,1079296
-0.02899932861328125,0.01953125,0.0021564881,292,1891.3563274,1081344,-0.00062357576,3.843141,19.488178,1983.95,3664.2339355945587,528,1081344
0.05472230911254883,0.025341798,0.0025885277,294,1893.1708820099998,1083392,-0.0023433084,3.8512123,18.903467,1985.62,3671.237412214279,529,1083392
-0.07451188564300537,0.04057617,0.003590097,295,1893.30646682,1085440,-0.002036545,3.853693,19.566391,1985.62,3678.197571992874,530,1085440
0.1418747901916504,0.009667968,0.0013835857,291,1893.3974444699995,1087488,-0.0012238886,3.854802,17.437428,1985.62,3685.125190258026,531,1087488
-0.037045836448669434,0.011816407,0.0016350879,285,1893.6526375199996,1089536,-0.00047914908,3.8505714,18.94471,1985.62,3692.145832300186,532,1089536
-0.024945378303527832,0.030419922,0.0030042033,288,1893.4347692899996,1091584,-0.001841159,3.8431644,18.847305,1985.62,3699.3241107463837,533,1091584
0.04587376117706299,0.056689452,0.0048273723,292,1893.5297241300002,1093632,-0.0026393349,3.8501153,18.626677,1985.62,3706.41659784317,534,1093632
-0.002440929412841797,0.02451172,0.0028875328,294,1893.5698705300001,1095680,-0.0015658945,3.8475094,18.492968,1985.62,3713.4171979427338,535,1095680
0.043709754943847656,0.019970704,0.0019323776,289,1893.7865900000004,1097728,-0.00030153344,3.849176,18.495453,1985.62,3720.38462638855,536,1097728
0.05940824747085571,0.010498047,0.0016146286,292,1893.9988747100003,1099776,-0.0006071566,3.8475614,18.12103,1985.62,3727.450726032257,537,1099776
0.11755424737930298,0.025976563,0.0025506397,296,1893.4586807000003,1101824,-0.002296939,3.8518949,18.106464,1985.62,3734.452483177185,538,1101824
0.050582170486450195,0.061914064,0.004932194,294,1893.0393011500005,1103872,-0.0025259822,3.8641772,18.659775,1985.62,3741.367304086685,539,1103872
0.024084389209747314,0.014257813,0.002055027,296,1892.4901706000005,1105920,-0.0004362856,3.8661637,18.575314,1985.62,3748.317664861679,540,1105920
0.3481793999671936,0.0496582,0.004334382,293,1887.03305434,1107968,-0.0015218862,3.8585117,14.829188,1979.75,3755.236193418503,541,1107968
0.041121840476989746,0.028955078,0.0029114545,293,1887.0717172700001,1110016,-0.001168373,3.8530545,18.445917,1979.75,3762.2243247032166,542,1110016
0.07964760065078735,0.05180664,0.004668729,294,1886.9111907800004,1112064,-0.0033926175,3.8571963,18.289618,1979.75,3769.196037530899,543,1112064
0.23317348957061768,0.051757812,0.0042429613,292,1886.6567661500003,1114112,-0.0016551461,3.8688984,17.010748,1979.75,3776.1525223255157,544,1114112
0.021455466747283936,0.03334961,0.0034830037,294,1886.7773241700006,1116160,-0.0036895114,3.8716092,19.185978,1979.75,3783.163589954376,545,1116160
0.054516613483428955,0.028027344,0.0029280526,289,1886.3256768400001,1118208,-0.0017406705,3.8655987,19.011063,1979.75,3790.1220846176147,546,1118208
0.03908431529998779,0.035351563,0.0033114492,294,1886.2734409100003,1120256,-0.0021547866,3.8616824,18.969284,1979.75,3797.2077655792236,547,1120256
-0.08713138103485107,0.023144532,0.002251704,295,1886.5357638900002,1122304,-0.0010178549,3.8677406,19.36834,1979.75,3804.1575734615326,548,1122304
0.027872800827026367,0.025537109,0.0026363293,297,1886.2939466900002,1124352,-0.0018162122,3.8711815,18.847942,1979.75,3811.079827785492,549,1124352
0.0009389519691467285,0.04633789,0.0037327681,292,1886.2149704500002,1126400,-0.0011750407,3.8662782,18.776905,1979.75,3817.975643634796,550,1126400
0.09039950370788574,0.027392577,0.0027272333,286,1886.3250478000002,1128448,0.0001201823,3.8690076,18.056396,1979.75,3824.9825706481934,551,1128448
0.018128633499145508,0.009863282,0.0015051451,293,1886.0838943600002,1130496,-0.0008695995,3.869332,18.974148,1979.75,3832.140120267868,552,1130496
0.019902348518371582,0.038867187,0.003500057,292,1886.04730649,1132544,-0.002016881,3.8721497,18.968191,1979.75,3839.11514377594,553,1132544
0.14579367637634277,0.027539063,0.002610236,295,1885.9413204900004,1134592,-0.0006580072,3.8795476,17.859793,1979.75,3846.111993074417,554,1134592
0.04896634817123413,0.03173828,0.00327251,293,1900.27744193,1136640,-0.0024137585,3.882122,18.326866,1994.51,3853.037694454193,555,1136640
0.05349463224411011,0.06411133,0.005207389,292,1915.4384772799997,1138688,-0.004220556,3.891592,18.680538,2010.42,3860.007850408554,556,1138688
0.1026463508605957,0.046923827,0.004086246,291,1932.0041540399998,1140736,-0.0034466959,3.9063263,18.250572,2027.64,3867.0128984451294,557,1140736
0.07945030927658081,0.022070313,0.0024448987,292,1932.1467408899998,1142784,-0.00032148822,3.9054463,18.80775,2027.64,3874.0354318618774,558,1142784
0.019460737705230713,0.04550781,0.0039278762,291,1947.3982762700002,1144832,-0.0012974266,3.900045,18.585297,2043.13,3881.041782617569,559,1144832
0.05161750316619873,0.015966797,0.0016835881,287,1947.1730827400002,1146880,-0.0023569833,3.915832,18.565208,2043.13,3888.07004570961,560,1146880
0.04715651273727417,0.051611327,0.004143757,292,1947.0435791000002,1148928,-0.0020404165,3.9346776,18.789492,2043.13,3895.191950559616,561,1148928
0.0030075907707214355,0.034228515,0.003152918,290,1946.9453913799998,1150976,-0.0030673598,3.9513004,19.24993,2043.13,3902.196276664734,562,1150976
-0.00919640064239502,0.011083985,0.0016156323,294,1946.98673677,1153024,-0.00051017327,3.9601455,18.843645,2043.13,3909.239791870117,563,1153024
0.02021557092666626,0.046777345,0.003981135,296,1946.9260508599996,1155072,-0.003187884,3.961409,18.684162,2043.13,3916.188010454178,564,1155072
0.1455749273300171,0.027929688,0.0029886744,292,1946.7199833999998,1157120,-0.0012743414,3.9607434,18.264105,2043.13,3923.103767156601,565,1157120
-0.03554666042327881,0.03022461,0.003068985,297,1946.56932877,1159168,-0.001377241,3.9481354,19.522816,2043.13,3930.101713180542,566,1159168
0.07350969314575195,0.0060546873,0.0010328826,298,1946.3854637199997,1161216,-0.00097212306,3.9492946,18.502798,2043.13,3936.9837493896484,567,1161216
-0.03941643238067627,0.018603515,0.0020546927,295,1946.3034196600001,1163264,-0.0011299897,3.950098,19.429634,2043.13,3943.848593235016,568,1163264
0.023386597633361816,0.013720703,0.0018187603,300,1946.2623458799999,1165312,-0.0004861521,3.9468303,18.840427,2043.13,3950.7825331687927,569,1165312
-0.014893770217895508,0.02475586,0.0025186832,297,1946.1847703699998,1167360,-0.0007324061,3.942166,19.258303,2043.13,3957.6018810272217,570,1167360
