n_updates,policy_loss,fps,ep_len_mean,approxkl,policy_entropy,explained_variance,value_loss,time_elapsed,clipfrac,total_timesteps,serial_timesteps,ep_reward_mean
537,-0.004153579,300,1913.95,0.0053707543,4.720367,0.01884639263153076,19.302765,3650.4840111732483,0.060253907,1099776,1099776,1823.82322504
538,-0.0023288862,295,1913.95,0.0027341913,4.7220354,0.0061509013175964355,19.168795,3657.3083930015564,0.026367188,1101824,1101824,1823.9549339000002
539,-0.002106635,296,1913.95,0.0030681791,4.7314086,0.1782776117324829,17.745182,3664.2400822639465,0.035498045,1103872,1103872,1823.69107851
540,-0.00037914887,303,1913.95,0.0017695045,4.730247,-0.02482295036315918,19.455845,3671.1490998268127,0.012939453,1105920,1105920,1823.5278618799996
541,-0.0009794782,301,1913.95,0.0018360901,4.728458,-0.02943265438079834,19.41153,3677.887716770172,0.017871093,1107968,1107968,1823.8672723099999
542,0.0007053513,297,1913.95,0.0018270423,4.727931,0.025205790996551514,18.867369,3684.692514896393,0.016162109,1110016,1110016,1823.7139674999999
543,-0.0003795433,304,1913.95,0.0021346281,4.7268786,0.025265753269195557,18.620716,3691.5890464782715,0.020166015,1112064,1112064,1823.6457025800003
544,-0.0010673028,302,1913.95,0.0027575227,4.732959,0.04170328378677368,18.702143,3698.3230266571045,0.03022461,1114112,1114112,1823.3326674099999
545,-0.0013217943,301,1913.95,0.0014632443,4.7467537,-0.0012667179107666016,19.08321,3705.093717098236,0.01225586,1116160,1116160,1823.24670298
546,-0.0021691676,298,1913.95,0.002071267,4.7528796,0.048087894916534424,18.591177,3711.898773431778,0.017236328,1118208,1118208,1823.2278660199997
547,-0.0018533159,299,1913.95,0.0023464914,4.7524657,0.07467854022979736,18.570658,3718.756649017334,0.026123047,1120256,1120256,1823.30031651
548,-0.00020226263,299,1913.95,0.00063874864,4.7493095,-0.010893106460571289,19.583412,3725.5867235660553,0.00078125,1122304,1122304,1823.08299975
549,-0.0024977718,298,1913.95,0.0039583966,4.746526,0.044391095638275146,18.511003,3732.425782442093,0.044921875,1124352,1124352,1822.85550609
550,-0.0014469228,298,1913.95,0.0022604326,4.7485995,0.06740063428878784,18.668407,3739.2936539649963,0.021630859,1126400,1126400,1823.39942103
551,-0.0013031745,299,1913.95,0.0016109435,4.7598257,0.025508344173431396,18.768496,3746.161438703537,0.013671875,1128448,1128448,1823.7497384700002
552,-0.002263971,302,1913.95,0.003271489,4.7735662,0.10004514455795288,18.379536,3753.0011456012726,0.040283203,1130496,1130496,1824.13014623
553,-0.00064579607,302,1913.95,0.0024313706,4.77449,-0.0042923688888549805,19.158125,3759.7719848155975,0.024658203,1132544,1132544,1824.2193450099999
554,0.00049433863,301,1913.95,0.00077490584,4.7765293,0.050786614418029785,18.445978,3766.5530676841736,0.0039550783,1134592,1134592,1824.5162716200002
555,-0.0015276101,302,1913.95,0.0022145696,4.7630067,-0.022616982460021973,19.277369,3773.344800233841,0.016503906,1136640,1136640,1824.7999605700004
556,-0.0018242721,302,1913.95,0.0034022972,4.752896,0.008931636810302734,18.780396,3780.1257371902466,0.0359375,1138688,1138688,1824.6327192600008
557,-0.0005236293,296,1913.95,0.0018276392,4.7525187,-0.027533531188964844,19.197124,3786.8896582126617,0.017138671,1140736,1140736,1824.8961703000004
558,-0.0017422016,299,1913.95,0.002131984,4.7356863,0.030260205268859863,18.873875,3793.7972717285156,0.015185547,1142784,1142784,1825.2291674900005
559,-0.00023007319,300,1913.95,0.0015096761,4.7372146,0.0748787522315979,18.540833,3800.6478662490845,0.014746094,1144832,1144832,1825.5444589100005
560,-0.0010061855,299,1913.95,0.002367556,4.752969,-0.013382554054260254,19.389597,3807.4563891887665,0.024169922,1146880,1146880,1825.5372964800006
561,-0.00085425825,295,1913.95,0.0025953671,4.759575,-0.011461615562438965,19.033314,3814.2948036193848,0.023486327,1148928,1148928,1825.6985142200003
562,-0.00036511247,302,1913.95,0.002589206,4.750106,0.15109121799468994,17.646385,3821.219325065613,0.023876954,1150976,1150976,1825.4658394200005
563,-0.0026595306,301,1907.98,0.0023870268,4.729539,0.16566014289855957,17.797235,3827.9868133068085,0.02211914,1153024,1153024,1819.6786868200006
564,-0.0024672663,300,1907.98,0.004188967,4.722118,-0.013335585594177246,18.992224,3834.7756588459015,0.05,1155072,1155072,1820.0381327300004
565,-0.00021712198,305,1907.98,0.0011672161,4.73571,-0.011683225631713867,19.079613,3841.591017961502,0.009667968,1157120,1157120,1819.8669384600005
566,-0.0024996228,306,1907.98,0.005239934,4.7552385,0.0731501579284668,18.420485,3848.287424325943,0.062402345,1159168,1159168,1819.9964652500003
567,-0.0011737383,306,1888.5,0.0018982792,4.7616224,0.09143310785293579,35.920765,3854.9612436294556,0.01669922,1161216,1161216,1801.59241293
568,-0.0017507887,304,1888.5,0.004146161,4.762401,0.005727112293243408,19.127281,3861.6487345695496,0.047949217,1163264,1163264,1801.7457032600005
569,-0.00050740095,298,1888.5,0.0024541342,4.7556667,0.0011383891105651855,18.891409,3868.368648290634,0.02080078,1165312,1165312,1801.8680475200003
570,-0.0016980624,303,1888.5,0.0027777771,4.760812,0.019601285457611084,19.164684,3875.2298707962036,0.026220703,1167360,1167360,1802.1874110500003
571,-0.0005995872,306,1888.5,0.0019597819,4.7739987,-0.010183453559875488,19.29443,3881.969188451767,0.020214844,1169408,1169408,1802.21749825
572,-0.0020946981,312,1864.44,0.0024228855,4.7779875,0.25483065843582153,33.242226,3888.6549961566925,0.019628907,1171456,1171456,1779.59606283
573,-0.0019735722,303,1864.44,0.0038264166,4.7748976,-0.013336896896362305,19.27275,3895.20823097229,0.042236328,1173504,1173504,1779.58769175
574,-0.0063071297,299,1864.44,0.005106788,4.7866273,0.04817688465118408,18.568089,3901.9591703414917,0.06293945,1175552,1175552,1779.7415020100002
575,-0.0013599454,301,1864.44,0.0028033596,4.8069882,0.044542908668518066,18.737034,3908.799150466919,0.029101562,1177600,1177600,1780.07098554
576,-0.00051408744,306,1864.44,0.002246059,4.8247385,0.1040647029876709,18.252544,3915.5944163799286,0.020947266,1179648,1179648,1779.7044189399999
577,-0.00014409474,311,1864.44,0.0020414083,4.827643,0.12113314867019653,17.770367,3922.281315803528,0.01796875,1181696,1181696,1779.7767906
578,-0.001199891,310,1864.44,0.0029664633,4.829015,0.012016057968139648,19.054398,3928.861411333084,0.03310547,1183744,1183744,1779.77107239
579,-0.0007677175,302,1864.44,0.0022288032,4.819377,0.013905763626098633,19.069395,3935.4683418273926,0.0203125,1185792,1185792,1779.6848560299998
580,-0.0002979977,306,1864.44,0.001994499,4.823386,0.012855172157287598,18.819366,3942.246705055237,0.018896485,1187840,1187840,1779.5924222999997
581,-0.00141947,306,1864.44,0.0027781604,4.8415155,-0.006995677947998047,18.91823,3948.9259815216064,0.031640626,1189888,1189888,1779.6533193800005
582,-0.0038276692,309,1864.44,0.0047516064,4.8485856,0.03207862377166748,18.867664,3955.6091969013214,0.058251955,1191936,1191936,1779.7825034000002
583,-0.00071528007,312,1853.11,0.0014136102,4.8516874,0.018845796585083008,37.47894,3962.2279336452484,0.008691406,1193984,1193984,1769.21675575
584,-0.00048930984,316,1837.71,0.002818731,4.8450947,0.1055024266242981,18.120975,3968.7815895080566,0.027783204,1196032,1196032,1754.38304543
585,-0.00097170594,313,1837.71,0.0041136267,4.8446794,0.010783851146697998,18.69165,3975.2644081115723,0.04916992,1198080,1198080,1754.1176892300002
586,-0.0014678638,308,1837.71,0.002938316,4.8623433,-0.029143452644348145,19.153585,3981.7893891334534,0.03286133,1200128,1200128,1754.18103986
587,-0.00027717167,306,1837.71,0.0028356663,4.8830767,0.023973822593688965,18.760258,3988.423216819763,0.031835936,1202176,1202176,1754.3159440300003
588,-0.0030453156,307,1837.71,0.003408943,4.902413,0.08049029111862183,18.12165,3995.1119537353516,0.03828125,1204224,1204224,1754.0408900300004
589,-0.00071950484,306,1837.71,0.0028430405,4.904397,0.002851426601409912,19.056597,4001.778140068054,0.027392577,1206272,1206272,1754.2384511800003
590,-0.001313434,306,1837.71,0.0031814773,4.9087405,0.041538894176483154,18.396603,4008.4638600349426,0.035595704,1208320,1208320,1754.0640847800003
591,-0.0022754325,304,1837.71,0.0039092256,4.925605,0.03201967477798462,18.711542,4015.1424565315247,0.046923827,1210368,1210368,1754.3059285099998
592,-0.00092026696,302,1837.71,0.0024624632,4.923824,0.04402339458465576,18.625048,4021.8598833084106,0.019628907,1212416,1212416,1754.8967947200001
593,-0.00074136426,303,1837.71,0.0021800434,4.9116397,0.01005011796951294,18.615171,4028.6403012275696,0.015625,1214464,1214464,1754.67065509
594,-0.002391967,304,1837.71,0.0061227353,4.906308,0.05654090642929077,18.386122,4035.4010531902313,0.07128906,1216512,1216512,1754.7129376
595,-0.0013003603,303,1837.71,0.004870535,4.9023166,0.05695444345474243,18.377134,4042.1337735652924,0.053613283,1218560,1218560,1754.75783666
596,-0.0008701021,299,1847.98,0.0029570127,4.9115233,-3.3736228942871094e-05,18.870668,4048.889931678772,0.034277342,1220608,1220608,1764.60158413
597,-0.0023584648,300,1847.98,0.004199605,4.917094,-0.013474702835083008,18.710005,4055.7325460910797,0.05180664,1222656,1222656,1764.95707916
598,-0.0023197972,299,1847.98,0.0035145786,4.9093275,0.02197396755218506,18.641605,4062.539548397064,0.038867187,1224704,1224704,1764.97729563
599,3.6301593e-05,298,1847.98,0.0020399536,4.9015174,0.0357019305229187,18.47196,4069.3731479644775,0.01694336,1226752,1226752,1765.21901178
600,-0.0028686957,299,1847.98,0.0052281097,4.9053726,0.018205463886260986,18.729012,4076.226699590683,0.069042966,1228800,1228800,1764.9609950099998
601,-0.003924039,300,1859.18,0.006021929,4.895156,-0.046355605125427246,19.355318,4083.071315765381,0.07216797,1230848,1230848,1775.3136630199997
602,-0.0013012119,298,1859.18,0.002199317,4.8871355,0.06255841255187988,18.452213,4089.8974566459656,0.021386718,1232896,1232896,1774.9515197
603,-0.00040174098,299,1877.34,0.0019268265,4.909831,0.04723203182220459,18.598095,4096.768203258514,0.020214844,1234944,1234944,1792.3080049599998
604,-0.0010971104,299,1877.34,0.001548252,4.9172735,0.002716958522796631,19.149364,4103.602706670761,0.009912109,1236992,1236992,1792.2426915099995
605,0.00037700924,298,1877.34,0.0012963181,4.9224596,0.0073850154876708984,19.001423,4110.448198080063,0.010546875,1239040,1239040,1792.6666783499998
606,-0.0025507123,297,1877.34,0.0037756276,4.9285765,0.018274128437042236,18.765453,4117.303666591644,0.040966798,1241088,1241088,1792.9212820899995
607,-0.0021341657,300,1877.34,0.003191412,4.9450235,0.048330068588256836,18.624855,4124.1907522678375,0.036230467,1243136,1243136,1793.1634133399996
608,-0.002999649,302,1877.34,0.004698966,4.978797,0.06513184309005737,18.515629,4131.017247915268,0.056884766,1245184,1245184,1793.2699006099997
609,-0.00025981455,298,1877.34,0.002262007,4.994379,0.022697150707244873,18.69209,4137.795459032059,0.02241211,1247232,1247232,1793.43078986
610,-0.0010558476,298,1887.27,0.0024581626,4.9852533,-0.016988754272460938,19.166424,4144.656240463257,0.024121094,1249280,1249280,1802.50126406
611,-0.0031338106,298,1887.27,0.004842369,4.985952,0.033110976219177246,18.813969,4151.527114391327,0.058203124,1251328,1251328,1802.6104061700003
612,-0.00115489,296,1897.51,0.0021958002,4.9845552,0.01840054988861084,18.656548,4158.393309831619,0.020410156,1253376,1253376,1812.21244246
613,-0.0043362128,299,1914.29,0.002716633,4.9763594,0.04535156488418579,18.484386,4165.300771951675,0.030712891,1255424,1255424,1828.5507519400003
614,-0.0031701108,296,1914.29,0.0038845572,4.9908953,-0.004299283027648926,18.5232,4172.144238471985,0.04824219,1257472,1257472,1828.6585423699999
615,-0.0006621583,295,1914.29,0.0015881357,5.0095634,0.033327579498291016,18.499151,4179.0612280368805,0.013525391,1259520,1259520,1828.88957398
616,1.0201014e-05,289,1914.29,0.0017839813,5.015679,-0.016995549201965332,19.031437,4185.986899614334,0.011425781,1261568,1261568,1828.8770363400001
617,-0.0016144922,294,1914.29,0.0037302754,5.023236,0.00816422700881958,18.448317,4193.066568613052,0.045214843,1263616,1263616,1829.1247575500001
618,0.00015288306,292,1914.29,0.0019017052,5.0265927,0.059176743030548096,18.31831,4200.018428325653,0.02060547,1265664,1265664,1828.92057804
619,-0.0023205646,293,1914.29,0.0032410368,5.0327826,0.011435091495513916,18.756763,4207.016828298569,0.037109375,1267712,1267712,1829.1911784599997
620,-2.2015465e-05,295,1914.29,0.0015913993,5.042166,0.09008193016052246,18.04829,4213.991008758545,0.012792969,1269760,1269760,1828.9127475200003
621,-0.0011177688,293,1921.05,0.0021193116,5.056352,0.024563491344451904,18.823078,4220.929564714432,0.023535157,1271808,1271808,1835.5447508600002
622,-0.003518724,296,1939.46,0.0033573606,5.0770864,0.07270807027816772,18.234026,4227.902225732803,0.038378906,1273856,1273856,1852.8775381100004
623,-0.0011480146,296,1939.46,0.0030331207,5.0745354,0.0010095834732055664,19.245026,4234.8143100738525,0.028125,1275904,1275904,1853.2202194000004
624,-0.0020851183,293,1954.74,0.0031526485,5.0692453,0.02936387062072754,18.318768,4241.715221166611,0.03676758,1277952,1277952,1867.7513359100005
625,-0.0022290251,300,1954.74,0.002999681,5.064888,0.10792648792266846,17.6292,4248.6944081783295,0.029052734,1280000,1280000,1867.74511426
626,-0.0010049746,293,1954.74,0.0016144846,5.058437,0.08929884433746338,18.132292,4255.5218958854675,0.014599609,1282048,1282048,1867.44924341
627,-0.0017668803,297,1954.74,0.0037926983,5.060315,0.039445698261260986,18.031597,4262.503815412521,0.048583984,1284096,1284096,1867.6242490799998
628,-0.0017105415,296,1954.74,0.0025031548,5.0650783,0.005109727382659912,18.41672,4269.398565530777,0.027246093,1286144,1286144,1867.56632072
629,-0.0017219298,295,1954.74,0.0027240831,5.0731726,-0.00573277473449707,18.903889,4276.298843622208,0.030078124,1288192,1288192,1867.4414112900004
630,-0.0002992021,297,1954.74,0.002178833,5.070339,0.027484118938446045,18.619617,4283.233720779419,0.020751953,1290240,1290240,1867.3241203400003
631,-0.0026047868,299,1972.76,0.0031593475,5.075032,-0.024334430694580078,19.361368,4290.130961894989,0.035888672,1292288,1292288,1884.54105128
632,-0.0013363089,296,1972.76,0.0019484342,5.0801272,-0.026134610176086426,19.183165,4296.978085279465,0.019824218,1294336,1294336,1884.17332718
633,-0.00066323054,294,1972.76,0.001990602,5.0752215,-0.006043434143066406,19.066736,4303.8815331459045,0.019628907,1296384,1296384,1884.5300110599999
634,-0.0010877271,292,1972.76,0.0028241242,5.079122,0.01868349313735962,18.738949,4310.827505350113,0.031933594,1298432,1298432,1884.72700519
635,-0.0017212881,293,1972.76,0.0016571166,5.1001034,0.02106994390487671,18.536766,4317.825131416321,0.016503906,1300480,1300480,1884.7302314100002
636,-0.00056705606,292,1972.76,0.0021376312,5.119722,0.005047023296356201,19.409513,4324.813872337341,0.022705078,1302528,1302528,1884.8078703799997
637,-0.0019088744,296,1972.76,0.0030289087,5.1287704,0.010581433773040771,19.310387,4331.817435979843,0.036035158,1304576,1304576,1885.0013195
638,-0.0029412298,293,1972.76,0.0019177098,5.141797,-0.003055572509765625,18.792341,4338.730199813843,0.018847656,1306624,1306624,1884.8716817099996
639,-0.0032317252,295,1972.76,0.0029733093,5.1492267,0.04287034273147583,18.593163,4345.713679552078,0.03676758,1308672,1308672,1884.8310834099996
640,-0.00049964763,297,1972.76,0.0018764101,5.153254,0.006883740425109863,18.965647,4352.657132387161,0.01845703,1310720,1310720,1884.8957967399995
641,-0.0017144007,295,1972.76,0.0013938177,5.1421394,-0.010562777519226074,19.092651,4359.54284620285,0.007714844,1312768,1312768,1885.2047601099998
642,-0.0035401594,294,1972.76,0.0035921633,5.1381717,0.08505725860595703,18.39376,4366.476792573929,0.04482422,1314816,1314816,1885.26024418
643,-0.00032389682,293,1972.76,0.0017839691,5.1354046,0.10967028141021729,18.048191,4373.431718111038,0.014990235,1316864,1316864,1884.5139797699997
644,-0.0007575223,294,1972.76,0.0014768316,5.126057,0.05892735719680786,18.583866,4380.41010093689,0.012792969,1318912,1318912,1884.2995759199996
645,-0.000724713,295,1972.76,0.0017312272,5.1209884,-0.03382575511932373,19.020031,4387.369384527206,0.016601562,1320960,1320960,1884.1885135599996
646,0.00014119476,293,1972.76,0.00062628393,5.1318474,0.0346674919128418,18.652687,4394.299323320389,0.0035644532,1323008,1323008,1883.7439155499999
647,-0.0025975045,292,1972.76,0.0050077094,5.1441965,-0.0003955364227294922,19.085167,4401.280808925629,0.06274414,1325056,1325056,1883.2771200600002
648,-0.0034969908,298,1972.76,0.003894853,5.1572556,0.06030714511871338,18.408278,4408.274229288101,0.04111328,1327104,1327104,1883.08949083
649,-0.0023634094,299,1972.76,0.0014144203,5.161557,0.15677708387374878,17.69844,4415.141373634338,0.010351563,1329152,1329152,1882.71597833
650,-0.0016395549,300,1972.76,0.0037101372,5.1527185,0.06664586067199707,18.2123,4421.9906351566315,0.042578124,1331200,1331200,1882.5831222999998
651,-0.0005396458,299,1972.76,0.0014529885,5.1570215,-0.019508004188537598,18.90021,4428.819848060608,0.012402344,1333248,1333248,1882.20323229
652,0.0003304649,299,1972.76,0.00090257486,5.1620135,0.09101474285125732,18.6593,4435.656847476959,0.0049804687,1335296,1335296,1882.13883389
653,-0.0011166162,302,1972.76,0.0009050182,5.1623487,0.008875429630279541,19.28139,4442.504348754883,0.006591797,1337344,1337344,1882.0405034599999
654,-0.0047572576,298,1972.76,0.0032565072,5.1748824,0.0051236748695373535,18.725906,4449.266357660294,0.03881836,1339392,1339392,1882.04334313
655,-0.0010991513,299,1972.76,0.001195855,5.183095,0.024435341358184814,18.943882,4456.124648809433,0.010302735,1341440,1341440,1881.8909893
656,7.777867e-05,299,1972.76,0.001595902,5.1774383,0.026686012744903564,18.523127,4462.954731464386,0.014746094,1343488,1343488,1881.63213714
657,-0.0008500387,300,1972.76,0.0017355541,5.1776896,0.00930708646774292,19.290033,4469.7978093624115,0.015234375,1345536,1345536,1881.6646209300004
