serial_timesteps,explained_variance,total_timesteps,approxkl,policy_entropy,clipfrac,fps,policy_loss,n_updates,time_elapsed,value_loss,ep_len_mean,ep_reward_mean
376832,0.6705846786499023,376832,0.0065340763,1.5135119,0.080517575,105,-0.0049394644,184,2374.5237324237823,21.06126,890.19,466.29187303000003
378880,0.8262464106082916,378880,0.0061093704,1.5080936,0.072070315,135,-0.00021758,185,2394.0218739509583,7.6917725,885.8,464.17019335
380928,0.3926234841346741,380928,0.005032421,1.5074804,0.06044922,139,-0.002408626,186,2409.1662228107452,31.561932,906.32,476.87178123999996
382976,0.3895583748817444,382976,0.004440574,1.5078514,0.050146483,166,-0.00072250515,187,2423.7996621131897,27.968472,900.96,474.0152831899999
385024,0.8093242645263672,385024,0.0044960454,1.4962705,0.050927736,179,-0.0046745976,188,2436.1131052970886,9.845221,918.84,484.70448240999997
387072,0.7964829951524734,387072,0.010004269,1.4563318,0.10678711,238,-0.0043755146,189,2447.504927635193,0.2594087,918.84,484.70448240999997
389120,0.5645077228546143,389120,0.0039739544,1.4348521,0.039501954,176,-0.0029167207,190,2456.0910017490387,19.158249,951.37,504.58688279999996
391168,0.7866315692663193,391168,0.0045697573,1.4309795,0.056347657,111,-0.0006879329,191,2467.7203385829926,12.833484,969.54,515.52182421
393216,0.909197211265564,393216,0.0059917565,1.4196502,0.07026367,185,-0.0029645828,192,2486.0349514484406,2.2101662,971.13,516.5394414000001
395264,0.8161212801933289,395264,0.0065952553,1.4236012,0.07890625,164,-0.0030648264,193,2497.0903844833374,6.342504,987.03,526.20040624
397312,0.4904594421386719,397312,0.0039361827,1.4467435,0.04091797,191,-0.002003073,194,2509.5439970493317,14.624982,1003.66,536.4093203
399360,0.8190787583589554,399360,0.002525937,1.4456685,0.025537109,166,-0.0030488484,195,2520.2182507514954,8.913209,1021.87,547.2156288900001
401408,0.7395957410335541,401408,0.0048929667,1.4383061,0.054785155,152,-0.0012705805,196,2532.4984250068665,12.778487,1035.3,554.8838457
403456,0.6006794273853302,403456,0.004135136,1.4432418,0.049609374,115,-0.0006028788,197,2545.926181077957,14.39164,1046.98,561.61445507
405504,0.7122340500354767,405504,0.0037326373,1.4531353,0.039160155,68,-0.004003664,198,2563.655848503113,11.296874,1053.46,564.64603319
407552,0.8026014566421509,407552,0.0057736314,1.4558699,0.06303711,170,-0.0028875384,199,2593.556533098221,6.8236246,1072.25,575.16093944
409600,0.7398822009563446,409600,0.0037333597,1.453266,0.041992188,238,-0.0025329222,200,2605.591668367386,3.165338,1072.25,575.16093944
411648,0.22142839431762695,411648,0.004924361,1.4558125,0.059326172,238,-0.0033593439,201,2614.1827845573425,5.3361526,1072.25,575.16093944
413696,-1.1980938911437988,413696,0.00503811,1.4533756,0.060498048,238,0.0002372545,202,2622.768702030182,4.958211,1072.25,575.16093944
415744,0.7416906952857971,415744,0.0030736234,1.4449112,0.030810546,135,-0.0023598904,203,2631.3521213531494,10.9372,1136.44,613.48452538
417792,0.8944962695240974,417792,0.0045696604,1.4441621,0.05366211,171,-0.0026137538,204,2646.523091316223,3.3815334,1141.29,616.35419921
419840,0.889678955078125,419840,0.004761299,1.4433777,0.050341796,176,-0.002005097,205,2658.447108745575,3.057321,1155.36,624.67161523
421888,0.34691447019577026,421888,0.006444956,1.4370496,0.084228516,238,-0.0017257885,206,2670.020046234131,3.7905173,1155.36,624.67161523
423936,0.745934009552002,423936,0.0066058696,1.4291312,0.08149414,172,-0.006074789,207,2678.6042964458466,8.661073,1190.91,646.0525292899999
425984,0.1729080080986023,425984,0.0043091243,1.4176699,0.04506836,238,0.0005168979,208,2690.5057945251465,2.765425,1190.91,646.0525292899999
428032,0.31717121601104736,428032,0.004927408,1.4015169,0.055419922,238,-0.0016476152,209,2699.0949676036835,2.379956,1190.91,646.0525292899999
430080,0.9276218339800835,430080,0.006445321,1.383318,0.07451172,238,-0.003571424,210,2707.6828751564026,1.9811323,1190.91,646.0525292899999
432128,0.8477678298950195,432128,0.0060580214,1.3796378,0.07109375,170,-0.0022086957,211,2716.2682576179504,5.847408,1269.86,693.78706445
434176,0.8337675034999847,434176,0.005259555,1.3864021,0.04863281,190,-0.005168121,212,2728.297847032547,4.670083,1284.46,702.8491582000001
436224,0.8139942139387131,436224,0.004919115,1.3863379,0.045703124,134,-0.007006834,213,2739.044504404068,10.185622,1302.4,713.71630469
438272,0.4471868872642517,438272,0.003937493,1.3756541,0.039746094,238,-0.0026984145,214,2754.2275307178497,1.6521924,1302.4,713.71630469
440320,0.5080614686012268,440320,0.0040268246,1.3634527,0.043164063,238,-0.0005483135,215,2762.8025901317596,1.1812431,1302.4,713.71630469
442368,0.9474115334451199,442368,0.0076420894,1.3600683,0.09072266,238,-0.006477788,216,2771.3865115642548,1.379102,1302.4,713.71630469
444416,0.907270260155201,444416,0.008943232,1.3611777,0.09267578,175,-0.00264914,217,2779.9749314785004,3.145052,1371.25,754.73217383
446464,0.7379932999610901,446464,0.00401505,1.3548663,0.045458984,165,-0.0020095957,218,2791.624653339386,7.619489,1397.8,771.09830078
448512,0.8374435305595398,448512,0.006718398,1.3483794,0.07714844,179,0.001268909,219,2804.019159555435,5.007863,1400.68,772.67996288
450560,0.8968450799584389,450560,0.006691544,1.3392599,0.085791014,163,-0.0028448957,220,2815.455883026123,3.5488365,1415.32,781.8220527199999
452608,0.6370325088500977,452608,0.0054840343,1.3348709,0.06704102,239,-0.003331688,221,2828.000785112381,0.97942495,1415.32,781.8220527199999
454656,0.8097216486930847,454656,0.0046803174,1.3375905,0.058398437,135,-0.0014099994,222,2836.567010164261,9.594701,1454.5,805.44913475
456704,0.8369355350732803,456704,0.006912739,1.3480842,0.08964844,132,-0.0023357137,223,2851.713987827301,8.584421,1463.79,811.17286132
458752,0.8836293444037437,458752,0.005679474,1.3437849,0.06733398,165,-0.0007799607,224,2867.1915566921234,3.7480106,1474.81,817.8967695200001
460800,0.8415589481592178,460800,0.0058223503,1.337734,0.0715332,136,-0.0032037136,225,2879.568163871765,8.375824,1459.97,809.19678906
462848,0.8886879608035088,462848,0.006991078,1.3431956,0.08891602,168,-0.0031732195,226,2894.6090109348297,3.529756,1468.37,814.6184316399999
464896,0.6272753775119781,464896,0.006175029,1.3483926,0.075976565,238,-0.0037937295,227,2906.76744222641,0.965281,1468.37,814.6184316399999
466944,0.7280252277851105,466944,0.0056425803,1.3446302,0.070214845,238,-0.0029983986,228,2915.3466787338257,0.6823685,1468.37,814.6184316399999
468992,0.8718268424272537,468992,0.008234555,1.3336259,0.10249023,239,-0.0035473455,229,2923.9355330467224,0.28928667,1468.37,814.6184316399999
471040,0.9285352155566216,471040,0.0055790273,1.3213853,0.065625,177,-0.0019326017,230,2932.5043733119965,2.497189,1544.59,860.6294609399998
473088,0.9591266736388206,473088,0.0051493263,1.3207309,0.06040039,169,-0.0026984636,231,2944.0310480594635,1.3109902,1559.49,869.7467695299998
475136,0.857624739408493,475136,0.004690301,1.3124154,0.054541014,239,-0.0033843,232,2956.116486310959,0.35511264,1559.49,869.7467695299998
477184,0.8166319280862808,477184,0.006806854,1.3113575,0.08476563,173,0.00046624584,233,2964.683790922165,5.7443647,1597.61,892.43190234
479232,0.8174348771572113,479232,0.007957825,1.3188179,0.09213867,130,-0.005428317,234,2976.4855358600616,9.591355,1613.21,902.0311132799997
481280,0.6683915257453918,481280,0.0070190444,1.318641,0.087451175,124,0.00013964293,235,2992.160902261734,19.130154,1621.06,906.5540683600001
483328,0.6682939827442169,483328,0.006185101,1.3297613,0.06894531,112,-0.0025142347,236,3008.5791914463043,18.879463,1620.31,906.1088906200001
485376,0.9600900262594223,485376,0.0060497047,1.3336035,0.07124023,194,-0.004572024,237,3026.8331882953644,1.1062697,1615.63,903.9747968700001
487424,0.6501785516738892,487424,0.0058354987,1.3281227,0.07719727,238,-0.00046635643,238,3037.385794401169,0.8474635,1615.63,903.9747968700001
489472,0.8124204874038696,489472,0.00700971,1.3212988,0.08642578,239,-0.001061413,239,3045.9708869457245,0.5420666,1615.63,903.9747968700001
491520,0.8662789762020111,491520,0.008113462,1.3122653,0.08930664,177,-0.0078152055,240,3054.538771867752,5.0693064,1673.19,939.36270116
493568,0.8572326600551605,493568,0.006048942,1.3157442,0.07148437,173,-0.0012818307,241,3066.050840616226,7.0230303,1688.14,948.70055859
495616,0.8015926629304886,495616,0.005708115,1.3215055,0.070654295,238,-0.0027418884,242,3077.8473629951477,1.1561435,1688.14,948.70055859
497664,0.7718093246221542,497664,0.003281527,1.3237406,0.032177735,168,-0.0029857769,243,3086.4308400154114,7.9389343,1722.18,971.12535156
499712,0.8877276554703712,499712,0.00403693,1.3259299,0.044628907,159,0.0015500515,244,3098.553716659546,6.3036466,1733.74,978.52563477
501760,0.802001878619194,501760,0.0042386455,1.333697,0.04863281,146,-0.002040383,245,3111.3804681301117,11.968726,1748.24,987.4756445300002
503808,0.6593332588672638,503808,0.004817351,1.3393365,0.055517577,111,-0.00024331934,246,3125.3777713775635,21.310635,1731.06,977.3475625000001
505856,0.8889660686254501,505856,0.0032752822,1.3418707,0.03388672,152,-0.00067172025,247,3143.7078766822815,5.554088,1725.2,974.1319746000001
507904,0.9256238639354706,507904,0.0058226227,1.3392231,0.07314453,238,-0.0028441406,248,3157.181614637375,0.6199925,1725.2,974.1319746000001
509952,0.8278266340494156,509952,0.0048418725,1.3381137,0.050927736,92,-0.0028854501,249,3165.75648522377,6.271103,1760.17,996.32560742
512000,0.8239137083292007,512000,0.0053001223,1.3412397,0.06416015,182,-0.0029766336,250,3187.8506424427032,7.1182113,1769.78,1002.6687538999998
514048,0.7851131856441498,514048,0.00538247,1.3474146,0.06455078,125,-0.003931559,251,3199.0849752426147,12.105419,1770.36,1003.1286171699999
516096,0.8505652695894241,516096,0.003026147,1.3510107,0.032128908,147,-0.00011148702,252,3215.4658086299896,6.6901693,1774.82,1005.5517656
518144,0.8509728014469147,518144,0.0048445407,1.3511171,0.05283203,157,0.0020250063,253,3229.36997795105,6.29629,1787.77,1013.02805466
520192,0.9092315882444382,520192,0.0067498824,1.3564488,0.07905273,185,-0.003637401,254,3242.353579521179,3.7362556,1760.76,996.4993124699998
522240,0.7986361980438232,522240,0.0042845933,1.3643563,0.04799805,135,-0.004247442,255,3253.3670930862427,10.323864,1726.79,975.64641795
524288,0.9483893178403378,524288,0.0075403205,1.3613245,0.09052734,186,-0.006271658,256,3268.4695258140564,2.0402503,1727.11,975.9514198999999
526336,0.6709849238395691,526336,0.0071531446,1.3701015,0.08364258,98,-0.006422639,257,3279.443477869034,19.756603,1728.98,977.1590722600001
528384,0.9606227166950703,528384,0.007021755,1.3861245,0.08271484,184,-0.0017655392,258,3300.172916173935,0.9783303,1725.77,975.1999257800001
530432,0.6464629769325256,530432,0.0057201996,1.3815278,0.064941406,96,-0.00088551815,259,3311.270114660263,21.149742,1672.74,943.2934121200001
532480,0.8748525381088257,532480,0.0043158354,1.3739482,0.053759765,144,-0.00386086,260,3332.4427514076233,6.1477637,1669.48,940.94779884
534528,0.627545028924942,534528,0.007999904,1.3860843,0.09335937,102,-0.0064296946,261,3346.614829301834,23.25285,1596.36,897.2077421999999
536576,0.950878269970417,536576,0.0064050155,1.3970795,0.07138672,239,-0.002123956,262,3366.6522641181946,0.940841,1596.36,897.2077421999999
538624,0.6681346297264099,538624,0.004388738,1.3909302,0.04902344,105,-0.0011419423,263,3375.222357749939,19.248009,1609.94,905.7832226599999
540672,0.8886698856949806,540672,0.00525277,1.3903627,0.062451173,149,-0.005706423,264,3394.5767896175385,5.4844284,1584.42,890.6608867299999
542720,0.6683757305145264,542720,0.0050800582,1.3906507,0.062207032,114,-0.005008853,265,3408.318839073181,18.551266,1554.46,872.5913183800002
544768,0.8307609111070633,544768,0.0073574213,1.3962955,0.08613281,167,-0.007186697,266,3426.2465364933014,7.960144,1534.18,860.4221543200002
546816,0.7080144882202148,546816,0.0055519897,1.4258827,0.06435547,110,-0.0005336069,267,3438.447657108307,18.330471,1525.94,855.7554492500001
548864,0.9450577795505524,548864,0.004509382,1.4468685,0.051708985,179,-0.002154135,268,3456.991133213043,1.5221055,1515.38,849.5322187800001
550912,0.9600773118436337,550912,0.008193557,1.4371269,0.09902344,183,-0.0031621382,269,3468.413976430893,1.1237062,1512.21,848.4937305000001
552960,0.8722017556428909,552960,0.0048835846,1.4346666,0.05517578,238,-0.0014130246,270,3479.5587859153748,0.8194892,1512.21,848.4937305000001
555008,0.6452240645885468,555008,0.0035623505,1.4323057,0.039794922,134,-0.0034282277,271,3488.1441009044647,17.835556,1539.72,866.4721074500002
557056,0.8183958381414413,557056,0.0046583265,1.4343852,0.053515624,238,-0.0032837093,272,3503.4259119033813,2.3240423,1539.72,866.4721074500002
559104,0.6765817701816559,559104,0.0044301483,1.4140714,0.047949217,238,-0.0016978314,273,3512.0118594169617,2.7027767,1539.72,866.4721074500002
561152,0.9250391498208046,561152,0.0038940706,1.413631,0.04121094,200,-0.0054572476,274,3520.612652540207,3.5461872,1576.98,890.89574613
563200,0.9281903877854347,563200,0.0061923238,1.4230957,0.0809082,238,-0.005358132,275,3530.809028863907,0.86113834,1576.98,890.89574613
565248,0.9348012879490852,565248,0.0035223148,1.4245466,0.038867187,189,-0.0034869197,276,3539.395569562912,2.5010877,1610.72,914.4926504300003
567296,0.9274421185255051,567296,0.0040203263,1.4401135,0.046875,170,-0.0028936644,277,3550.2065370082855,4.1457553,1624.5,923.7260430100001
569344,0.8522625863552094,569344,0.0059993365,1.4472924,0.072949216,170,-0.0046602166,278,3562.201035261154,7.044918,1644.7,937.5787227000001
571392,0.8615872114896774,571392,0.0064976746,1.4502054,0.082177736,177,-0.0041141836,279,3574.2492883205414,6.9934816,1654.4,944.18515824
573440,0.8478339463472366,573440,0.0032514844,1.4529035,0.036230467,146,-0.0031860198,280,3585.7901377677917,9.377547,1653.14,945.3503496400001
575488,0.8525242060422897,575488,0.0049881614,1.4567205,0.05332031,183,0.002147238,281,3599.768665790558,7.6889596,1597.03,911.398793
577536,0.8320595175027847,577536,0.003694984,1.4575531,0.04086914,175,-0.0023607577,282,3610.9482667446136,8.311849,1609.17,919.32776956
579584,0.8707163482904434,579584,0.004303303,1.4598671,0.053710938,238,-0.002588605,283,3622.6209642887115,1.5491213,1609.17,919.32776956
581632,0.8752067685127258,581632,0.004151175,1.4589593,0.04814453,173,-0.0005132628,284,3631.1992297172546,6.1019716,1638.57,938.84986136
583680,0.943032905459404,583680,0.0047650454,1.4581153,0.05444336,188,-0.0037308405,285,3642.982065677643,2.7531943,1638.39,938.99781253
585728,0.9645270183682442,585728,0.0047434303,1.4552158,0.058398437,179,-0.003565962,286,3653.870532989502,1.4293573,1617.6,926.8539043300001
587776,0.9679085724055767,587776,0.0039754095,1.4546063,0.04560547,186,-0.00081372197,287,3665.271241903305,1.3142484,1556.14,890.3409082400001
589824,0.9138329476118088,589824,0.0053384583,1.4554979,0.06518555,190,-0.001371812,288,3676.25922870636,3.9237397,1556.48,890.61315434
591872,0.40670597553253174,591872,0.0074787736,1.4785985,0.09448242,238,-0.0035814624,289,3687.0212574005127,1.8494883,1556.48,890.61315434
593920,0.9628161415457726,593920,0.0043758964,1.487512,0.04868164,180,-0.004233939,290,3695.602083683014,1.7124746,1576.47,903.4070977
595968,0.8351942002773285,595968,0.0048002005,1.4789085,0.05253906,166,-0.0015217655,291,3706.974441051483,9.503226,1591.71,913.4915176200001
598016,0.8606927543878555,598016,0.0034213744,1.4865928,0.037988283,174,-0.0030436178,292,3719.254698038101,7.836835,1538.03,882.13704887
600064,0.9651327691972256,600064,0.003567466,1.4972115,0.038134765,170,-0.00051874935,293,3730.996692419052,1.5556183,1524.1,874.5087500400001
602112,0.8553160727024078,602112,0.0045632413,1.503505,0.053125,171,-0.004807606,294,3743.0196537971497,7.7241225,1536.13,883.37504692
604160,0.9496115818619728,604160,0.0049290494,1.4964117,0.049121093,238,-0.0023962057,295,3754.975213766098,0.94999486,1536.13,883.37504692
606208,0.8518708795309067,606208,0.0052980087,1.4903312,0.060791016,181,-0.002381979,296,3763.559370994568,6.8671737,1556.95,897.60188481
608256,0.848820686340332,608256,0.0046528312,1.4845879,0.04926758,177,-0.003748931,297,3774.8542606830597,7.1861944,1539.39,888.13432035
610304,0.9586348980665207,610304,0.007844424,1.4763159,0.095654294,239,-0.0035830452,298,3786.3787496089935,0.21438578,1539.39,888.13432035
612352,0.9612902216613293,612352,0.007127825,1.4548934,0.07944336,238,-0.0059168367,299,3794.9452996253967,0.54590636,1539.39,888.13432035
614400,0.9732175040990114,614400,0.0053377603,1.4338475,0.061621092,238,-0.0047296816,300,3803.5364229679108,0.31350368,1539.39,888.13432035
616448,0.8596655577421188,616448,0.0021244702,1.4323485,0.021191407,91,-0.0017796786,301,3812.1245427131653,5.55385,1611.3,938.05697074
618496,0.9673040397465229,618496,0.0031895707,1.4471076,0.031982422,175,-0.0021414026,302,3834.45095539093,1.5307547,1617.73,942.08424027
620544,0.9608420245349407,620544,0.0065684966,1.45227,0.07905273,188,-0.004882821,303,3846.129052877426,1.7372373,1631.49,951.74745316
622592,0.9654672481119633,622592,0.005240553,1.4453772,0.06293945,190,-0.003999155,304,3856.9664368629456,1.4585264,1638.15,956.9275390999999
624640,0.9483276046812534,624640,0.005372495,1.4500155,0.0647461,239,-0.004342613,305,3867.71737742424,0.43585053,1638.15,956.9275390999999
626688,0.8617360144853592,626688,0.0054270863,1.4551694,0.06391601,238,-0.0041004727,306,3876.2851526737213,1.8066858,1638.15,956.9275390999999
628736,0.820880264043808,628736,0.002933713,1.4542749,0.027490234,133,-0.00047748574,307,3884.869201183319,12.709807,1691.26,992.08912699
630784,0.8250535577535629,630784,0.0065738596,1.4521126,0.062646486,156,-0.0034423333,308,3900.2157266139984,9.599364,1606.45,940.33009379
632832,0.9498459435999393,632832,0.0096546,1.4548638,0.08491211,187,-0.009514055,309,3913.304903268814,2.6333804,1597.72,934.6884453499999
634880,0.7528420835733414,634880,0.005666285,1.4543422,0.065820314,137,-0.002885003,310,3924.2317883968353,13.105917,1567.62,917.0131602000001
636928,0.8589394241571426,636928,0.0031111543,1.4616406,0.03461914,185,-0.0024833002,311,3939.1030259132385,8.894331,1574.31,920.9032949599999
638976,0.8696460425853729,638976,0.004394299,1.4605373,0.050097656,168,-0.0030137522,312,3950.116687774658,6.304583,1585.0,928.2404180100001
641024,0.8946434259414673,641024,0.008134836,1.4597883,0.113183595,143,-0.0068719103,313,3962.3018782138824,6.751239,1601.11,938.2106836400001
643072,0.7464309632778168,643072,0.007302571,1.4455105,0.08325195,117,-0.0019803955,314,3976.542680978775,12.715878,1600.86,937.4310117699999
645120,0.8705432265996933,645120,0.0063503766,1.44018,0.064892575,173,-0.004870548,315,3993.903872013092,6.794871,1602.89,938.19416216
